pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_sent_perc,inter_hume_rec,inter_hume_rec_perc,inter_vt_sent,inter_vt_sent_perc,inter_vt_rec,inter_vt_rec_perc,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,fg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,fg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,fg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,pg_degree,fg_degree,Status
ksterne,1343,271,0.2018,511,0.3805,5145,491,0.0954,3497,0.6797,6488,16,0.0119,14,0.875,6,0.375,99,0.0192,16,0.1616,63,0.6364,11,0.0082,11,1,7,0.6364,8,0.0016,8,1,7,0.875,228,17,459,9,641,48,2306,45,953,0.7096,390,0.2904,4687,0.911,458,0.089,1.7556,1.0552,382.5471264,3311.134187,158511.6317,88605864.26,412,0.3068,1505,0.2925,52,0.0387,63,0.0122,1.2876,4.9329,6.2205,402,845,0.3,0.16,901,0.6709,84,0.0625,1228,0.2387,181,0.0352,23.49655172,38.1609323,236.6178042,594.308174,0.003715488,0.000720165,45.3,52.30769231,1,0.898550725,0.025265128,0.410628019,0.12345679,0.305882353,88.10733262,36.93698261,0.039910538,1.199608418,62785142280,5.86E+16,0.082792724,0.239972863,0.571759259,0.415859191,3,2,0.003546477,0.00354586,0.000603121,0.000603121,0.000556469,0.000556469,1.890243902,1.697674419,2,1,10,10,26,Research
kstraub,277,59,0.213,133,0.4801,1561,215,0.1377,1136,0.7277,1838,16,0.0578,12,0.75,7,0.4375,120,0.0769,16,0.1333,70,0.5833,9,0.0325,9,1,5,0.5556,8,0.0051,6,0.75,7,0.875,197,71,484,31,260,94,733,47,227,0.8195,50,0.1805,1496,0.9584,65,0.0416,1.4205,1.017,226.3131313,1088.050909,64124.21508,1103108.648,63,0.2274,587,0.376,37,0.1336,55,0.0352,0.7103,4.0026,4.7128,71,336,0.26,0.22,180,0.6498,8,0.0289,282,0.1807,37,0.0237,24.44444444,44.64,330.7317621,632.3285818,0.010025425,0.012191358,49.1,52.5,0.977777778,0.939153439,0.027569775,0.414634146,0.12345679,0.352941176,87.42227115,37.2089787,0.003850522,0.100755696,74329491312,8.03E+16,0.100731985,0.313499155,0.505365526,0.413324624,3,2,0.003135115,0.003302766,0.000442685,0.000442685,0.000465921,0.000465921,1.865853659,1.651162791,2,2,22,10,30,GradStudent
leslie,10461,217,0.0207,1323,0.1265,2748,171,0.0622,1503,0.5469,13209,24,0.0023,17,0.7083,13,0.5417,753,0.274,33,0.0438,505,0.6707,0,0,0,0,0,0,0,0,0,0,0,0,9074,87,2503,91,10255,98,2688,98,9685,0.9258,776,0.0742,2042,0.7431,706,0.2569,6.0784,1.2378,1040.213119,335.5666667,366261.3212,210076.095,402,0.0384,276,0.1004,373,0.0357,249,0.0906,13.0926,3.4393,16.5319,8142,1115,0.78,0.41,1085,0.1037,232,0.0222,1716,0.6245,226,0.0822,75.53837779,33.36129032,1028.409115,586.1146306,0.001345792,0.139506173,20.97260274,36.53246753,0.255130785,0.438918919,0.029189189,0.33203125,0.901234568,0.905882353,127.5606593,42.21242815,0.282864014,1.173166217,1.078E+12,2.87E+17,0.829439225,0.759510022,0.226944781,0.198865997,2,2,0.046717315,0.04149623,0.01463379,0.01463379,0.014599514,0.014599514,1.109756098,1.104651163,2,133,261,73,77,Operations
matthewv,705,57,0.0809,190,0.2695,1046,76,0.0727,506,0.4837,1751,70,0.0993,28,0.4,22,0.3143,240,0.2294,20,0.0833,148,0.6167,6,0.0085,6,1,2,0.3333,10,0.0096,7,0.7,7,0.7,645,91,945,90,657,93,982,94,475,0.6738,230,0.3262,699,0.6683,347,0.3317,2.6208,1.6855,427.7550201,460.1851852,204689.1649,242997.1509,46,0.0652,101,0.0966,41,0.0582,97,0.0927,2.82,4.184,7.004,125,387,0.18,0.37,520,0.7376,29,0.0411,588,0.5621,77,0.0736,34.26907631,39.67195767,412.7348269,971.3474147,0.001044862,0.014197531,39.6,50.84848485,0.815789474,0.870967742,0.026496565,0.354166667,0.24691358,0.388235294,110.771947,39.92671798,0.009889385,0.224557587,2.33473E+11,9.11E+16,0.283023877,0.348468582,0.387554585,0.385032142,2,2,0.00506924,0.004691775,0.002938093,0.002938093,0.002809237,0.002809237,1.731707317,1.61627907,2,10,21,20,33,Research
mcarrick,1153,70,0.0607,333,0.2888,1050,79,0.0752,508,0.4838,2203,31,0.0269,13,0.4194,16,0.5161,214,0.2038,19,0.0888,103,0.4813,14,0.0121,14,1,7,0.5,9,0.0086,9,1,9,1,971,84,972,93,1081,94,1003,96,1010,0.876,143,0.124,866,0.8248,184,0.1752,1.9217,1.0938,504.9796438,411.936,539718.9462,281642.6466,323,0.2801,182,0.1733,254,0.2203,170,0.1619,1.16,1.0563,2.2163,57,289,0.05,0.28,511,0.4432,29,0.0252,721,0.6867,37,0.0352,20.39694656,26.704,191.5676243,713.344384,0.014839782,0.024074074,35.21052632,45.30952381,0.678362573,0.715384615,0.027272727,0.427135678,0.234567901,0.494117647,113.5065175,40.63018594,0.022849538,0.065930077,1.57612E+11,1.21E+17,0.207060095,0.435982707,0.380198259,0.272147616,2,2,0.006888453,0.006701993,0.001948136,0.001948136,0.001992987,0.001992987,1.743902439,1.511627907,2,8,89,19,42,GradStudent
mdarden,1028,106,0.1031,232,0.2257,904,68,0.0752,479,0.5299,1932,0,0,0,0,0,0,4,0.0044,2,0.5,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,884,86,745,82,1017,99,895,99,663,0.6449,365,0.3551,552,0.6106,352,0.3894,2.6495,1.8728,332.9890411,463.8266254,92928.30125,335632.6139,76,0.0739,156,0.1726,58,0.0564,146,0.1615,1.1857,1.0427,2.2284,236,438,0.23,0.48,539,0.5243,78,0.0759,581,0.6427,108,0.1195,19.40547945,28.59133127,105.0136686,445.4305131,0.040324236,0.000308642,45.45454545,46.13333333,0.963636364,0.675862069,0.024360902,0.44973545,0.135802469,0.352941176,113.5303574,40.57687391,0.005170289,0.006886568,88165962314,6.29E+16,0.116091318,0.263633908,0.346566741,0.320121632,3,2,0.005147321,0.005269478,0.0064116,0.0064116,0.00607859,0.00607859,1.890243902,1.627906977,2,2,44,11,30,Operations
mifowler,7149,455,0.0636,1470,0.2056,7309,418,0.0572,3377,0.462,14458,3493,0.4886,280,0.0802,765,0.219,1495,0.2045,82,0.0548,770,0.5151,0,0,0,0,0,0,16,0.0022,14,0.875,15,0.9375,5475,77,5639,77,6293,88,6536,89,3708,0.5187,3441,0.4813,3873,0.5299,3436,0.4701,3.0331,2.0433,366.6145749,473.4179749,321159.2863,252505.1279,1157,0.1618,2015,0.2757,917,0.1283,1727,0.2363,6.5288,6.6749,13.2037,3382,3115,0.47,0.43,4207,0.5885,452,0.0632,4847,0.6632,635,0.0869,38.95425101,34.12205651,971.7732107,541.647975,0.027984028,0.010185185,31.30769231,39.06060606,0.582995951,0.509424603,0.026324342,0.445026178,0.481481481,0.776470588,126.6368188,42.13125498,0.064881379,0.157275378,6.30548E+11,2.36E+17,0.602448585,0.684945603,0.291203401,0.224077466,2,2,0.026061306,0.025865842,0.038856414,0.038856414,0.038937923,0.038937923,1.5,1.23255814,2,74,202,39,66,Research
mlapan4,436,60,0.1376,118,0.2706,549,68,0.1239,326,0.5938,985,1,0.0023,1,1,1,1,122,0.2222,10,0.082,83,0.6803,0,0,0,0,0,0,0,0,0,0,0,0,354,81,449,82,419,96,475,87,341,0.7821,95,0.2179,445,0.8106,104,0.1894,1.6965,1.5845,253.9444444,649.3206522,102592.2191,1584808.837,32,0.0734,159,0.2896,23,0.0528,130,0.2368,0.5298,0.6671,1.1968,122,203,0.28,0.37,302,0.6927,8,0.0183,316,0.5756,51,0.0929,32.48611111,37.04347826,498.1942515,944.6068053,0.007806252,0.001183128,50.85714286,47.04,0.904761905,0.753333333,0.024338942,0.404761905,0.086419753,0.294117647,98.59527944,38.6764049,0.003151478,0.004652307,38075945187,4.44E+16,0.053178521,0.193521125,0.450906817,0.422472346,3,2,0.003395622,0.003501105,0.003664496,0.003664496,0.003631625,0.003631625,1.914634146,1.686046512,2,2,31,7,25,GradStudent
mlerch,76,26,0.3421,23,0.3026,254,34,0.1339,130,0.5118,330,0,0,0,0,0,0,10,0.0394,5,0.5,9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,63,83,209,82,67,88,213,84,38,0.5,38,0.5,138,0.5433,116,0.4567,2.6207,1.9778,128.047619,583.2307692,19839.85488,370412.7709,4,0.0526,41,0.1614,3,0.0395,35,0.1378,0.0938,0.3136,0.4074,9,80,0.12,0.31,54,0.7105,5,0.0658,152,0.5984,8,0.0315,28.52380952,32.76923077,135.3922902,397.1225697,0.017946648,0.013888889,48.14285714,50.76190476,0.952380952,0.935672515,0.026145901,0.420792079,0.086419753,0.247058824,74.36812706,31.49223606,0.003690914,0.050070017,33412759920,3.52E+16,0.047387213,0.151850098,0.529900332,0.466085206,3,2,0.002749379,0.002328763,0.000677567,0.000677567,0.000641123,0.000641123,1.902439024,1.755813953,2,2,18,7,21,GradStudent
mlgood3,7511,373,0.0497,1891,0.2518,15507,464,0.0299,6292,0.4058,23018,91,0.0121,27,0.2967,32,0.3516,4022,0.2594,65,0.0162,2100,0.5221,15,0.002,15,1,11,0.7333,7,0.0005,7,1,7,1,6568,87,13287,86,7212,96,14662,95,3753,0.4997,3758,0.5003,6473,0.4174,9034,0.5826,2.8955,1.9713,397.8016878,497.9794585,235681.6358,300462.9225,979,0.1303,3121,0.2013,862,0.1148,2711,0.1748,7.2291,14.9249,22.154,5565,8470,0.74,0.55,5843,0.7779,549,0.0731,10273,0.6625,1446,0.0932,28.63252781,30.654155,467.9163643,613.1603165,0.056416345,0.013888889,34.65625,42.7037037,0.76091954,0.610105581,0.028341498,0.459459459,0.395061728,0.635294118,127.6761673,42.24802732,0.355141743,11.50663778,5.03756E+11,1.84E+17,0.501943814,0.587497773,0.399597045,0.265855235,2,2,0.041322801,0.041306606,0.083472148,0.083472148,0.083635613,0.083635613,1.609756098,1.372093023,2,34,83,32,54,Director
mryan91,365,85,0.2329,196,0.537,706,139,0.1969,462,0.6544,1071,17,0.0466,9,0.5294,9,0.5294,140,0.1983,11,0.0786,82,0.5857,10,0.0274,10,1,7,0.7,6,0.0085,6,1,6,1,180,49,352,50,298,82,576,82,292,0.8,73,0.2,643,0.9108,63,0.0892,1.3826,1.0365,216.7698413,751.0291667,81026.16131,635074.87,92,0.2521,100,0.1416,32,0.0877,38,0.0538,0.69,1.3346,2.0246,69,264,0.19,0.37,189,0.5178,24,0.0658,255,0.3612,14,0.0198,22.11904762,38.175,169.2318594,639.8860417,0.018073817,0.017541152,48.75,48.06451613,0.964285714,0.820197044,0.02869288,0.431472081,0.098765432,0.364705882,79.39718776,36.06707599,0.002875906,0.103258961,45966874415,7.28E+16,0.063832145,0.291425721,0.638927098,0.460216708,3,2,0.002814215,0.003232571,0.000284657,0.000284657,0.00034312,0.00034312,1.926829268,1.639534884,2,2,30,8,31,GradStudent
odge,10531,472,0.0448,1650,0.1567,6868,322,0.0469,3075,0.4477,17399,5962,0.5661,341,0.0572,887,0.1488,2486,0.362,73,0.0294,1371,0.5515,0,0,0,0,0,0,10,0.0015,10,1,8,0.8,7529,71,5197,76,9239,88,6301,92,4023,0.382,6508,0.618,3735,0.5438,3133,0.4562,3.663,1.4374,412.0592693,472.4048027,296466.9851,299027.7821,1023,0.0971,1154,0.168,734,0.0697,855,0.1245,12.3603,8.061,20.4214,5359,3318,0.51,0.48,6626,0.6292,1320,0.1253,4483,0.6527,522,0.076,34.54803789,35.17667238,522.8024962,645.6094387,0.017048143,0.014917695,32.71428571,42.51785714,0.65530303,0.607267645,0.02782549,0.440414508,0.432098765,0.658823529,127.022117,42.17508213,0.097159605,1.442227177,5.36991E+11,1.98E+17,0.530776571,0.614915627,0.321022214,0.263214642,2,2,0.029812261,0.029744879,0.037208327,0.037208327,0.037280236,0.037280236,1.573170732,1.348837209,2,44,97,35,56,PM
oshea,4443,193,0.0434,1082,0.2435,5277,208,0.0394,2388,0.4525,9720,19,0.0043,15,0.7895,8,0.4211,1781,0.3375,47,0.0264,929,0.5216,44,0.0099,44,1,31,0.7045,14,0.0027,13,0.9286,12,0.8571,3978,90,4414,84,4105,92,4646,88,3082,0.6937,1361,0.3063,3497,0.6627,1780,0.3373,2.3021,1.423,215.1233141,455.5631749,70228.1582,262465.2579,1046,0.2354,1025,0.1942,948,0.2134,867,0.1643,5.5887,6.6377,12.2264,966,1904,0.22,0.36,3523,0.7929,106,0.0239,3357,0.6362,303,0.0574,28.49967887,33.3450324,578.7817918,757.7659418,0.014522589,0.002314815,35.9375,43.625,0.743951613,0.635918938,0.026531281,0.408653846,0.395061728,0.658823529,125.6862077,42.03323438,0.04004516,0.136917261,5.35838E+11,2.08E+17,0.536947434,0.631455194,0.289028162,0.246228488,2,2,0.019278741,0.019656155,0.022368805,0.022368805,0.022424403,0.022424403,1.585365854,1.348837209,2,54,137,32,56,Research
pudavid,998,143,0.1433,539,0.5401,3007,309,0.1028,1550,0.5155,4005,291,0.2916,61,0.2096,209,0.7182,419,0.1393,27,0.0644,241,0.5752,13,0.013,13,1,12,0.9231,11,0.0037,11,1,10,0.9091,630,63,1202,40,909,91,1820,61,957,0.9589,41,0.0411,2658,0.8839,349,0.1161,1.1839,1.0858,258.9156627,882.1147541,97638.0471,874898.7342,332,0.3327,1032,0.3432,191,0.1914,273,0.0908,1.308,3.941,5.249,178,512,0.18,0.17,580,0.5812,11,0.011,1027,0.3415,45,0.015,22.07228916,38.3924783,245.5188707,618.5663079,0.002105128,0.034259259,37.2,48.23076923,0.816993464,0.780780781,0.030833651,0.400943396,0.24691358,0.458823529,109.5939915,39.96693145,0.035605155,0.639924119,1.9411E+11,1.18E+17,0.236646186,0.426621482,0.373432864,0.323225507,2,2,0.00592573,0.005867011,0.001045323,0.001045323,0.000974164,0.000974164,1.756097561,1.546511628,2,5,46,20,39,GradStudent
rchase,703,120,0.1707,345,0.4908,1396,140,0.1003,812,0.5817,2099,146,0.2077,39,0.2671,68,0.4658,554,0.3968,40,0.0722,314,0.5668,3,0.0043,3,1,3,1,13,0.0093,11,0.8462,11,0.8462,541,77,1249,89,667,95,1338,96,621,0.8834,82,0.1166,1163,0.8331,233,0.1669,1.269,1.0905,205.970339,473.3396624,82775.64743,360269.161,18,0.0256,77,0.0552,16,0.0228,68,0.0487,0.7439,1.4772,2.2212,67,412,0.1,0.3,377,0.5363,24,0.0341,708,0.5072,128,0.0917,21.5,26.05063291,333.1483051,579.7316135,0.054898172,0.024331276,36.69230769,41.7,0.851449275,0.579552329,0.027692308,0.461956522,0.320987654,0.705882353,114.1144932,40.17727823,0.01828296,0.346564872,3.65349E+11,2.19E+17,0.393646867,0.653980843,0.361179725,0.235859935,2,2,0.005745124,0.005273125,0.004077722,0.004077722,0.003532324,0.003532324,1.682926829,1.302325581,2,19,170,26,60,Operations
rwmcgwi,24091,1191,0.0494,5109,0.2121,32064,2155,0.0672,16341,0.5096,56155,1086,0.0451,161,0.1483,328,0.302,4247,0.1325,122,0.0287,2331,0.5489,32,0.0013,32,1,17,0.5313,18,0.0006,18,1,17,0.9444,16918,70,18406,57,20538,85,24142,75,12437,0.5163,11654,0.4837,20866,0.6508,11198,0.3492,2.6206,1.1995,431.7338416,792.9864362,437870.2366,1472436.248,5432,0.2255,8573,0.2674,3849,0.1598,4937,0.154,21.6063,28.757,50.3632,21664,12477,0.9,0.39,19588,0.8131,910,0.0378,16387,0.5111,2162,0.0674,24.40304985,35.25992908,353.801891,772.4226851,0.006547453,0.063374486,23.609375,37.19480519,0.328397673,0.455855856,0.029210242,0.379464286,0.790123457,0.905882353,128.4845362,42.33563931,0.315610249,5.546036682,1.02943E+12,2.97E+17,0.789702833,0.769725357,0.219114677,0.191341724,2,2,0.077013433,0.076481303,0.107874408,0.107874408,0.108102464,0.108102464,1.219512195,1.104651163,2,126,313,64,77,Director
saikou,1554,186,0.1197,563,0.3623,2115,216,0.1021,1139,0.5385,3669,581,0.3739,107,0.1842,223,0.3838,360,0.1702,37,0.1028,236,0.6556,17,0.0109,17,1,13,0.7647,10,0.0047,10,1,10,1,1015,65,1407,67,1398,90,1853,88,1251,0.805,303,0.195,1666,0.7877,449,0.2123,1.5087,1.1777,275.4627151,560.4874505,119003.7247,773607.6369,286,0.184,297,0.1404,155,0.0997,173,0.0818,1.4483,1.9711,3.4194,445,664,0.29,0.31,968,0.6229,58,0.0373,1149,0.5433,92,0.0435,20.9292543,31.55614267,172.4978631,655.2825151,0.041948815,0.052623457,33.91666667,42.06779661,0.705627706,0.589598997,0.031407522,0.467032967,0.296296296,0.694117647,114.1797778,40.82345036,0.031035496,0.522519115,2.4626E+11,2.14E+17,0.290861828,0.644746301,0.357867835,0.21731134,2,2,0.006572384,0.007249868,0.00261057,0.00261057,0.00276302,0.00276302,1.707317073,1.313953488,2,12,207,24,59,GradStudent
sarowe,8435,397,0.0471,1951,0.2313,10341,390,0.0377,4590,0.4439,18776,508,0.0602,94,0.185,178,0.3504,1723,0.1666,64,0.0371,987,0.5728,1,0.0001,1,1,1,1,16,0.0015,16,1,15,0.9375,7045,84,8129,79,8012,95,9763,94,6046,0.7168,2389,0.2832,5896,0.5702,4445,0.4298,2.6236,1.1348,379.2660267,485.3615511,166208.0451,355338.824,650,0.0771,1613,0.156,565,0.067,1342,0.1298,7.5718,9.2828,16.8546,3275,4385,0.39,0.42,4044,0.4794,966,0.1145,6597,0.6379,776,0.075,31.69969146,32.16739487,547.837823,553.3245186,0.015115313,0.089429012,24.24590164,36.84615385,0.3471654,0.447017544,0.030963303,0.393518519,0.75308642,0.917647059,127.3081351,42.20558811,0.175943474,2.930812144,9.76483E+11,2.99E+17,0.766611012,0.772565551,0.216345501,0.187036798,2,2,0.035103016,0.034778556,0.038706428,0.038706428,0.038757023,0.038757023,1.256097561,1.093023256,2,108,329,61,78,PM
sdh11,1807,261,0.1444,586,0.3243,2417,284,0.1175,1599,0.6616,4224,359,0.1987,101,0.2813,182,0.507,376,0.1556,30,0.0798,230,0.6117,10,0.0055,10,1,8,0.8,9,0.0037,9,1,7,0.7778,998,55,1063,44,1293,72,1174,49,1352,0.7482,455,0.2518,2109,0.8726,308,0.1274,1.5551,1.017,357.0537459,1009.372922,443370.9662,1635739.167,360,0.1992,580,0.24,142,0.0786,213,0.0881,1.7342,2.3196,4.0537,432,565,0.24,0.23,1237,0.6846,78,0.0432,770,0.3186,84,0.0348,24.80130293,38.92280285,505.8041677,723.1686249,0.032439954,0.0718107,35.61538462,44.32,0.646153846,0.65070922,0.031046378,0.440414508,0.320987654,0.588235294,114.879729,40.79284562,0.028835599,0.268249659,3.20206E+11,1.67E+17,0.374450703,0.552597802,0.296384864,0.273783563,2,2,0.007300675,0.007533075,0.003146397,0.003146397,0.003115832,0.003115832,1.658536585,1.418604651,2,21,89,26,50,GradStudent
snyder84,43,36,0.8372,6,0.1395,399,46,0.1153,191,0.4787,442,0,0,0,0,0,0,55,0.1378,7,0.1273,38,0.6909,0,0,0,0,0,0,0,0,0,0,0,0,17,40,205,51,39,91,338,85,22,0.5116,21,0.4884,183,0.4586,216,0.5414,6.1429,1.7308,167,572.0878378,9844.666667,706632.2558,0,0,107,0.2682,0,0,28,0.0702,0.0412,0.3826,0.4238,0,132,0,0.33,43,1,0,0,267,0.6692,13,0.0326,68,33.89864865,1320.555556,347.9018901,0.021812279,0,29.25,51.35294118,0.833333333,0.794117647,0.016808466,0.425,0.049382716,0.2,72.85026638,30.57727329,0.002958091,0.002398253,6211654514,2.41E+16,0.00866998,0.109509029,0.175531915,0.406489728,3,3,0.002621596,0.002357969,0.000356192,0.000356192,0.000204467,0.000204467,2.317073171,1.802325581,3,2,5,4,17,Operations
tandonr,251,37,0.1474,80,0.3187,897,92,0.1026,509,0.5674,1148,0,0,0,0,0,0,189,0.2107,13,0.0688,127,0.672,0,0,0,0,0,0,0,0,0,0,0,0,232,92,759,85,249,99,856,95,154,0.6135,97,0.3865,606,0.6756,291,0.3244,1.7552,1.0619,264.2959184,498.3460317,219450.9226,252004.2136,58,0.2311,236,0.2631,57,0.2271,214,0.2386,0.2483,0.8872,1.1355,79,559,0.31,0.62,173,0.6892,10,0.0398,478,0.5329,70,0.078,24.01020408,33.4984127,379.3570387,647.7674578,0.0091398,0.022325103,40.9375,50.26666667,0.923076923,0.817460317,0.029379761,0.402843602,0.197530864,0.352941176,106.3671883,39.42425541,0.012618167,0.314620617,1.50202E+11,7.22E+16,0.185753625,0.287893771,0.501849983,0.318344313,3,2,0.004103152,0.003946383,0.004845778,0.004845778,0.004586994,0.004586994,1.817073171,1.651162791,2,2,21,16,30,Research
tcc,85303,4852,0.0569,19639,0.2302,30773,2178,0.0708,13023,0.4232,116076,27340,0.3205,2166,0.0792,6149,0.2249,4448,0.1445,253,0.0569,2386,0.5364,43,0.0005,43,1,35,0.814,21,0.0007,17,0.8095,20,0.9524,35411,42,15158,49,61248,72,21993,71,51504,0.6038,33799,0.3962,18861,0.6129,11912,0.3871,2.2948,1.0016,515.2616779,547.1012919,213048.6821,513099.0321,47903,0.5616,6076,0.1974,15330,0.1797,2795,0.0908,76.5736,27.6239,104.1975,30857,15977,0.36,0.52,62784,0.736,6250,0.0733,20509,0.6665,2310,0.0751,29.56211409,31.08303688,501.95386,526.054423,0.033567451,0.045987654,23.49180328,35.75949367,0.327878434,0.420369105,0.027457627,0.395348837,0.75308642,0.929411765,128.8014943,42.3723008,0.600966328,10.84865947,9.15068E+11,2.89E+17,0.753783098,0.768051863,0.241899061,0.191669895,2,2,0.138394239,0.140062039,0.157481643,0.157481643,0.157830283,0.157830283,1.256097561,1.081395349,2,117,288,61,79,Director
tkoehn,2062,156,0.0757,841,0.4079,2674,200,0.0748,1459,0.5456,4736,1365,0.662,117,0.0857,569,0.4168,528,0.1975,34,0.0644,298,0.5644,18,0.0087,18,1,13,0.7222,17,0.0064,14,0.8235,14,0.8235,1556,75,2105,79,1995,97,2510,94,1833,0.8889,229,0.1111,2299,0.8598,375,0.1402,1.296,1.0016,238.5054201,618.1111111,129393.9085,9837411.129,191,0.0926,303,0.1133,169,0.082,219,0.0819,2.1936,2.8447,5.0383,308,911,0.15,0.34,1239,0.6009,40,0.0194,1392,0.5206,120,0.0449,18.47696477,34.22845275,188.4716916,965.2562206,0.006123808,0.028703704,32.65517241,46,0.652421652,0.696808511,0.029241877,0.369565217,0.358024691,0.588235294,119.3267847,41.27802861,0.053957494,0.702688746,3.51064E+11,1.79E+17,0.388680378,0.575327045,0.369294386,0.246402447,2,2,0.010303623,0.01030308,0.002890867,0.002890867,0.002407186,0.002407186,1.646341463,1.418604651,2,16,108,29,50,Research
totani,72,9,0.125,43,0.5972,193,24,0.1244,125,0.6477,265,0,0,0,0,0,0,42,0.2176,6,0.1429,31,0.7381,0,0,0,0,0,0,0,0,0,0,0,0,72,100,180,93,72,100,191,99,70,0.9722,2,0.0278,137,0.7098,56,0.2902,1.0286,1.0182,246.8,328.9850746,54517.76,190386.6714,16,0.2222,23,0.1192,16,0.2222,21,0.1088,0.0677,0.1814,0.2491,18,41,0.25,0.21,49,0.6806,2,0.0278,81,0.4197,11,0.057,22.88,23.05970149,124.9056,339.3098686,0.018916347,0.024434156,56,58,1,0.869281046,0.028541226,0.414634146,0.086419753,0.211764706,63.6362148,29.60468187,0.001258593,0.001186718,42785987369,3.27E+16,0.059880722,0.14513289,0.40113261,0.351512805,3,2,0.00235999,0.002172064,0.000441839,0.000441839,0.000345475,0.000345475,1.914634146,1.76744186,2,1,6,7,18,GradStudent
vombo13,64,15,0.2344,47,0.7344,788,60,0.0761,544,0.6904,852,4,0.0625,3,0.75,4,1,239,0.3033,24,0.1004,140,0.5858,3,0.0469,3,1,3,1,1,0.0013,1,1,1,1,62,97,761,97,63,98,776,98,55,0.8594,9,0.1406,616,0.7817,172,0.2183,1.1636,1.0208,182.0833333,683.8458781,44609.40972,476735.6573,14,0.2188,94,0.1193,14,0.2188,90,0.1142,0.0706,0.8698,0.9404,51,426,0.8,0.54,19,0.2969,4,0.0625,278,0.3528,43,0.0546,28.875,49.14336918,513.2760417,1075.169409,0.114875191,0.010751029,45.4,50.55555556,0.942857143,0.798412698,0.028451001,0.512048193,0.185185185,0.423529412,109.2087584,36.82148011,0.009496769,0.00459445,1.52082E+11,1.09E+17,0.195352376,0.410675717,0.331389069,0.321204082,2,2,0.004971552,0.003171002,0.001670241,0.001670241,0.000333698,0.000333698,1.792682927,1.558139535,2,6,34,15,36,GradStudent
zleffke,4460,492,0.1103,1600,0.3587,10326,1047,0.1014,6237,0.604,14786,2352,0.5274,320,0.1361,834,0.3546,827,0.0801,60,0.0726,543,0.6566,30,0.0067,30,1,12,0.4,18,0.0017,18,1,16,0.8889,2102,47,4078,39,3567,80,6238,60,3367,0.7549,1093,0.2451,8500,0.8232,1826,0.1768,1.7525,1,1045.345771,711.4715402,2414353.705,941020.2615,774,0.1735,2179,0.211,387,0.0868,673,0.0652,4.0768,9.4388,13.5155,1121,3250,0.25,0.31,2995,0.6715,117,0.0262,3625,0.3511,559,0.0541,25.21268657,36.87583705,278.8142172,651.7192376,0.009048556,0.048611111,30.525,42.38983051,0.546230441,0.602130326,0.030156366,0.386363636,0.49382716,0.694117647,121.8872432,41.59296898,0.070733119,1.111756329,6.06971E+11,2.19E+17,0.57876381,0.651930753,0.243232823,0.230711192,2,2,0.01218896,0.012120379,0.005947153,0.005947153,0.005840205,0.005840205,1.512195122,1.313953488,2,48,192,40,59,Research
