pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_hume_all,inter_vt_sent,inter_vt_received,inter_vt_all,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,time_seg,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,time_seg.1,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,fg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,fg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,fg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,pg_num_cliques,fg_num_cliques,pg_degree,fg_degree,Status
fnguyen,26,15,0.5769,16,0.6154,114,56,0.4912,93,0.8158,140,6,0.2308,5,0.8333,2,0.3333,9,0.0789,5,0.5556,7,0.7778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,32,41,85,74,76,22,0.8462,4,0.1538,107,0.9386,7,0.0614,1.4444,1.044,20,299.34615384615387,796.9473684210526,53675.68786982249,473491.08494921506,6,0.2308,29,0.2544,6,0.2308,5,0.0439,0.4483,1.9655,2.4138,1,32,0.04,0.28,14,0.5385,0,0.0,28,0.2456,2,0.0175,20,0.0,43.33333333333334,0.0,761.2046783625723,0.01487273725357282,0.0,24.0,38.0,0.0,0.7802197802197802,0.02061122956645345,0.2869718309859155,0.017241379310344827,0.098159509202454,8.112289555372223,3.451870333453676,5.373130185723686e-19,0.03362332192891468,2349.5572931526262,127274480232.50787,0.0032084622755180862,0.13859078336915667,0.0,0.17485829645158785,4.0,3,0.0030395820680271736,0.0026670568687938174,0.00011003188454879637,0.00011003188483605804,0.0009188729873307507,0.0009188729863851504,2.6440677966101696,2.2378048780487805,1.0,5,1.0,16,GradStudent
het,67,25,0.3731,23,0.3433,147,42,0.2857,83,0.5646,214,0,0.0,0,0.0,0,0.0,53,0.3605,14,0.2642,33,0.6226,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,94,82,86,97,93,94,55,0.8209,12,0.1791,88,0.5986,59,0.4014,2.3103,2.1059,20,1361.4029850746272,382.74149659863946,5417500.628647806,352899.70188347454,18,0.2687,43,0.2925,16,0.2388,35,0.2381,1.1167,2.45,3.5667,24,55,0.36,0.37,48,0.7164,6,0.0896,81,0.551,17,0.1156,20,0.0,38.17687074829932,0.0,871.234022860845,0.014815751442475869,0.008469449485783423,19.33333333333333,39.82758620689656,0.8666666666666667,0.7920227920227919,0.02659330582301696,0.326,0.10344827586206896,0.17791411042944785,21.538759797088343,3.648577516424998,0.006500336847157553,0.09064318971824553,66971.4225178129,505456070678.8805,0.08710627808075415,0.4486108889338161,0.41496598639455773,0.15212124336305996,4.0,3,0.005435386556205814,0.005270652566726295,0.0011880789952881936,0.001188078997692466,0.002270139788505464,0.0022701397902810064,2.3559322033898304,1.9390243902439024,2.0,18,6.0,29,Research
jacouch,15,9,0.6,1,0.0667,31,8,0.2581,5,0.1613,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40,39,39,60,45,50,2,0.1333,13,0.8667,5,0.1613,26,0.8387,7.5,2.1053,20,27.266666666666666,163.51612903225808,131.66222222222223,40723.41103017689,0,0.0,3,0.0968,0,0.0,3,0.0968,0.4167,0.8611,1.2778,0,9,0.0,0.29,15,1.0,0,0.0,27,0.871,1,0.0323,20,0.0,26.451612903225808,0.0,8.634755463059314,4.159246376924178e-05,0.0,17.0,27.0,0.0,0.8333333333333334,0.02259446825087651,0.19591346153846154,0.017241379310344827,0.03680981595092025,8.094137685890004,3.2096660132738544,4.298504148578949e-18,0.028877248072547764,1631.3575142355942,10179965101.72596,0.002264744567162571,0.01158808009470339,0.0,0.2558983666061706,4.0,3,0.0030134393609981052,0.0017606419724820546,0.00016315884948269894,0.00016315884970125093,0.0010061968585902423,0.0010061968545677646,2.7288135593220337,2.542682926829268,1.0,2,1.0,6,GradStudent
jmahal,3,3,1.0,2,0.6667,15,3,0.2,10,0.6667,18,0,0.0,0,0.0,0,0.0,13,0.8667,2,0.1538,9,0.6923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,100,100,100,100,100,2,0.6667,1,0.3333,14,0.9333,1,0.0667,1.5,1.0833,20,58.66666666666666,345.8,3.555555555555556,154630.16000000006,2,0.6667,6,0.4,2,0.6667,6,0.4,0.0556,0.2778,0.3333,3,5,1.0,0.33,3,1.0,0,0.0,10,0.6667,3,0.2,20,0.0,21.86666666666667,0.0,207.4488888888889,0.00865560683626946,0.0,26.0,45.42857142857143,0.0,1.0,0.02015988877302746,0.28596491228070176,0.017241379310344827,0.04294478527607362,9.694238828319834,3.1130759118406424,8.597008297157898e-18,0.014579694514104269,2229.4025025616024,25484436123.90896,0.003301969081997677,0.030573923087708142,0.0,0.10997304582210242,4.0,3,0.0030383035536578826,0.0015809019729363988,0.001418015888877817,0.0014180158971686468,0.0014647822730186276,0.0014647822814372266,2.7288135593220337,2.225609756097561,1.0,1,1.0,7,GradStudent
jmernst,657,92,0.14,262,0.3988,755,119,0.1576,437,0.5788,1412,490,0.7458,78,0.1592,185,0.3776,216,0.2861,30,0.1389,129,0.5972,8,0.0122,8,1.0,4,0.5,0,0.0,0,0.0,0,0.0,84,74,79,96,89,92,550,0.8371,107,0.1629,563,0.7457,192,0.2543,1.5279,1.5393,20,281.0958904109589,652.8317880794702,139036.34849148284,979452.4313073987,157,0.239,117,0.155,132,0.2009,84,0.1113,10.7705,12.377,23.1475,104,322,0.16,0.43,412,0.6271,15,0.0228,372,0.4927,47,0.0623,20,0.0,35.99205298013245,0.0,878.8635130038164,0.01618372705200003,0.2527324057269611,11.074074074074074,28.188679245283016,0.25925925925925924,0.3991291727140784,0.032823995472552346,0.30639097744360905,0.4655172413793103,0.32515337423312884,29.390554885302965,3.740906315126322,0.2860432447674119,0.1026902807912462,449321.74853815034,940928838216.0024,0.6141567324029625,0.6964089258674714,0.2256175663311985,0.13329785927714788,3.0,2,0.045776325426989,0.027599308155081367,0.014211786678132962,0.014211786645747732,0.014988419036377825,0.01498841900807285,1.6779661016949152,1.6646341463414631,24.0,108,27.0,53,Research
jpokorsk,557,74,0.1329,164,0.2944,919,86,0.0936,477,0.519,1476,9,0.0162,9,1.0,2,0.2222,236,0.2568,21,0.089,137,0.5805,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,77,68,71,91,90,90,310,0.5566,247,0.4434,504,0.5484,415,0.4516,2.4113,1.148,20,375.59605026929984,586.5201305767138,181471.7524440045,332681.55536189827,136,0.2442,150,0.1632,101,0.1813,116,0.1262,9.1311,15.0656,24.1967,490,469,0.88,0.51,304,0.5458,66,0.1185,494,0.5375,64,0.0696,20,0.0,37.752992383025024,0.0,791.5962233633785,0.059059516465773225,0.059689453518854615,17.941176470588232,30.585365853658534,0.6397058823529411,0.4487804878048781,0.02989690721649485,0.3098859315589353,0.29310344827586204,0.25153374233128833,29.23590816342573,3.740216677897456,0.1026522031859202,0.08363985705390352,419943.36487607576,625331864459.6244,0.4987664934687284,0.5532938950409708,0.24923950517136484,0.15843876257040904,3.0,3,0.029825813498057633,0.025092025145747848,0.02461100265367364,0.02461100265319416,0.02330401731500788,0.02330401730839049,1.7627118644067796,1.7865853658536586,18.0,45,17.0,41,PM
jrmurphy,325,42,0.1292,70,0.2154,347,49,0.1412,236,0.6801,672,0,0.0,0,0.0,0,0.0,111,0.3199,16,0.1441,73,0.6577,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,95,68,81,99,99,99,279,0.8585,46,0.1415,257,0.7406,90,0.2594,3.6111,1.3359,20,210.33538461538458,417.70317002881836,34763.32444023672,213933.77644528204,31,0.0954,25,0.072,30,0.0923,16,0.0461,5.5085,5.8814,11.3898,331,125,1.02,0.36,64,0.1969,152,0.4677,148,0.4265,21,0.0605,20,0.0,38.53602305475504,0.0,672.7962527718033,0.058849327689859975,0.1480137124420246,21.071428571428573,33.92307692307692,0.8901098901098901,0.56006006006006,0.031642116748499725,0.32665330661322645,0.2413793103448276,0.2392638036809816,27.438011830507413,3.7159572488347,0.025862648895317013,0.0647803478364455,384845.65908541507,674531382736.791,0.438164726328478,0.5653273370629787,0.2581515628513605,0.13907072339111115,3.0,3,0.013016503952192057,0.013003327625377413,0.007827533115225336,0.007827533130060977,0.007538160237527989,0.007538160250850294,1.8135593220338984,1.7865853658536586,16.0,42,14.0,39,Operations
jziegler,81,23,0.284,28,0.3457,110,28,0.2545,68,0.6182,191,63,0.7778,21,0.3333,21,0.3333,37,0.3364,14,0.3784,22,0.5946,1,0.0123,1,1.0,1,1.0,1,0.0091,1,1.0,1,1.0,99,96,97,100,99,99,72,0.8889,9,0.1111,91,0.8273,19,0.1727,1.8409,1.1897,20,324.8641975308642,439.2,77713.03094040543,191244.4509090909,14,0.1728,16,0.1455,13,0.1605,14,0.1273,1.3279,1.8033,3.1311,14,39,0.17,0.35,39,0.4815,2,0.0247,60,0.5455,4,0.0364,20,0.0,34.81818181818182,0.0,814.2942148760334,0.04635847392986905,0.0,24.66666666666667,36.5625,1.0,0.6370967741935484,0.024116424116424118,0.3333333333333333,0.05172413793103448,0.196319018404908,19.9412094449198,3.666053819663222,0.009117979956697737,0.02205359174888099,18112.22106229717,522824414728.7195,0.028294019247934062,0.4725044473576202,0.18410041841004185,0.14544613372046647,4.0,3,0.00547415057660888,0.006754284668103863,0.0007003537048001963,0.0007003537077428141,0.0017667482347738996,0.0017667482404927215,2.2881355932203387,1.8780487804878048,1.0,39,3.0,32,Research
kgantt,549,79,0.1439,116,0.2113,355,61,0.1718,178,0.5014,904,48,0.0874,15,0.3125,14,0.2917,139,0.3915,13,0.0935,93,0.6691,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,72,66,86,85,86,342,0.623,207,0.377,251,0.707,104,0.293,2.6268,1.5369,20,464.17668488160285,459.27323943661975,89938.71741633258,419949.5619599284,8,0.0146,22,0.062,5,0.0091,20,0.0563,9.3051,6.0169,15.322,222,129,0.4,0.36,379,0.6903,71,0.1293,236,0.6648,33,0.093,20,0.0,29.963380281690146,0.0,424.6549970244,0.06146688644526176,0.0030248033877797948,19.555555555555557,30.527777777777782,0.6944444444444444,0.42857142857142855,0.023644516918059518,0.2958257713248639,0.15517241379310345,0.22085889570552147,28.78996136142199,3.736628005160354,0.04201276897576026,0.10234803967038557,136354.4743332782,456755316736.8835,0.18670677130546545,0.4602573785224472,0.3759541984732824,0.15653793766525118,3.0,3,0.02103998432010428,0.02334176359920639,0.0367111303063769,0.03671113027330215,0.035469261110861926,0.03546926107285172,2.067796610169492,1.8170731707317076,4.0,25,9.0,36,Outreach
kkarranc,149,26,0.1745,38,0.255,214,32,0.1495,121,0.5654,363,142,0.953,25,0.1761,36,0.2535,51,0.2383,10,0.1961,33,0.6471,0,0.0,0,0.0,0,0.0,1,0.0047,1,1.0,1,1.0,97,96,97,100,98,99,123,0.8255,26,0.1745,139,0.6495,75,0.3505,2.4426,1.5556,20,172.4832214765101,382.6214953271028,44323.84703391738,182762.09505196963,11,0.0738,36,0.1682,11,0.0738,33,0.1542,2.4426,3.5082,5.9508,22,67,0.15,0.31,110,0.7383,5,0.0336,130,0.6075,10,0.0467,20,0.0,44.18691588785047,0.0,1371.1239409555415,0.01713529962313646,0.037507562008469456,19.714285714285715,40.333333333333336,0.8571428571428571,0.7962962962962963,0.028515240904621438,0.3046728971962617,0.12068965517241377,0.1840490797546012,24.49600093994658,3.6899123973239054,0.014344989893526266,0.042979463955162917,82487.71900001446,540555938760.1712,0.11391256438262674,0.4738900496567369,0.2398753894080997,0.13214425386893122,4.0,3,0.007852884685310316,0.007648804637656461,0.0018462578868710246,0.0018462578891564301,0.003718266020874993,0.0037182660282905405,2.1864406779661016,1.8658536585365852,2.0,30,7.0,30,Research
