pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
krooks,297,29,0.0976,140,0.4714,597,42,0.0704,288,0.4824,894,47,0.1582,11,0.234,24,0.5106,72,0.1206,9,0.125,36,0.5,3,0.0101,3,1.0,3,1.0,2,0.0034,2,1.0,2,1.0,92,93,97,97,242,0.8148,55,0.1852,485,0.8124,112,0.1876,1.3687,1.0452,240.34680134680139,499.3618090452262,69383.84269178881,256548.03659840216,57,0.1919,73,0.1223,56,0.1886,70,0.1173,0.2909,0.5847,0.8756,33,116,0.11,0.19,205,0.6902,1,0.0034,321,0.5377,26,0.0436,20.01010101010101,29.66331658291457,416.52851749821417,900.2668787825219,0.00013661729611422186,1.9290123456790123e-05,47.90909090909091,55.3,0.9818181818181818,0.9421052631578948,0.5364238410596026,0.5666666666666667,0.13580246913580246,0.2352941176470588,94.94073586026009,0.0035859466852096867,88833694046.01689,3.916472468535098e+16,0.11891249430813247,1.9290123456790123e-05,0.0001366172961142219,0.46288209606986896,0.5221158549367619,2.0,0.003422872649665764,0.003479667894017237,0.0007347301012621242,0.0007347301013962906,0.0008198765303290577,0.0008198765303681359,1.8414634146341464,2.0,1.7441860465116281,2.0,2.0,8.0,GradStudent
ksterne,1343,271,0.2018,511,0.3805,5145,491,0.0954,3497,0.6797,6488,16,0.0119,14,0.875,6,0.375,99,0.0192,16,0.1616,63,0.6364,11,0.0082,11,1.0,7,0.6364,8,0.0016,8,1.0,7,0.875,17,9,48,45,953,0.7096,390,0.2904,4687,0.911,458,0.089,1.7556,1.0552,390.8741623231571,3477.5090590298078,158453.35497649512,96071772.8663216,412,0.3068,1505,0.2925,52,0.0387,63,0.0122,1.2876,4.9329,6.2205,402,845,0.3,0.16,901,0.6709,84,0.0625,1228,0.2387,181,0.0352,23.865971705137753,38.25481049562682,260.01182048170233,593.7548966842043,0.0004422614221773149,0.0,45.3,52.30769230769231,1.0,0.8985507246376812,0.5225806451612903,0.5821917808219178,0.12345679012345677,0.3058823529411765,88.10772022526257,0.03991052357000895,62785142279.72744,6.054981462686702e+16,0.08279272365058274,0.0,0.00044226142217731513,0.5717592592592593,0.4158591907094901,3.0,0.0035460749691165225,0.0035453634830096897,0.0006031190475594113,0.00060311904789988,0.0005564665440492449,0.0005564665442367879,1.8902439024390243,3.0,1.6976744186046508,2.0,1.0,10.0,Research
kstraub,277,59,0.213,133,0.4801,1561,215,0.1377,1136,0.7277,1838,16,0.0578,12,0.75,7,0.4375,120,0.0769,16,0.1333,70,0.5833,9,0.0325,9,1.0,5,0.5556,8,0.0051,6,0.75,7,0.875,71,31,94,47,227,0.8195,50,0.1805,1496,0.9584,65,0.0416,1.4205,1.017,247.2996389891697,1100.4477898782832,66372.99685907539,1092548.3869281698,63,0.2274,587,0.376,37,0.1336,55,0.0352,0.7103,4.0026,4.7128,71,336,0.26,0.22,180,0.6498,8,0.0289,282,0.1807,37,0.0237,25.35379061371841,45.57783472133247,377.6943267864825,609.6263889054167,0.00026717974499913355,1.469723691945914e-05,49.1,52.56666666666667,0.9777777777777776,0.9391534391534392,0.5294117647058824,0.5985915492957746,0.12345679012345677,0.3529411764705882,87.42279829837875,0.003849606002668402,74329491312.34286,8.315940622206304e+16,0.10073198529766804,1.4697236919459156e-05,0.00026717974499913377,0.505365526492287,0.4093481125494148,3.0,0.003133565452032132,0.003301324697263883,0.00044269112933660696,0.00044269112952568135,0.00046592790857767,0.0004659279087749408,1.8658536585365852,3.0,1.6511627906976745,2.0,2.0,22.0,GradStudent
leslie,10461,217,0.0207,1323,0.1265,2748,171,0.0622,1503,0.5469,13209,24,0.0023,17,0.7083,13,0.5417,753,0.274,33,0.0438,505,0.6707,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,87,91,98,98,9685,0.9258,776,0.0742,2042,0.7431,706,0.2569,6.0784,1.2378,1031.8764936430553,325.52256186317317,355771.4543953599,173914.95473113676,402,0.0384,276,0.1004,373,0.0357,249,0.0906,13.0926,3.4393,16.5319,8142,1115,0.78,0.41,1085,0.1037,232,0.0222,1716,0.6245,226,0.0822,75.37921804798776,33.414119359534205,1052.63843246379,575.0715910366981,0.04974117519067777,0.21993839709861168,20.972602739726028,36.57142857142857,0.2551307847082495,0.4392792792792793,0.8901098901098901,0.8947368421052632,0.9012345679012346,0.9058823529411764,127.56147199575636,0.2828575960918731,1078004981618.526,2.966576277109876e+17,0.8294392253903444,0.2198557744951332,0.049732122996989266,0.22694478099042756,0.19861910323864224,2.0,0.04670489327122872,0.04148243020452058,0.014633762703977581,0.014633762712813202,0.014599475956653504,0.014599475965658746,1.1097560975609757,2.0,1.1046511627906976,2.0,133.0,263.0,Operations
matthewv,705,57,0.0809,190,0.2695,1046,76,0.0727,506,0.4837,1751,70,0.0993,28,0.4,22,0.3143,240,0.2294,20,0.0833,148,0.6167,6,0.0085,6,1.0,2,0.3333,10,0.0096,7,0.7,7,0.7,91,90,93,94,475,0.6738,230,0.3262,699,0.6683,347,0.3317,2.6208,1.6855,404.3943262411348,495.04971319311676,202603.6884784469,340973.4220027855,46,0.0652,101,0.0966,41,0.0582,97,0.0927,2.82,4.184,7.004,125,387,0.18,0.37,520,0.7376,29,0.0411,588,0.5621,77,0.0736,35.292198581560285,39.578393881453145,410.99830793219735,995.2801832712421,0.0009684728716753877,0.0014079145529427332,39.6,50.84848484848485,0.8157894736842105,0.8709677419354839,0.5704225352112676,0.6115107913669064,0.2469135802469136,0.3882352941176471,110.7725592744378,0.009889374525149193,233472689247.2343,9.409473361601362e+16,0.2830238774240862,0.0014272046763995235,0.0009684728716753877,0.3875545851528384,0.38503214155182425,2.0,0.005068556661758979,0.0046909937972237315,0.002938081643072784,0.0029380816425568076,0.0028092227844692045,0.00280922278395635,1.7317073170731707,2.0,1.6162790697674418,2.0,10.0,21.0,Research
mcarrick,1153,70,0.0607,333,0.2888,1050,79,0.0752,508,0.4838,2203,31,0.0269,13,0.4194,16,0.5161,214,0.2038,19,0.0888,103,0.4813,14,0.0121,14,1.0,7,0.5,9,0.0086,9,1.0,9,1.0,84,93,94,96,1010,0.876,143,0.124,866,0.8248,184,0.1752,1.9217,1.0938,486.2376409366869,386.7952380952381,520078.108314295,234701.38569160984,323,0.2801,182,0.1733,254,0.2203,170,0.1619,1.16,1.0563,2.2163,57,289,0.05,0.28,511,0.4432,29,0.0252,721,0.6867,37,0.0352,20.652211621856033,25.017142857142854,195.71685764125198,595.2587537414963,0.003833953141146431,0.0063379490739729274,35.21052631578947,45.404761904761905,0.6783625730994152,0.7179487179487181,0.5664335664335665,0.6538461538461539,0.2345679012345679,0.4941176470588236,113.50716042375612,0.022849330766526902,157611837836.88272,1.2516904115425354e+17,0.20706009485140406,0.0064968282364002245,0.003835601467969879,0.3801982591876209,0.2730428605799526,2.0,0.006887260712779177,0.006700229154261995,0.0019481290979288578,0.0019481290981888586,0.0019929802497583846,0.0019929802500708712,1.7439024390243902,2.0,1.5116279069767442,2.0,8.0,93.0,GradStudent
mdarden,1028,106,0.1031,232,0.2257,904,68,0.0752,479,0.5299,1932,0,0.0,0,0.0,0,0.0,4,0.0044,2,0.5,3,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,82,99,99,663,0.6449,365,0.3551,552,0.6106,352,0.3894,2.6495,1.8728,332.2101167315176,454.27876106194685,84351.48697936385,264831.1368940405,76,0.0739,156,0.1726,58,0.0564,146,0.1615,1.1857,1.0427,2.2284,236,438,0.23,0.48,539,0.5243,78,0.0759,581,0.6427,108,0.1195,20.786964980544752,27.42477876106195,157.01784565247053,395.6248727386638,0.0033046787410791296,3.358750907770516e-05,45.45454545454545,46.2,0.9636363636363636,0.6758620689655173,0.5225806451612903,0.6071428571428571,0.13580246913580246,0.3529411764705882,113.53100084077488,0.005170277259182954,88165962314.12863,6.521824013961514e+16,0.11609131813885827,3.358750907770517e-05,0.003334931845462042,0.346566740935791,0.319450239933236,3.0,0.0051465615741210285,0.005268413594073425,0.006411575621816717,0.006411575619809714,0.006078559448186658,0.0060785594457164385,1.8902439024390243,3.0,1.627906976744186,2.0,2.0,44.0,Operations
mifowler,7149,455,0.0636,1470,0.2056,7309,418,0.0572,3377,0.462,14458,3493,0.4886,280,0.0802,765,0.219,1495,0.2045,82,0.0548,770,0.5151,0,0.0,0,0.0,0,0.0,16,0.0022,14,0.875,15,0.9375,77,77,88,89,3708,0.5187,3441,0.4813,3873,0.5299,3436,0.4701,3.0331,2.0433,360.05119597146444,475.3741961964701,321194.942406249,283272.77460300986,1157,0.1618,2015,0.2757,917,0.1283,1727,0.2363,6.5288,6.6749,13.2037,3382,3115,0.47,0.43,4207,0.5885,452,0.0632,4847,0.6632,635,0.0869,38.489299202685686,34.443699548501854,893.213097130926,565.116443065291,0.02843583990164644,0.012702760070845209,31.30769230769231,39.12121212121213,0.582995951417004,0.5104166666666666,0.6585365853658537,0.8018867924528302,0.4814814814814815,0.7764705882352941,126.63761879778087,0.06488088780315568,630547864098.9961,2.441705223313722e+17,0.6024485850217867,0.012695304502532758,0.028436661938133368,0.2912034009156311,0.22363967970662527,2.0,0.02605612067509521,0.025857450801117628,0.03885626537016063,0.038856265343057715,0.03893773009650267,0.03893773006886101,1.5,2.0,1.2325581395348837,2.0,74.0,210.0,Research
mlapan4,436,60,0.1376,118,0.2706,549,68,0.1239,326,0.5938,985,1,0.0023,1,1.0,1,1.0,122,0.2222,10,0.082,83,0.6803,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,82,96,87,341,0.7821,95,0.2179,445,0.8106,104,0.1894,1.6965,1.5845,299.26146788990826,603.7832422586521,105231.84447857914,1146150.7453658085,32,0.0734,159,0.2896,23,0.0528,130,0.2368,0.5298,0.6671,1.1968,122,203,0.28,0.37,302,0.6927,8,0.0183,316,0.5756,51,0.0929,32.13990825688074,41.34426229508197,458.9093247622257,1063.5226492281056,0.0014776289550270346,4.1152263374485586e-05,50.85714285714285,47.04,0.9047619047619048,0.7533333333333333,0.5159235668789809,0.5862068965517241,0.08641975308641975,0.29411764705882354,98.59576445296172,0.003151458173056786,38075945186.84845,4.586118736758306e+16,0.05317852102921064,4.1152263374485586e-05,0.0014776289550270348,0.4509068167604753,0.4224723462060935,3.0,0.003395268580623145,0.003500647966012402,0.003664481810051147,0.003664481806138108,0.0036316063886886463,0.003631606384711771,1.9146341463414636,3.0,1.6860465116279069,2.0,2.0,31.0,GradStudent
mlerch,76,26,0.3421,23,0.3026,254,34,0.1339,130,0.5118,330,0,0.0,0,0.0,0,0.0,10,0.0394,5,0.5,9,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,82,88,84,38,0.5,38,0.5,138,0.5433,116,0.4567,2.6207,1.9778,122.51315789473685,569.3740157480314,18101.618247922437,492206.93491537,4,0.0526,41,0.1614,3,0.0395,35,0.1378,0.0938,0.3136,0.4074,9,80,0.12,0.31,54,0.7105,5,0.0658,152,0.5984,8,0.0315,25.947368421052627,34.06299212598425,101.39196675900276,523.4133548267101,0.0001277917110337035,0.00011870845204178538,48.14285714285714,50.85714285714285,0.9523809523809524,0.935672514619883,0.5192307692307693,0.5629139072847682,0.08641975308641975,0.24705882352941175,74.36840307682341,0.003690912496397421,33412759920.030342,3.654852811148107e+16,0.0473872131320745,0.00011870845204178533,0.0001277917110337035,0.5299003322259136,0.4633579164175138,3.0,0.0027492226816441053,0.002328327936761305,0.0006775641545448478,0.0006775641543823622,0.0006411204561085095,0.0006411204558767483,1.902439024390244,3.0,1.7558139534883719,2.0,2.0,18.0,GradStudent
mlgood3,7511,373,0.0497,1891,0.2518,15506,464,0.0299,6292,0.4058,23017,91,0.0121,27,0.2967,32,0.3516,4022,0.2594,65,0.0162,2100,0.5221,15,0.002,15,1.0,11,0.7333,7,0.0005,7,1.0,7,1.0,87,86,96,95,3753,0.4997,3758,0.5003,6473,0.4175,9033,0.5825,2.8955,1.9713,404.13819731061113,507.6172449374436,263764.7653509767,332630.57534817024,979,0.1303,3121,0.2013,862,0.1148,2711,0.1748,7.2291,14.924,22.153,5565,8470,0.74,0.55,5843,0.7779,549,0.0731,10273,0.6625,1446,0.0933,28.89948076154973,30.83935250870631,475.9799105278866,614.0328148522568,0.010963944624584485,0.003019911395706669,34.65625,42.77777777777778,0.7609195402298851,0.6116138763197587,0.6136363636363636,0.7203389830508474,0.3950617283950617,0.6352941176470588,127.67698093172687,0.3551416631580932,503755897720.9755,1.9073769043968413e+17,0.5019438141487133,0.0030257312072015964,0.010965912400422677,0.3995970449966421,0.2649430634941734,2.0,0.04131423771897241,0.0412953716399143,0.08347182840855426,0.08347182837899665,0.08363519508919012,0.08363519505907921,1.6097560975609757,2.0,1.372093023255814,2.0,34.0,87.0,Director
mryan91,365,85,0.2329,196,0.537,706,139,0.1969,462,0.6544,1071,17,0.0466,9,0.5294,9,0.5294,140,0.1983,11,0.0786,82,0.5857,10,0.0274,10,1.0,7,0.7,6,0.0085,6,1.0,6,1.0,49,50,82,82,292,0.8,73,0.2,643,0.9108,63,0.0892,1.3826,1.0365,214.413698630137,707.0849858356939,90395.9411822106,574563.9021258497,92,0.2521,100,0.1416,32,0.0877,38,0.0538,0.69,1.3346,2.0246,69,264,0.19,0.37,189,0.5178,24,0.0658,255,0.3612,14,0.0198,23.01643835616439,38.059490084985846,278.19699005441925,680.5035430827659,0.002506349077440045,3.08641975308642e-05,48.75,48.12903225806453,0.9642857142857144,0.8201970443349754,0.5126582278481012,0.6028368794326241,0.09876543209876544,0.3647058823529412,79.39754680647259,0.002875466380798579,45966874415.16683,7.542073676482194e+16,0.06383214467486018,3.0864197530864225e-05,0.002511684544960386,0.6389270976616231,0.4550259526522344,3.0,0.002813404125372323,0.0032318530309321195,0.00028465965367517517,0.00028465965366258943,0.00034312131113632574,0.0003431213112151911,1.9268292682926829,3.0,1.6395348837209305,2.0,2.0,30.0,GradStudent
odge,10531,472,0.0448,1650,0.1567,6868,322,0.0469,3075,0.4477,17399,5962,0.5661,341,0.0572,887,0.1488,2486,0.362,73,0.0294,1371,0.5515,0,0.0,0,0.0,0,0.0,10,0.0015,10,1.0,8,0.8,71,76,88,92,4023,0.382,6508,0.618,3735,0.5438,3133,0.4562,3.663,1.4374,412.54277846358366,475.008153756552,299672.77119725634,325631.25095273467,1023,0.0971,1154,0.168,734,0.0697,855,0.1245,12.3603,8.061,20.4214,5359,3318,0.51,0.48,6626,0.6292,1320,0.1253,4483,0.6527,522,0.076,34.201880163327324,35.04164239953407,521.7484382083977,660.2469554853889,0.011335297051820169,0.01293882781982634,32.714285714285715,42.535714285714285,0.6553030303030303,0.6072676450034941,0.627906976744186,0.7327586206896551,0.4320987654320987,0.6588235294117647,127.02292216554041,0.09715940936081384,536990978880.6969,2.0502437278210288e+17,0.5307765712028737,0.01284537577168034,0.011334743463139795,0.32102221419541266,0.2629187922708605,2.0,0.02980613631741477,0.0297366360272646,0.037208185477727286,0.037208185479100944,0.03728005070984669,0.0372800507113274,1.5731707317073171,2.0,1.3488372093023255,2.0,44.0,97.0,PM
oshea,4443,193,0.0434,1082,0.2435,5277,208,0.0394,2388,0.4525,9720,19,0.0043,15,0.7895,8,0.4211,1781,0.3375,47,0.0264,929,0.5216,44,0.0099,44,1.0,31,0.7045,14,0.0027,13,0.9286,12,0.8571,90,84,92,88,3082,0.6937,1361,0.3063,3497,0.6627,1780,0.3373,2.3021,1.423,220.67341886112987,456.63880992988436,74658.54088020884,280657.00693040143,1046,0.2354,1025,0.1942,948,0.2134,867,0.1643,5.5887,6.6377,12.2264,966,1904,0.22,0.36,3523,0.7929,106,0.0239,3357,0.6362,303,0.0574,29.566509115462534,33.619859768808034,643.379495061086,818.9682468630258,0.009776842020129859,0.0031078374343553226,35.9375,43.66071428571429,0.7439516129032258,0.6359189378057303,0.6230769230769231,0.7327586206896551,0.3950617283950617,0.6588235294117647,125.6869957823872,0.040044845917112916,535838233162.7293,2.147501176194944e+17,0.5369474335480731,0.003107837434355323,0.009775738929351995,0.2890281621357643,0.24587279943509704,2.0,0.01927475747034791,0.019650879682580297,0.022368720755515426,0.022368720752954215,0.02242429478623572,0.02242429478365521,1.5853658536585369,2.0,1.3488372093023255,2.0,54.0,137.0,Research
pudavid,998,143,0.1433,539,0.5401,3007,309,0.1028,1550,0.5155,4005,291,0.2916,61,0.2096,209,0.7182,419,0.1393,27,0.0644,241,0.5752,13,0.013,13,1.0,12,0.9231,11,0.0037,11,1.0,10,0.9091,63,40,91,61,957,0.9589,41,0.0411,2658,0.8839,349,0.1161,1.1839,1.0858,271.17935871743487,905.6318589956767,118189.71632744453,1103233.0706577708,332,0.3327,1032,0.3432,191,0.1914,273,0.0908,1.308,3.941,5.249,178,512,0.18,0.17,580,0.5812,11,0.011,1027,0.3415,45,0.015,23.25450901803607,38.82773528433655,351.44825121183993,654.9201087054494,0.0024179677211880308,0.0012366289534809381,37.2,48.282051282051285,0.8169934640522876,0.7807807807807807,0.5625,0.6390977443609023,0.2469135802469136,0.4588235294117647,109.59459083738594,0.03560498119444956,194110042609.4066,1.2181749852168029e+17,0.2366461861506781,0.0012669789058677946,0.0024179677211880308,0.3734328643889368,0.3220595023288993,2.0,0.00592473297041129,0.0058657814501542225,0.0010453193378430902,0.0010453193381522324,0.0009741604906117109,0.0009741604910318768,1.7560975609756098,2.0,1.5465116279069768,2.0,5.0,46.0,GradStudent
rchase,703,120,0.1707,345,0.4908,1396,140,0.1003,812,0.5817,2099,146,0.2077,39,0.2671,68,0.4658,554,0.3968,40,0.0722,314,0.5668,3,0.0043,3,1.0,3,1.0,13,0.0093,11,0.8462,11,0.8462,77,89,95,96,621,0.8834,82,0.1166,1163,0.8331,233,0.1669,1.269,1.0905,208.19772403982932,447.2292263610315,91344.80727789264,436810.4804065648,18,0.0256,77,0.0552,16,0.0228,68,0.0487,0.7439,1.4772,2.2212,67,412,0.1,0.3,377,0.5363,24,0.0341,708,0.5072,128,0.0917,21.20056899004268,26.03939828080229,354.4334562907593,547.0378460562741,0.016152624796845736,0.0009225759066993745,36.692307692307686,41.73333333333333,0.8514492753623188,0.5795523290986085,0.5869565217391305,0.7589285714285714,0.32098765432098764,0.7058823529411764,114.11515749930088,0.018282364261947345,365348877307.0705,2.265053709866367e+17,0.39364686740148813,0.0009225759066993745,0.01615108705750806,0.3611797253235846,0.23526844172850284,2.0,0.005744166922845946,0.005272046110468442,0.0040777072585205035,0.004077707256493293,0.0035323082245936844,0.003532308222212007,1.6829268292682926,2.0,1.3023255813953492,2.0,19.0,170.0,Operations
rwmcgwi,24091,1191,0.0494,5109,0.2121,32070,2155,0.0672,16342,0.5096,56161,1086,0.0451,161,0.1483,328,0.302,4247,0.1324,122,0.0287,2331,0.5489,32,0.0013,32,1.0,17,0.5313,18,0.0006,18,1.0,17,0.9444,70,57,85,75,12437,0.5163,11654,0.4837,20872,0.6508,11198,0.3492,2.6206,1.1995,433.57892989083064,783.2160274399749,457024.3325999164,1377786.0251126268,5432,0.2255,8581,0.2676,3849,0.1598,4945,0.1542,21.6063,28.7623,50.3686,21664,12477,0.9,0.39,19588,0.8131,910,0.0378,16390,0.5111,2162,0.0674,24.387032501764146,35.208356719675706,350.3914868188794,781.7334505893159,0.038320961219316434,0.09176388209648184,23.609375,37.24675324675325,0.328397673188789,0.4565765765765766,0.81,0.8947368421052632,0.7901234567901234,0.9058823529411764,128.48536048203755,0.3156077637209596,1029431074755.4128,3.074143062168018e+17,0.7897028331074581,0.0916899515849045,0.0383092282086271,0.219114677146444,0.1911668769475821,2.0,0.07699457145751523,0.07645760956168482,0.10787401306436993,0.10787401301407286,0.10810194459592287,0.10810194454466128,1.2195121951219512,2.0,1.1046511627906976,2.0,126.0,321.0,Director
saikou,1554,186,0.1197,563,0.3623,2115,216,0.1021,1139,0.5385,3669,581,0.3739,107,0.1842,223,0.3838,360,0.1702,37,0.1028,236,0.6556,17,0.0109,17,1.0,13,0.7647,10,0.0047,10,1.0,10,1.0,65,67,90,88,1251,0.805,303,0.195,1666,0.7877,449,0.2123,1.5087,1.1777,275.8899613899614,568.2539007092197,155288.8392428557,764965.2882531055,286,0.184,297,0.1404,155,0.0997,173,0.0818,1.4483,1.9711,3.4194,445,664,0.29,0.31,968,0.6229,58,0.0373,1149,0.5433,92,0.0435,21.1969111969112,32.84066193853428,184.1465541658584,744.6379683561432,0.013553631034596513,0.0026278101227934967,33.916666666666664,42.135593220338976,0.7056277056277056,0.5908521303258145,0.5785714285714286,0.7522123893805309,0.2962962962962963,0.6941176470588235,114.18043102044477,0.031034967557644424,246259844954.9472,2.220086021689195e+17,0.29086182764483065,0.0026665966467164714,0.013555049308337218,0.35786783497626873,0.21720630588872514,2.0,0.006570646291715896,0.007247698998047188,0.0026105644028823487,0.002610564403074448,0.002763011427566995,0.0027630114279857307,1.7073170731707317,2.0,1.313953488372093,2.0,12.0,215.0,GradStudent
sarowe,8435,397,0.0471,1951,0.2313,10344,390,0.0377,4593,0.444,18779,508,0.0602,94,0.185,178,0.3504,1723,0.1666,64,0.0371,987,0.5728,1,0.0001,1,1.0,1,1.0,16,0.0015,16,1.0,15,0.9375,84,79,95,94,6046,0.7168,2389,0.2832,5898,0.5702,4446,0.4298,2.6236,1.1348,376.10930646117373,477.6176527455529,173242.20571659046,352511.6280758513,650,0.0771,1617,0.1563,565,0.067,1346,0.1301,7.5718,9.2855,16.8573,3275,4385,0.39,0.42,4044,0.4794,966,0.1145,6599,0.638,776,0.075,32.021458209839956,31.887084300077337,550.8143587509255,527.8578996966884,0.041836605239162133,0.06328843111018838,24.245901639344265,36.8974358974359,0.3471654003506721,0.447719298245614,0.7864077669902912,0.9042553191489362,0.7530864197530864,0.9176470588235294,127.308943920282,0.1759386223268676,976483117026.886,3.0932174531060915e+17,0.7666110122665871,0.06322614972040616,0.04182487222847278,0.21634550142488804,0.18681972761757068,2.0,0.03509083683184908,0.03476418888986335,0.03870631211428829,0.038706312112583255,0.03875686940797372,0.03875686940630008,1.2560975609756098,2.0,1.0930232558139534,2.0,108.0,337.0,PM
sdh11,1807,261,0.1444,586,0.3243,2417,284,0.1175,1599,0.6616,4224,359,0.1987,101,0.2813,182,0.507,376,0.1556,30,0.0798,230,0.6117,10,0.0055,10,1.0,8,0.8,9,0.0037,9,1.0,7,0.7778,55,44,72,49,1352,0.7482,455,0.2518,2109,0.8726,308,0.1274,1.5551,1.017,355.8953488372093,978.2305463576159,1012475.6795243252,2074963.8305404312,360,0.1992,580,0.24,142,0.0786,213,0.0881,1.7342,2.3196,4.0537,432,565,0.24,0.23,1237,0.6846,78,0.0432,770,0.3186,84,0.0348,25.693967902601,38.47703764997932,525.9234998617278,709.9399981752508,0.00975671447295602,0.008361798096412942,35.615384615384606,44.38,0.6461538461538462,0.6515957446808511,0.5955882352941176,0.6967213114754098,0.32098765432098764,0.5882352941176471,114.88038770101288,0.028835287395937787,320205842584.3185,1.7344896250212227e+17,0.3744507034079004,0.008410677099865926,0.009750906049817787,0.2963848642565762,0.2732005432322317,2.0,0.007299408957218608,0.0075304896205475565,0.0031463857502162843,0.003146385749586261,0.0031158197312553173,0.0031158197306749963,1.6585365853658536,2.0,1.4186046511627908,2.0,21.0,91.0,GradStudent
snyder84,43,36,0.8372,6,0.1395,399,46,0.1153,191,0.4787,442,0,0.0,0,0.0,0,0.0,55,0.1378,7,0.1273,38,0.6909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40,51,91,85,22,0.5116,21,0.4884,183,0.4586,216,0.5414,6.1429,1.7308,164.90697674418604,574.5012531328321,10065.758788534338,557209.8640335172,0,0.0,107,0.2682,0,0.0,28,0.0702,0.0412,0.3826,0.4238,0,132,0.0,0.33,43,1.0,0,0.0,267,0.6692,13,0.0326,65.79069767441861,34.799498746867165,1228.8166576527856,361.5337340845852,0.0006909881871061995,2.374169040835708e-05,29.25,51.352941176470594,0.8333333333333334,0.7941176470588235,0.4263157894736842,0.5483870967741935,0.04938271604938271,0.2,72.85053122847039,0.00295808190368099,6211654513.92931,2.486840715206061e+16,0.008669979628793824,2.374169040835706e-05,0.0006909881871061996,0.17553191489361702,0.4064897275372542,3.0,0.002621459113143844,0.002357736584302456,0.00035619073544700466,0.000356190735702806,0.0002044660138250278,0.0002044660138263969,2.3170731707317067,3.0,1.8023255813953492,3.0,2.0,5.0,Operations
tandonr,251,37,0.1474,80,0.3187,897,92,0.1026,509,0.5674,1148,0,0.0,0,0.0,0,0.0,189,0.2107,13,0.0688,127,0.672,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92,85,99,95,154,0.6135,97,0.3865,606,0.6756,291,0.3244,1.7552,1.0619,322.2988047808765,509.63210702341144,340327.3091220772,417396.28605944064,58,0.2311,236,0.2631,57,0.2271,214,0.2386,0.2483,0.8872,1.1355,79,559,0.31,0.62,173,0.6892,10,0.0398,478,0.5329,70,0.078,24.139442231075698,32.05351170568562,344.1199980952686,593.138719551985,0.0010812825428150009,0.00016873558540225205,40.9375,50.3,0.9230769230769232,0.8174603174603174,0.5436241610738255,0.5985915492957746,0.19753086419753085,0.3529411764705882,106.36775302831816,0.012618162363866705,150202463539.10867,7.469712677844261e+16,0.1857536253237907,0.00016873558540225205,0.001081282542815001,0.501849983181971,0.3174844908288728,3.0,0.004102665384656509,0.003945775129667197,0.004845759852553598,0.004845759849218625,0.004586970929542682,0.00458697092576757,1.8170731707317076,3.0,1.6511627906976745,2.0,2.0,21.0,Research
