pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_sent_perc,inter_hume_rec,inter_hume_rec_perc,inter_vt_sent,inter_vt_sent_perc,inter_vt_rec,inter_vt_rec_perc,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
jacouch,0.006219279767278564,0.009015025041736227,0.13468189917199455,0.0036885889185371214,0.04856475300400537,0.009956440572495333,0.015250544662309368,0.4184663536776213,0.006259780907668232,0.0,0.006965125150746967,0.0015475085112968121,0.1019082957858468,0.006726457399103139,0.6,0.0012394645513138325,0.3333,0.02465931213497729,0.5578676179151802,0.038461538461538464,0.1579,0.023767605633802816,0.7105,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2642857142857143,0.09090909090909091,1.0,0.1,1.0,0.009818913480885311,0.5842696629213483,0.010329941412272586,0.6373626373626373,0.006984215672579969,0.6607142857142857,0.00959033862183282,0.6349206349206349,0.0038132080685272175,0.0022328548644338316,0.010324109334010324,0.9977671451355663,0.00616860863605209,0.15332013676444123,0.01597520267048164,0.8466798632355587,0.29465714285714284,0.038799793067770316,0.35165970288595383,0.008669566084122155,0.236230051278612,0.0010018551576266323,0.0047063028714404865,0.5014234434954822,0.011217419993401518,0.5643164013141269,0.009906542056074767,0.36400160707111284,0.01306076093128904,0.5423179003243881,0.008907118002364975,0.01486690907072277,0.010288531852127664,0.004193254329990884,0.0045695485286053735,0.24,0.25,0.006377204884667571,0.7231,0.003695150115473441,0.08133306883554851,0.012863534675615212,1.0,0.007518796992481203,0.2286302780638517,0.07406164251369883,0.0,0.027049770095209622,0.08486148861150263,0.0010396499083133856,0.0014324493784044785,0.24384876975395084,0.462625207450528,0.7333333333333333,0.9094098883572566,0.19908662765805604,0.04222821203953275,0.11290322580645161,0.08695652173913042,0.5049050510837086,0.03997852554168403,0.02607934243856502,0.026923180370573802,0.04549396811824141,0.0016637884376154662,0.0010401682162099433,0.015937302756154004,0.5415089403925764,1.0,0.011260490952503087,0.0098997777744067,0.005368546765094402,0.005368546752903259,0.004301638529690024,0.004301638519647919,0.6703296703296704,1.0,0.9285714285714286,1.0,0.012345679012345678,0.006430868167202572,GradStudent
javier,0.001839034339786672,0.005008347245409015,0.3122314222827796,0.003296185842097002,0.7765353805073432,0.013245621833051826,0.013071895424836602,0.23912363067292652,0.015910276473656754,0.8264441591784338,0.004651620683714405,0.0017538429794697204,0.3519745560561887,0.0037369207772795215,0.2941,0.0032226078334159644,0.7647,0.022063595068137574,0.39179548156956,0.02564102564102564,0.1176,0.023767605633802816,0.7941,0.04,0.4406779661016949,0.04,1.0,0.05263157894736842,1.0,0.09090909090909091,0.20714285714285713,0.09090909090909091,1.0,0.1,1.0,0.0045875251509054325,0.898876404494382,0.02127659574468085,0.9340659340659341,0.0026540019555803883,1.0,0.017049490883258345,0.9523809523809523,0.002928985907709312,0.8255183413078149,0.0005923669290005924,0.17448165869218502,0.01740918437285812,0.822026273168976,0.005245588936576061,0.17797372683102394,0.040828571428571436,0.09558975685463013,0.2904224261415381,0.1870415095807976,0.0954495086825778,0.005020436695095367,0.0005957345406886692,0.19346453769030822,0.00395908940943583,0.09198888046499874,0.001869158878504673,0.20932101245480111,0.005110732538330494,0.18018283692126216,0.0019621212812586776,0.014193821472188298,0.004990240241681173,0.0006381039197812216,0.010784134527508682,0.11,0.5000000000000001,0.002261420171867933,0.7813,0.0,0.0,0.006152125279642058,0.28230647709320694,0.007518796992481203,0.17971163748712665,0.11439299934547834,1.0,0.29862473354135505,0.7871840766943453,0.0017621242059356883,0.00011460496403999485,0.5883176635327063,0.6176696064473323,0.9333333333333332,0.890092879256966,0.17575418212360855,0.10601503759398509,0.08064516129032256,0.14492753623188412,0.5490524366750374,0.009165310707891547,0.029617331044535074,0.08773129008452597,0.05361838837752441,0.00011486692906353344,0.0017630026967462471,0.029585351089588378,0.6694192063364711,1.0,0.011659587658448135,0.010304211547273701,0.002054396853656131,0.002054396849262999,0.0021345097137636256,0.002134509708189449,0.7032967032967032,1.0,0.8285714285714286,1.0,0.012345679012345678,0.00964630225080386,GradStudent
jdemma,0.0037115056675694653,0.007345575959933222,0.20521957866051777,0.004002511379689217,0.36632176234979974,0.01431238332296204,0.0196078431372549,0.3661971830985916,0.013171622326551904,0.39512195121951205,0.00632521965986562,0.0,0.0,0.0,0.0,0.0,0.0,0.01427644386761843,0.2370194213238208,0.038461538461538464,0.2727,0.01232394366197183,0.6364,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.19285714285714287,0.09090909090909091,1.0,0.1,1.0,0.007323943661971831,0.7415730337078652,0.021584952204748688,0.8791208791208791,0.004423336592633981,0.7321428571428571,0.017049490883258345,0.8571428571428571,0.004200055263885051,0.4684210526315789,0.003384953880003385,0.531578947368421,0.014667580534612748,0.5254633795213244,0.012875536480686695,0.47453662047867556,0.09951428571428574,0.08444128297982412,0.5138786373523208,0.0841894450741472,0.3260478082228682,0.0014579693139682272,0.0007148814488264029,0.12377769525931429,0.0029693170570768723,0.03639120545868081,0.00205607476635514,0.12280701754385964,0.004542873367404884,0.1506930109112356,0.004557857806830789,0.01777436993449539,0.007891297212950826,0.0010938924339106654,0.005117894352038019,0.1,0.14285714285714285,0.004025327905924921,0.7417,0.00046189376443418013,0.01646498710573299,0.011605145413870246,0.5799368088467616,0.007518796992481203,0.16786817713697216,0.11032780626159046,0.4026029498447148,0.3123931978070411,0.47811152328666306,0.025445477011087753,0.0,0.6849369873974795,0.27061658087832663,1.0,0.5681871345029238,0.191208791208791,0.1865079365079366,0.06451612903225806,0.2898550724637681,0.5148009555444822,0.007162957154097643,0.0239372831549583,0.15676108860408255,0.043503120889535486,0.0,0.02547508003797008,0.027416101228681464,0.49974285718335076,1.0,0.009663614551175473,0.013671443248333769,0.003845307220495653,0.0038453072158954457,0.004296662364282947,0.004296662358046221,0.6813186813186813,1.0,0.7142857142857143,1.0,0.0,0.05144694533762058,GradStudent
jgaedder,0.004814926271441469,0.015358931552587647,0.31495650351116233,0.004865798147857479,0.32726969292389857,0.01431238332296204,0.024691358024691357,0.48513302034428796,0.013693270735524257,0.4508344030808729,0.007137407398291945,0.0,0.0,0.0,0.0,0.0,0.0,0.0012978585334198572,0.021601268331351564,0.01282051282051282,1.0,0.0017605633802816902,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096579476861167,0.7640449438202247,0.020659882824545173,0.8351648351648352,0.006332355543139172,0.875,0.017286289367748047,0.873015873015873,0.003481624758220503,0.10350877192982458,0.007277650842007277,0.8964912280701756,0.012200137080191912,0.3492891848119488,0.017167381974248927,0.6507108151880511,0.19999999999999998,0.08384635281945164,0.4024134714016454,0.053282440690409806,0.1357962986222625,0.0017701878643547866,0.0009531752651018706,0.12947146924124273,0.011217419993401518,0.379833206974981,0.002803738317757009,0.13124414088656755,0.017603634298693924,0.5193158360365673,0.007432593637512109,0.022680276451648718,0.011363352827258994,0.0023701002734731083,0.010235788704076038,0.17,0.41071428571428575,0.005563093622795116,0.8039,0.0013856812933025404,0.038881174370164646,0.012444071588366891,0.631437598736177,0.020050125313283207,0.4479917610710607,0.10877572366352461,0.26592653621922574,0.10920600710785282,0.18739186915845654,0.029225766133838624,0.000334264478449985,0.508501700340068,0.207583445892503,0.9047619047619048,0.4685380116959064,0.2233461902336074,0.17596059113300505,0.09677419354838711,0.2898550724637681,0.5647553394682793,0.01237559674343907,0.037020921838434535,0.1413537493109597,0.0667827017240446,0.0003350285431019726,0.02929621789507426,0.014426460239268121,0.19259766908877018,1.0,0.011358777343293392,0.01381514333662044,0.011840094443519023,0.011840094419303802,0.01177733737102513,0.011777337348953698,0.6373626373626375,1.0,0.7285714285714285,1.0,0.012345679012345678,0.08360128617363344,Research
jmahal,0.0026415220516935833,0.005342237061769616,0.2258673095063411,0.0026683409197928113,0.3119158878504673,0.008534091919281714,0.01597676107480029,0.5226917057902973,0.0099113197704747,0.7779204107830551,0.0039378799438852105,0.0,0.0,0.0,0.0,0.0,0.0,0.02465931213497729,0.6327784383670233,0.038461538461538464,0.1579,0.028169014084507043,0.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00579476861167002,0.8089887640449438,0.012796793092815294,0.8791208791208791,0.0035386692741071844,0.8928571428571429,0.010182334833057069,0.873015873015873,0.0020447637468914066,0.14816586921850078,0.003977320809003977,0.8518341307814993,0.009458533241946539,0.6345150260932156,0.006437768240343348,0.3654849739067842,0.2072857142857143,0.07092602172788412,0.07081493678215266,0.12190975031556897,0.00223003706149588,0.004212953498752791,0.002144644346479209,0.5063745513058547,0.007588254701418674,0.4238059135708871,0.005233644859813084,0.42614169010312036,0.01192504258943782,0.5691536419935123,0.00285778727476347,0.009305262573553902,0.004296404915770502,0.0032816773017319964,0.006945713763480168,0.41,0.517857142857143,0.0024423337856173677,0.6136,0.0009237875288683603,0.04503074786748661,0.005732662192393736,0.4960505529225909,0.0037593984962406013,0.1297631307929969,0.12056400428414173,0.656411244860987,0.09988913038456386,0.7536918598071266,0.0064463876214747385,0.0,0.8991798359671934,0.3259956923301575,1.0,0.7571902465715945,0.191208791208791,0.11561021759697243,0.04838709677419355,0.20289855072463772,0.41744704761065315,0.003200294941164651,0.019531230286873945,0.09152099519340165,0.035923271988630955,0.0,0.006449601408713845,0.021375133594584966,0.7723468979308448,1.0,0.00536212582739838,0.008626635840056386,0.00993761632240279,0.00993761629069757,0.010094722742413919,0.010094722713285783,0.6813186813186813,1.0,0.8142857142857142,1.0,0.0,0.04823151125401929,GradStudent
jmernst,0.1007456448323135,0.07813021702838063,0.03542605596897599,0.11968293831423639,0.4724632843791722,0.2844697306427238,0.21641249092229484,0.1320813771517997,0.2788210745957225,0.42593068035943504,0.15254362432625335,0.19333539667801505,0.8217598727802808,0.13901345291479822,0.0993,0.23475458601883986,0.5053,0.509409474367294,0.48275862068965514,0.3269230769230769,0.065,0.5184859154929577,0.7503,1.0,0.2344632768361582,1.0,1.0,1.0,0.76,0.8181818181818182,0.09999999999999999,0.8181818181818182,1.0,0.9,1.0,0.2040241448692153,0.8202247191011236,0.38159111933395007,0.7582417582417582,0.13339851934627742,0.9107142857142857,0.34797537295761305,0.873015873015873,0.13887814313346228,0.7334928229665071,0.042735042735042736,0.2665071770334928,0.33159698423577794,0.6359546517905343,0.18621840724845018,0.3640453482094655,0.08548571428571426,0.04981893429901708,0.2582247606528128,0.09009089600077765,0.06135784710037749,0.006903873888071922,0.027284641963541047,0.18764698601312046,0.27086770042890135,0.5178165276724791,0.07121495327102803,0.16887638944689967,0.35093696763202725,0.5426127985844883,0.13368760160985207,0.37821277894970573,0.2026383016293134,0.04895168641750228,0.20837141290440506,0.18,0.35714285714285715,0.08548168249660787,0.6254,0.0766743648960739,0.10890696290418568,0.24314876957494408,0.5739336492890996,0.21428571428571427,0.27342945417095776,0.07699975099876644,0.34806755017031143,0.20492541779164306,0.5073936156632732,0.3395634018790532,0.24866370009161662,0.11225500914136323,0.13576700521193338,0.38870431893687707,0.21375619059337406,0.672111672111672,0.6775884665792924,0.6774193548387097,0.7826086956521738,0.9741164679879584,0.2745753750316269,0.6853696172945358,0.7929885409174073,0.8162809091144707,0.2475184460768792,0.33958161366269785,0.014871053265847192,0.08526233790246825,0.0,0.2529599944237826,0.2555359025971667,0.1100651232943077,0.11006512316988447,0.1096735509386703,0.1096735508171172,0.19780219780219785,0.0,0.21428571428571455,0.0,0.6296296296296297,0.7106109324758842,Research
jnl,0.003878690607550072,0.009348914858096828,0.24536212137092553,0.005022759378433527,0.510347129506008,0.02524668859454174,0.03558460421205519,0.37902973395931144,0.025821596244131457,0.5299101412066751,0.009475523614973788,0.0038171876611988033,0.3922608004240657,0.014200298953662182,0.5135,0.0039662865642042635,0.4324,0.03504218040233614,0.3485929449068569,0.057692307692307696,0.1667,0.03609154929577465,0.7593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008611670020120725,0.8426966292134831,0.03715695343817453,0.8461538461538461,0.005075196722074777,0.875,0.030665403741416054,0.873015873015873,0.004144791378833932,0.4130781499202552,0.0038926969620038925,0.5869218500797448,0.02193283070596299,0.3345330214144322,0.02956604673342871,0.6654669785855677,0.10248571428571429,0.09881013967925506,0.09849254142147426,0.07251610468581014,0.0387808430090398,0.0011391555489253318,0.0007148814488264029,0.11882658744894171,0.019465522929726163,0.3821076573161486,0.00205607476635514,0.117851881612428,0.02612152186257808,0.4450014744913004,0.005029809902389355,0.03284251138003775,0.01240650497008735,0.0008204193254329991,0.025955035642478523,0.07,0.625,0.004839439167797377,0.856,0.00046189376443418013,0.015869867089863123,0.02237136465324385,0.6287519747235387,0.02882205513784461,0.3856848609680741,0.17397185556888836,0.5332613578211709,0.33170919339782623,0.46955788300728263,0.00943299013811905,0.0,0.5553110622124424,0.47442371733248945,1.0,0.8283820662768029,0.2316483516483514,0.1865079365079366,0.09677419354838711,0.2898550724637681,0.6899821405515371,0.004815316113194266,0.046527875082289546,0.22141644499376065,0.08025325304597963,0.0,0.009437692868564782,0.025705329153605017,0.5315262223014433,1.0,0.014432333993396246,0.017584446767118775,0.03110895389478749,0.03110895382196748,0.03188660910410204,0.0318866090326958,0.6263736263736264,1.0,0.7142857142857143,1.0,0.0,0.01607717041800643,Research
jodavis5,0.01023171832681312,0.01302170283806344,0.10491562729273661,0.015617642442316748,0.6940921228304406,0.014756867277091298,0.030501089324618737,0.6006259780907669,0.015258215962441314,0.5679075738125802,0.011247569589722133,0.01072939234499123,0.43758282533792736,0.017937219730941704,0.2308,0.01908775409023302,0.7404,0.004542504866969501,0.07332540626238604,0.019230769230769232,0.4286,0.006161971830985915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016579476861167,0.6179775280898876,0.020197348134443415,0.7912087912087912,0.01387530846952554,0.9464285714285714,0.017286289367748047,0.8253968253968254,0.012987012987012988,0.6151515151515152,0.006431412372006432,0.38484848484848483,0.015078821110349555,0.5207845960050387,0.01335240820219361,0.4792154039949612,0.07428571428571429,0.0873642007242628,0.3569621198161302,0.07078791937259332,0.16115102241157003,0.0035498300971654566,0.002799952341236745,0.1846763213268969,0.008248102936324645,0.24589335355066974,0.006915887850467289,0.15735904647113966,0.009653605905735378,0.2863462105573577,0.012847005385729577,0.018891556567114463,0.014301836600341254,0.015861440291704648,0.011332480350941327,0.55,0.44642857142857145,0.006919945725915875,0.4857,0.0013856812933025404,0.018845467169212458,0.01482102908277405,0.7492890995260665,0.011278195488721804,0.2451081359423275,0.14495317053405848,0.2909418383234509,0.19145896028998102,0.2083246534895974,0.014956752779884395,0.01947671294950873,0.3068613722744549,0.3877759948193686,0.7222222222222222,0.6389524535977626,0.18343195266272178,0.1655577299412915,0.12903225806451613,0.2318840579710145,0.5873441924538856,0.04379433535207384,0.044477240450772434,0.12979815688579516,0.08434951820497782,0.023372262884223814,0.015160083383718319,0.020996967104751536,0.4029862367930959,1.0,0.021596426392529428,0.014597680867586192,0.0077514137836456505,0.007751413783503523,0.00836245987753988,0.00836245987527971,0.6923076923076923,1.0,0.7428571428571428,1.0,0.037037037037037035,0.09646302250803858,GradStudent
jonblack,0.002374026147724613,0.007011686143572621,0.31872969290430775,0.0018835347669125726,0.17156208277703608,0.007645124011023202,0.01815541031227306,0.6716744913928013,0.005738132498695879,0.21437740693196414,0.0034948684501981244,0.0,0.0,0.0,0.0,0.0,0.0,0.035691109669046074,1.0,0.05128205128205128,0.1455,0.032570422535211266,0.6727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001448692152917505,0.14606741573033707,0.010792476102374344,0.8351648351648352,0.003398984960655585,1.0,0.00923514089509827,0.8888888888888888,0.004200055263885051,1.0,0.0,0.0,0.0031528444139821794,0.0,0.015021459227467811,1.0,0.5608571428571428,0.09566735644076566,0.8275619270898371,0.11176569466555249,0.0010122345566292116,0.005265781990510858,0.0005957345406886692,0.15472211907414285,0.0023094688221709007,0.1033611321708365,0.00018691588785046728,0.016740324092674435,0.0028392958546280523,0.19079917428487173,0.007127519630990824,0.02487648495614522,0.01174721746123447,0.007292616226071103,0.008042405410345458,1.0,0.6964285714285715,0.0,0.0,0.0,0.0,0.00727069351230425,0.7273301737756714,0.013784461152882205,0.51956745623069,0.9278151249045488,0.27121653264453116,0.047731804391591144,0.2839358688465304,0.00045763161142723123,0.0006640720971873035,0.445489097819564,0.6854534005037785,0.6666666666666666,0.9584795321637425,0.11081689394942387,0.09654528478057901,0.04838709677419355,0.13043478260869565,0.4156895457280308,0.0037659336584896824,0.010346811417424072,0.08362243884133373,0.019009545478173497,0.0006923923224107436,0.0004578597594566988,0.02554249547920434,0.6156931309533191,1.0,0.0052485891782609135,0.005754356896408441,0.011485081885984145,0.0114850818540338,0.011612774490146083,0.01161277445938622,0.8021978021978021,1.0,0.8428571428571429,1.0,0.012345679012345678,0.006430868167202572,Director
jpokorsk,0.09726819808071689,0.07579298831385643,0.035950110051357294,0.11638675247213938,0.4784712950600802,0.40963641212552226,0.19753086419753085,0.025352112676056346,0.3671100678142932,0.27856225930680345,0.18463734586891783,0.013514907665325492,0.05950172276702889,0.03288490284005979,0.3359,0.017352503718393655,0.5344,0.4698247890979883,0.30975029726516046,0.2692307692307692,0.058,0.46830985915492956,0.7348,0.28,0.06779661016949151,0.28,1.0,0.3157894736842105,0.8571,0.5454545454545454,0.04642857142857142,0.5454545454545454,1.0,0.6,1.0,0.17440643863179076,0.7078651685393258,0.5081714461917978,0.6923076923076923,0.12315500302649346,0.8392857142857143,0.4945536348567369,0.8571428571428571,0.08483006355346781,0.24625199362041464,0.1166962850131167,0.7537480063795854,0.3259766963673749,0.20568652150440886,0.5317119694802098,0.7943134784955911,0.1301142857142857,0.05103466114847389,0.2026171834675979,0.08095010669540884,0.03758964139936951,0.002822765420239803,0.032705826283807936,0.23282584478277016,0.26624876278455956,0.3136214303765479,0.07869158878504673,0.19325030132583368,0.38216922203293585,0.4048953111176643,0.10241360473620875,0.4317648773176418,0.1944303160933328,0.25724703737465815,0.4779747760921221,0.97,0.7321428571428571,0.08710990502035278,0.66,0.17598152424942262,0.2590755802420155,0.3982102908277405,0.6905213270142181,0.45363408521303256,0.40267765190525234,0.16305866028823326,0.33913393156530997,0.4514310074242536,0.4079894555126663,0.32802159566540545,0.055862440653190924,0.29845969193838784,0.17995016975139644,0.6638176638176638,0.2850703511632563,0.45868304923423026,0.5889724310776941,0.4193548387096774,0.7101449275362318,0.9756846450636639,0.128511204295144,0.44571206469707164,0.7124708197561134,0.6013328679086857,0.055323160037656915,0.3281101047421018,0.020925012552054107,0.12310615020048601,0.0,0.22567968022809604,0.2328886941873551,0.32499341987128266,0.3249934193318827,0.32499574833882255,0.3249957478026724,0.37362637362637363,0.0,0.2857142857142857,0.0,0.16049382716049382,0.4887459807073955,PM
jrmurphy,0.019861570869696057,0.02270450751252087,0.08227649093386437,0.016716371056349082,0.22429906542056072,0.1041870388478976,0.07407407407407407,0.11643192488262911,0.1211528429838289,0.7455712451861362,0.043095173635893776,0.0005158361704322707,0.010999204876755897,0.002242152466367713,0.6,0.0009915716410510659,0.8,0.17261518494484102,0.44114149821640897,0.16025641025641027,0.094,0.20246478873239437,0.8647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04531187122736419,0.9325842696629213,0.11917977181621955,0.6373626373626373,0.02700563393397588,0.9464285714285714,0.13734312100402557,0.9841269841269841,0.028792484111633047,0.7936204146730463,0.006600660066006601,0.20637958532695372,0.11007539410555174,0.5143062803671045,0.08798283261802575,0.4856937196328954,0.3385142857142857,0.03925245732022764,0.23396972229064356,0.05428931576689089,0.052692601777839514,0.0020651629335189884,0.002025497438341475,0.06981062012625325,0.04223028703398218,0.14859742228961337,0.005420560747663551,0.06441676710861122,0.049403747870528106,0.19640224122677677,0.01993150175939048,0.10467899966692572,0.043245230002092065,0.05268915223336372,0.06927435569365746,0.96,0.3035714285714286,0.005427408412483039,0.199,0.14041570438799075,1.0,0.06403803131991051,0.3420221169036335,0.08020050125313283,0.2760041194644696,0.12767079840244613,0.5800743137419091,0.19464693219253443,0.4219040046700584,0.12031101357658733,0.01306396799615676,0.3592878575715143,0.2599797393494689,0.7966666666666666,0.4351611718507217,0.4357270636340401,0.4476190476190478,0.3870967741935484,0.5942028985507246,0.8954742064279994,0.04693938781394378,0.45012122031008056,0.5876842897673246,0.5977621802670035,0.013162943391150988,0.12034439831541857,0.02548008503610521,0.22421798350604868,0.0,0.06257112643097452,0.061536037762151344,0.04851792560295993,0.048517925548150036,0.04565737703362927,0.045657376979334384,0.3956043956043953,0.0,0.4142857142857141,1.0,0.18518518518518517,0.3440514469453376,Operations
jsprick,0.033136055104156216,0.030717863105175294,0.05565454354889425,0.025741641814471826,0.1799065420560748,0.08800782291759268,0.09658678286129267,0.2619718309859155,0.07994261867501304,0.31116816431322203,0.04838669981048953,0.03229134426906015,0.4147892923403127,0.05754857997010463,0.246,0.0384234010907288,0.4952,0.14990266060999352,0.4518430439952437,0.15384615384615385,0.1039,0.14348591549295775,0.7056,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.10714285714285714,0.2727272727272727,1.0,0.3,1.0,0.057062374245472836,0.6741573033707865,0.08849830403946962,0.5494505494505495,0.03892536201517903,0.7142857142857143,0.09412739758465546,0.6984126984126984,0.026471400939486047,0.17543859649122806,0.04375052889904375,0.8245614035087719,0.09527073337902674,0.5454381860716213,0.07033857892226991,0.45456181392837863,0.13077142857142857,0.05212105535437145,0.2484343097881054,0.06902302957731324,0.02611876239126939,0.0026861380782249866,0.005182890503991421,0.10768659487560342,0.03068294292312768,0.11119535001263584,0.013831775700934579,0.09910271862863264,0.027257240204429302,0.1226776762017104,0.15360215481332468,0.41281433884756297,0.22686687766426047,0.028076572470373748,0.06507037104734052,0.31,0.375,0.03233830845771144,0.715,0.02817551963048499,0.1210077365602063,0.08179530201342282,0.6532385466034757,0.06641604010025062,0.2693099897013388,0.15534253299880005,0.511280217012506,0.351548611101822,0.44606723677668814,0.0006075811174339696,0.003369568326060856,0.38367673534706953,0.5227491208216213,0.8761904761904762,0.9778557504873296,0.39188630917954215,0.1865079365079366,0.3225806451612904,0.2898550724637681,0.8690752391562185,0.03014771262167062,0.33871290917076713,0.24301545105331027,0.47911886474537174,0.0033684782730189393,0.0006078840214100562,0.03635204081632653,0.6538030759407927,0.0,0.046824462458395506,0.04585237549330389,0.04513206910546255,0.0451320690335007,0.04428991776488472,0.044289917694522944,0.4395604395604395,0.0,0.7142857142857143,1.0,0.08641975308641975,0.00964630225080386,PM
justus,0.12986926137693516,0.1285475792988314,0.05743632742899067,0.1351436195259771,0.36815754339118834,0.43790559160814296,0.35076252723311546,0.14679186228482005,0.39814814814814814,0.3008985879332477,0.2164603381654402,0.08108944599195296,0.26755897164060427,0.07698056801195814,0.131,0.07585523054040655,0.3893,0.4925373134328358,0.3040031708283789,0.36538461538461536,0.0751,0.488556338028169,0.7312,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.02857142857142857,0.36363636363636365,1.0,0.4,1.0,0.20837022132796781,0.6292134831460674,0.44480419364785695,0.5494505494505495,0.14550449317874936,0.6428571428571429,0.42304049254084775,0.5714285714285714,0.1189278806300083,0.28835725677830937,0.146991622239147,0.7116427432216905,0.46854009595613433,0.5240237538240056,0.3595612780162136,0.4759762461759941,0.1277714285714286,0.03929125711329541,0.4102696326548723,0.05439708499797314,0.07517618678220045,0.004680809758371076,0.041701417848206836,0.22255229607624705,0.3833718244803695,0.46651503664392213,0.08672897196261682,0.1596357305477434,0.3639977285633163,0.35800648776172217,0.13067336612661615,0.44103544465415784,0.21779615636342,0.099179580674567,0.3015902028879547,0.28,0.3214285714285715,0.12578018995929444,0.7144,0.1464203233256351,0.16147589763935727,0.44924496644295303,0.7442338072669827,0.38972431077694236,0.32337796086508747,0.16153108525311266,0.44237894814043593,0.3219701859778846,0.44722884355300546,0.1363501884351578,0.028141645053149096,0.2547709541908381,0.2002952396597672,0.6851851851851852,0.3453004491906092,0.4704343275771847,0.4476190476190478,0.4677419354838709,0.5942028985507246,0.9743300387049961,0.15826012898746136,0.5188029484003589,0.5274009204830659,0.6437269407019798,0.02806512702048997,0.13639555674431272,0.032283040463206084,0.20925271240702423,0.0,0.21188686887141783,0.21767445305359276,0.30677574776513344,0.3067757471991371,0.30627450552531726,0.3062745049634317,0.3626373626373627,0.0,0.4142857142857141,1.0,0.19753086419753085,0.17363344051446947,Research
