pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
cheadley,861,124,0.144,443,0.5145,933,125,0.134,637,0.6827,1794,195,0.2265,64,0.3282,106,0.5436,244,0.2615,24,0.0984,166,0.6803,3,0.0035,3,1.0,3,1.0,5,0.0054,5,1.0,5,1.0,73,86,93,91,660,0.7666,201,0.2334,703,0.7535,230,0.2465,1.3732,2.1453,224.3600464576074,538.3729903536978,86090.22344436482,484795.15348269773,166,0.1928,188,0.2015,132,0.1533,156,0.1672,1.9694,2.134,4.1034,154,334,0.18,0.36,632,0.734,28,0.0325,441,0.4727,54,0.0579,22.124274099883856,35.785637727759905,181.237749908609,939.2830949041272,0.01125684018852283,0.008328753845909646,26.695652173913047,39.72,0.5691699604743083,0.6010638297872339,0.5789473684210527,0.7,0.29870129870129875,0.5952380952380952,84.00393537912034,0.03981876376750107,3157563445.026884,7014222618246219.0,0.3126147678117415,0.00846724963998668,0.011253161596624905,0.2436883399363008,0.2381831355230472,3.0,0.0113914242289633,0.011335343742227477,0.002888425748099461,0.00288842575054731,0.003304418788356492,0.003304418790459639,1.705128205128205,3.0,1.4117647058823528,2.0,21.0,116.0,Research
chrisdob,56,16,0.2857,37,0.6607,156,32,0.2051,109,0.6987,212,0,0.0,0,0.0,0,0.0,16,0.1026,5,0.3125,10,0.625,1,0.0179,1,1.0,1,1.0,1,0.0064,1,1.0,1,1.0,93,88,95,95,48,0.8571,8,0.1429,104,0.6667,52,0.3333,1.1915,1.7525,304.7857142857143,613.1794871794872,561044.2755102038,252758.8780407627,12,0.2143,16,0.1026,11,0.1964,14,0.0897,0.152,0.4235,0.5755,10,38,0.18,0.24,50,0.8929,3,0.0536,78,0.5,5,0.0321,17.964285714285715,33.717948717948715,166.7844387755102,1002.138395792242,6.001864186482359e-05,0.0,52.66666666666666,54.5,1.0,0.9666666666666668,0.4753086419753086,0.5490196078431373,0.03896103896103896,0.19047619047619047,38.47213860340422,0.00125336196189157,146786483.18905196,1156771911834434.8,0.01698706249663035,0.0,6.162764196779962e-05,0.6097560975609756,0.5235827664399093,3.0,0.002656639748975871,0.002868005211067026,0.0002912913820059229,0.0002912913819529707,0.0005142805547853926,0.0005142805546211265,2.0769230769230766,3.0,1.8,3.0,1.0,2.0,GradStudent
chrisj12,26,13,0.5,16,0.6154,129,23,0.1783,99,0.7674,155,0,0.0,0,0.0,0,0.0,9,0.0698,2,0.2222,8,0.8889,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,85,91,92,93,19,0.7308,7,0.2692,89,0.6899,40,0.3101,1.3684,2.5268,130.53846153846158,526.1937984496124,21460.94082840236,347731.0554654167,2,0.0769,23,0.1783,1,0.0385,21,0.1628,0.0679,0.337,0.4049,2,45,0.08,0.35,15,0.5769,0,0.0,57,0.4419,7,0.0543,21.115384615384613,40.7906976744186,142.87130177514794,1366.6151072651885,0.00046344465180125487,0.0,43.4,48.235294117647065,1.0,0.8088235294117647,0.506578947368421,0.5454545454545454,0.06493506493506494,0.2023809523809524,44.48723123746493,0.004282746042784732,300189323.028312,1069309247055835.6,0.03492353219721322,0.0,0.00046784258541605607,0.23008849557522126,0.36012032660077353,3.0,0.0030040804342292096,0.0033134620473579905,0.0008015359667508718,0.0008015359661640518,0.0009471955989612554,0.0009471955985729726,1.948717948717949,3.0,1.811764705882353,3.0,1.0,11.0,GradStudent
cshahria,90,26,0.2889,33,0.3667,144,28,0.1944,123,0.8542,234,0,0.0,0,0.0,0,0.0,38,0.2639,4,0.1053,29,0.7632,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,83,86,93,88,49,0.5444,41,0.4556,111,0.7708,33,0.2292,2.093,1.885,244.8111111111111,749.7986111111112,55922.55320987656,985443.7719425148,17,0.1889,57,0.3958,13,0.1444,49,0.3403,0.2168,0.3468,0.5636,30,76,0.33,0.53,64,0.7111,0,0.0,62,0.4306,10,0.0694,32.12222222222222,44.944444444444436,279.3517283950615,1104.233024691358,0.0002888471787175847,0.0,55.0,45.526315789473685,1.0,0.8823529411764706,0.4935897435897436,0.5490196078431373,0.03896103896103896,0.22619047619047614,48.52615994924807,0.001443459780688748,152778528.02452716,1169011985790913.2,0.017983249970482725,0.0,0.00028884717871758463,0.2785388127853881,0.5017747660535656,3.0,0.002839213585439523,0.003267108503118366,0.0023454067260647066,0.0023454067224830447,0.002540045124201932,0.002540045120992689,2.0,3.0,1.8,3.0,1.0,14.0,GradStudent
cthomp,1944,175,0.09,629,0.3236,3690,170,0.0461,2490,0.6748,5634,122,0.0628,28,0.2295,68,0.5574,1159,0.3141,31,0.0267,845,0.7291,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,91,73,99,99,1517,0.7803,427,0.2197,2130,0.5772,1560,0.4228,2.2243,1.6773,435.40226337448564,444.67289972899727,193622.70958335444,248542.4331138141,208,0.107,635,0.1721,193,0.0993,472,0.1279,4.3744,8.3033,12.6778,866,1509,0.45,0.41,703,0.3616,321,0.1651,1953,0.5293,299,0.081,25.490740740740737,32.396205962059625,290.49991426611894,522.1291996974136,0.008144888298476134,0.008497339724556373,27.818181818181817,41.127659574468076,0.6473118279569893,0.6515151515151515,0.6260162601626016,0.6774193548387096,0.4285714285714286,0.5595238095238095,92.01699150446963,0.08110503129828896,8065770612.65741,6680424289322272.0,0.5955710291602262,0.008546209182439498,0.008144888298476134,0.3048597483550733,0.2916685141666297,2.0,0.028184594154836307,0.026894602456243973,0.04295486663734018,0.04295486661443212,0.04272869754330032,0.04272869752054368,1.5769230769230769,2.0,1.4588235294117646,3.0,29.0,70.0,Director
darek,27,9,0.3333,16,0.5926,26,5,0.1923,22,0.8462,53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,93,96,100,100,22,0.8148,5,0.1852,23,0.8846,3,0.1154,1.1739,1.2692,648.7407407407408,624.2307692307693,1355862.1179698221,1655909.7928994074,15,0.5556,10,0.3846,14,0.5185,9,0.3462,0.0633,0.0609,0.1242,6,17,0.22,0.65,17,0.6296,0,0.0,21,0.8077,0,0.0,24.11111111111111,24.615384615384613,89.28395061728395,161.77514792899402,0.0,0.0,48.0,67.71428571428571,0.0,1.0,0.4184782608695653,0.5121951219512195,0.012987012987012988,0.08333333333333333,10.766265864286067,-3.7943370629704595e-20,16447072.87993678,310637524941270.25,0.0018348439010899907,0.0,0.0,0.0,0.5973697521497218,3.0,0.0020266674587025853,0.002017843610511281,0.0002593408505828999,0.0002593408510182025,0.0005551584245542189,0.0005551584245977631,2.358974358974359,3.0,1.9294117647058824,3.0,1.0,1.0,GradStudent
deannac,2928,312,0.1066,1173,0.4006,3445,383,0.1112,2237,0.6493,6373,1772,0.6052,260,0.1467,859,0.4848,596,0.173,48,0.0805,432,0.7248,8,0.0027,8,1.0,7,0.875,6,0.0017,6,1.0,6,1.0,77,62,95,87,2515,0.8589,413,0.1411,2432,0.706,1013,0.294,1.7649,1.4127,578.343237704918,603.1880986937591,424962.1263818668,783398.9712952228,71,0.0242,453,0.1315,67,0.0229,198,0.0575,9.4087,11.0701,20.4788,1525,1799,0.52,0.52,1145,0.3911,106,0.0362,1700,0.4935,249,0.0723,39.80054644808743,36.72714078374457,792.7054368598657,690.7476088060159,0.05256474598696255,0.05786966973183405,21.775510204081634,33.81944444444444,0.3755781683626272,0.42939958592132493,0.7196261682242991,0.8571428571428571,0.6363636363636364,0.8571428571428571,91.64189531808444,0.095775723605958,11362513620.628208,1.1156017195725546e+16,0.7418269829974186,0.05777241574408081,0.05254898648138846,0.2162386736833775,0.19752387337597624,2.0,0.027826756811696447,0.02689680301439121,0.018039434277512117,0.01803943428885693,0.0179544530672821,0.017954453078502283,1.3717948717948718,2.0,1.152941176470588,2.0,65.0,268.0,Operations
drdepoy,498,74,0.1486,183,0.3675,347,49,0.1412,267,0.7695,845,13,0.0261,10,0.7692,9,0.6923,92,0.2651,15,0.163,69,0.75,1,0.002,1,1.0,1,1.0,1,0.0029,1,1.0,1,1.0,76,88,90,95,280,0.5622,218,0.4378,249,0.7176,98,0.2824,1.8043,2.1464,669.0461847389557,548.8559077809798,652962.7709593398,352914.4864420435,31,0.0622,35,0.1009,24,0.0482,24,0.0692,1.138,0.793,1.931,52,131,0.1,0.38,380,0.7631,15,0.0301,178,0.513,25,0.072,28.556224899598394,38.69740634005764,208.49985080885799,702.4012324660112,0.00414757358374766,0.01321373161874612,28.625,43.68421052631579,0.5333333333333333,0.7031746031746032,0.5579710144927537,0.631578947368421,0.2077922077922078,0.4523809523809523,73.96263553165504,0.04153346343166486,1591616514.5306027,4654490388798361.0,0.1807664552536936,0.013568240115536666,0.004149514424808032,0.2671015514809591,0.25466779741133616,2.0,0.00780175301792879,0.006516367624249141,0.0020886945988775637,0.0020886945999524,0.002283502003911973,0.0022835020053086144,1.7692307692307692,2.0,1.5647058823529412,3.0,10.0,54.0,Research
dslevy,941,134,0.1424,401,0.4261,1496,158,0.1056,870,0.5816,2437,318,0.3379,73,0.2296,153,0.4811,611,0.4084,26,0.0426,435,0.7119,0,0.0,0,0.0,0,0.0,7,0.0047,5,0.7143,7,1.0,81,79,88,90,523,0.5558,418,0.4442,798,0.5334,698,0.4666,1.4984,1.7984,336.8565356004251,522.1651069518716,175179.92947110126,361797.07634932,129,0.1371,322,0.2152,114,0.1211,265,0.1771,4.5947,7.3047,11.8994,196,550,0.21,0.37,711,0.7556,70,0.0744,1046,0.6992,123,0.0822,26.12221041445271,35.852941176470594,534.0010051034413,867.6575180874463,0.00019489179972024994,0.00034825837054812257,32.56521739130435,50.44827586206897,0.9285714285714286,0.9544159544159544,0.5789473684210527,0.5915492957746479,0.29870129870129875,0.34523809523809523,87.49186448795214,0.026720411048090725,5086089526.838053,3552615019156988.0,0.4254008367525444,0.0003467764414975709,0.00019489179972025,0.4433978719693005,0.4103657298645552,2.0,0.011800349264603664,0.010957839004272458,0.01823969144389637,0.01823969143557319,0.01802680791273356,0.01802680790432577,1.705128205128205,2.0,1.6705882352941177,3.0,10.0,8.0,Director
example,111,25,0.2252,59,0.5315,140,27,0.1929,96,0.6857,251,20,0.1802,10,0.5,11,0.55,47,0.3357,9,0.1915,31,0.6596,2,0.018,2,1.0,2,1.0,0,0.0,0,0.0,0,0.0,97,96,100,100,94,0.8468,17,0.1532,118,0.8429,22,0.1571,1.2759,1.6364,250.00900900900902,687.7,77913.05397289184,619373.1100000003,16,0.1441,27,0.1929,16,0.1441,25,0.1786,0.4356,0.5495,0.9851,8,47,0.07,0.34,80,0.7207,3,0.027,76,0.5429,3,0.0214,22.92792792792793,34.27142857142857,364.9317425533639,939.1263265306127,0.0003586288737168648,0.00011527737091646868,36.5,47.36,0.8666666666666667,0.8932806324110671,0.4842767295597484,0.5753424657534246,0.07792207792207792,0.2976190476190476,47.24910693202865,0.004411389889873017,337274064.1975396,2334791131650039.0,0.03860114407901793,0.00011527737091646868,0.0003586288737168649,0.4007936507936508,0.3872579637726421,3.0,0.003109295853213376,0.0034651933892004662,0.0002924562391816678,0.0002924562394389133,0.0004098138266166817,0.0004098138270155145,2.0384615384615383,3.0,1.7176470588235293,3.0,2.0,25.0,GradStudent
