pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_sent_perc,inter_hume_rec,inter_hume_rec_perc,inter_vt_sent,inter_vt_sent_perc,inter_vt_rec,inter_vt_rec_perc,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,fg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,fg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,fg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,pg_degree,fg_degree,Status
jnl,0.003483054,0.008672311,0.163870178,0.004889726,0.303357903,0.025342166,0.032794457,0.348651349,0.02392051,0.417961268,0.009237218,0.003401609,0.380810811,0.017082179,0.3978,0.002927305,0.1935,0.03510351,0.380152996,0.051792829,0.109150149,0.037751678,0.228675136,0,0,0,0,0,0,0.03125,0.072847682,0.03125,1,0.03125,1,0.007797932,0.86746988,0.035478773,0.818181818,0.004590228,0.903846154,0.029525352,0.8125,0.003515246,0.33802589,0.003994201,0.66197411,0.021674356,0.312454479,0.030231777,0.687545521,0.144965745,0.099618205,0.129144544,0.0930792,0.030673734,0.004053913,0.000835021,0.160487288,0.014502924,0.294178794,0.002544031,0.163961715,0.02071066,0.350442478,0.004465866,0.032938545,0.012098146,0.00132871,0.026292671,0.12,0.474358974,0.00442788,0.8424,0.00032,0.012618949,0.022576231,0.648565408,0.030789245,0.44201995,0.17876806,0.530261303,0.244168211,0.353295961,0.283238959,0.063606195,0.632772555,0.559719648,1,0.783407153,0.638917976,0.56462585,0.14084507,0.28358209,0.783847808,0.856160178,0.004916309,0.002393283,0.097925087,0.229486552,0.166694487,0.346798118,0.443764674,0.563647333,0,0,0.015511095,0.016423568,0.028142065,0.028142064,0.028585411,0.028585411,0.595959596,0.727272727,0,0,0.021406728,0.14084507,0.28358209,Research
jodavis5,0.010097338,0.012801982,0.071892223,0.019253298,0.500573301,0.016936441,0.02817552,0.48001998,0.016437684,0.451798255,0.01178155,0.011777615,0.486756757,0.018467221,0.1242,0.027321516,0.5217,0.005625563,0.092647684,0.011952191,0.215856639,0.007550336,0.436842105,0,0,0,0,0,0,0,0,0,0,0,0,0.015002543,0.530120482,0.023107526,0.806818182,0.013362301,0.903846154,0.019683568,0.828125,0.012293649,0.552912621,0.007307909,0.447087379,0.016724337,0.474872542,0.016291569,0.525127458,0.119781459,0.093240311,0.373463983,0.041127417,0.131577133,0.002922215,0.00260944,0.185116525,0.008538012,0.269490644,0.005740378,0.136496047,0.01177665,0.307079646,0.012620188,0.021596647,0.014966303,0.01578248,0.014307229,0.54,0.371794872,0.007103721,0.4989,0.00096,0.013860157,0.016467944,0.732371535,0.012575889,0.246882793,0.168705608,0.22326699,0.18620458,0.139218441,0.023574595,0.081489676,0.480664138,0.495419165,0.74428237,0.679875622,0.713066275,0.425641026,0.183098592,0.179104478,0.75538243,0.79891088,0.021218044,0.000777293,0.113519618,0.099360364,0.19493167,0.168525878,0.348945788,0.457514429,0,0,0.019445827,0.014915765,0.01154118,0.01154118,0.011544734,0.011544734,0.565656566,0.803030303,0,0.03030303,0.119266055,0.183098592,0.179104478,GradStudent
jonblack,0.002322036,0.007226925,0.207960808,0.001375236,0.031122031,0.007405787,0.017090069,0.703296703,0.005826791,0.31666312,0.003432692,0,0,0,0,0,0,0.031053105,0.999787505,0.039840637,0.096524572,0.02852349,0.079854809,0,0,0,0,0,0,0.03125,0.218543046,0.03125,1,0.03125,1,0.000819348,0.036144578,0.010463785,0.840909091,0.003267066,1,0.00917736,0.90625,0.004214411,1,0,0,0.003123799,0,0.014444071,1,1,0.083978356,0.838236396,0.114446911,0.002559391,0.002920596,0.000542764,0.149099576,0.002923977,0.273648649,0.000130463,0.012068248,0.006091371,0.379646018,0.007055494,0.024021827,0.011542771,0.007486146,0.005459337,1,0.346153846,0,0,0,0,0.006987881,0.726373805,0.008673027,0.407107232,1,0.583441432,0.042931989,0.586641034,0.064488673,0.060471976,0.516670201,0.80127031,0.74428237,0.986332028,0.486768888,0.321508665,0.070422535,0.149253731,0.538084352,0.645806146,0.002578609,0.000118881,0.024705972,0.121395972,0.044314402,0.200285322,0.174862358,0.77304899,1,0,0.005273965,0.005149906,0.011291596,0.011291596,0.011524414,0.011524414,0.696969697,0.833333333,0,0.007575758,0.003058104,0.070422535,0.149253731,Director
jpokorsk,0.096258942,0.071649804,0.027556644,0.116080069,0.251269451,0.415724017,0.182909931,0.020979021,0.337524534,0.259204086,0.185218726,0.013130944,0.058918919,0.033702678,0.2033,0.015774923,0.2702,0.452520252,0.311092223,0.215139442,0.01954928,0.464345638,0.184029038,0.327586207,0.049040512,0.327586207,1,0.378378378,0.7368,0.34375,0.052980132,0.34375,1,0.34375,1,0.173701757,0.698795181,0.521281814,0.715909091,0.12236797,0.826923077,0.500145343,0.859375,0.084987376,0.243851133,0.113938282,0.756148867,0.330161476,0.194646759,0.540309036,0.805353241,0.229399011,0.058681023,0.23748024,0.071699065,0.039697221,0.002078949,0.028912594,0.222590042,0.267719298,0.306133056,0.069406393,0.179081703,0.384771574,0.386135693,0.101281617,0.438177073,0.195042364,0.253427099,0.480547189,0.95,0.538461538,0.085037589,0.6479,0.16336,0.256309475,0.401632134,0.709353218,0.416305291,0.355985037,0.17901164,0.362092732,0.376906329,0.343149782,0.292555491,0.162610619,0.270751702,0.214539129,0.492325293,0.28268753,0.638917976,0.576980057,0.492957746,0.731343284,0.984873751,0.990131956,0.129630445,0.046431066,0.533808125,0.750469022,0.670137168,0.852352889,0.148662264,0.11448617,0,0,0.23286409,0.226452431,0.324659762,0.324659761,0.324643876,0.324643876,0.363636364,0.272727273,0,0.333333333,0.516819572,0.492957746,0.731343284,PM
jrmurphy,0.020863141,0.021680776,0.051684017,0.018081801,0.123341523,0.106180864,0.062817552,0.083416583,0.126901374,0.672483507,0.044331746,0.000804682,0.016351351,0.004155125,0.4091,0.001626281,0.4545,0.180468047,0.485550361,0.143426295,0.045750747,0.219798658,0.369509982,0,0,0,0,0,0,0,0,0,0,0,0,0.047267899,0.915662651,0.120878522,0.647727273,0.028358136,0.961538462,0.13927993,0.984375,0.030180618,0.782038835,0.007219148,0.217961165,0.111495579,0.502367079,0.090527377,0.497632921,0.419096349,0.030065647,0.281182077,0.0485932,0.203838065,0.002313901,0.002358934,0.082627119,0.039181287,0.125519751,0.006784083,0.079622694,0.04284264,0.155457227,0.020858131,0.106687016,0.044488622,0.055903037,0.073857932,0.95,0.243589744,0.006323267,0.2191,0.14016,1,0.066360438,0.364402658,0.086730269,0.274314214,0.134065793,0.606973263,0.129942718,0.33867852,0.046052164,0.224926254,0.364974222,0.302263434,0.665092394,0.418262517,0.77971117,0.226510721,0.408450704,0.611940299,0.930350773,0.953567514,0.036430869,0.020461975,0.468047354,0.616478673,0.620525661,0.750270697,0.251991119,0.219672038,0,0,0.062580443,0.060829143,0.046360579,0.046360579,0.04636517,0.046365169,0.404040404,0.393939394,0,0.310606061,0.296636086,0.408450704,0.611940299,Operations
jsprick,0.033692975,0.027462317,0.034537661,0.025365456,0.081081081,0.090338104,0.096997691,0.245254745,0.081084396,0.356458821,0.049394535,0.032626189,0.414864865,0.053093259,0.1289,0.041470158,0.2859,0.152340234,0.480662983,0.107569721,0.039641597,0.143036913,0.099274047,0,0,0,0,0,0,0.25,0.178807947,0.25,1,0.25,1,0.056506753,0.626506024,0.093901575,0.579545455,0.038551383,0.653846154,0.097088991,0.703125,0.027325694,0.173139159,0.043936211,0.826860841,0.098279508,0.547705754,0.071044676,0.452294246,0.216910936,0.047029417,0.27282831,0.067821246,0.029492135,0.00596139,0.005156253,0.112552966,0.028654971,0.092515593,0.013176778,0.096407269,0.030456853,0.127138643,0.156407238,0.423166045,0.231441535,0.026347344,0.065763052,0.28,0.269230769,0.033320591,0.7199,0.02672,0.11894911,0.081948788,0.652293727,0.070251518,0.256857855,0.157025791,0.560154978,0.224555188,0.382784758,0.033514435,0,0.457094448,0.5957469,0.912823535,0.896055915,0.345596786,0.122962963,0.281690141,0.268656716,0.9120148,0.941978407,0.024131672,0.017862948,0.279746745,0.225202872,0.416374867,0.3398625,0.58722382,0.775927538,0,0,0.046976481,0.04682891,0.045266206,0.045266206,0.045425498,0.045425498,0.494949495,0.742424242,0,0.090909091,0.01529052,0.281690141,0.268656716,PM
justus,0.127383605,0.11521784,0.038334354,0.136708603,0.201474201,0.440191238,0.345496536,0.136863137,0.356538273,0.257075974,0.214862347,0.078895391,0.267567568,0.078024007,0.0783,0.070092698,0.1998,0.493924392,0.320866978,0.310756972,0.031224545,0.484060403,0.139201452,0,0,0,0,0,0,0.28125,0.039735099,0.28125,1,0.28125,1,0.203367802,0.590361446,0.449997275,0.568181818,0.142329745,0.615384615,0.428636685,0.578125,0.118896873,0.293203883,0.140802982,0.706796117,0.465878508,0.505826657,0.368911656,0.494173343,0.183817535,0.038536545,0.42211369,0.041232982,0.062912492,0.002362431,0.041813665,0.243379237,0.384327485,0.464397089,0.084670581,0.165210154,0.369543147,0.34719764,0.128101641,0.44333755,0.216188897,0.099847684,0.287838855,0.28,0.217948718,0.124585882,0.7179,0.14048,0.166735623,0.448250586,0.763170692,0.407632264,0.322319202,0.172922349,0.492831899,0.242725259,0.388918141,0.01566384,0.197271386,0.241464621,0.26716141,0.481043633,0.38388198,0.700690629,0.173409307,0.492957746,0.552238806,0.983734721,0.989646571,0.179498042,0.18460729,0.514183912,0.484468453,0.651122774,0.636812435,0.368534432,0.235399851,0,0,0.216078031,0.215524818,0.310307691,0.310307691,0.310413834,0.310413834,0.363636364,0.454545455,0,0.318181818,0.174311927,0.492957746,0.552238806,Research
jziegler,0.020136038,0.018583523,0.043968157,0.022411246,0.214578215,0.068933192,0.041570439,0.094905095,0.073172228,0.531176846,0.03351618,0.032040966,0.676486486,0.030009234,0.0742,0.029760937,0.2089,0.120387039,0.495750106,0.131474104,0.069915829,0.128775168,0.225589837,0.568965517,0.402985075,0.431034483,0.7576,0.540540541,0.6061,0.75,0.701986755,0.6875,0.9167,0.71875,0.9583,0.04577047,0.927710843,0.113139681,0.965909091,0.027459693,0.961538462,0.089323533,0.96875,0.027791804,0.717961165,0.009023936,0.282038835,0.083381392,0.690458849,0.039553242,0.309541151,0.219928887,0.024242591,0.300707754,0.058743626,0.099242671,0.00136292,0.005615515,0.203522246,0.035555556,0.231288981,0.016438356,0.199750312,0.060507614,0.368436578,0.021580666,0.074257201,0.036077284,0.005347247,0.051079317,0.09,0.282051282,0.018189348,0.6526,0.00528,0.039098055,0.054681392,0.538985249,0.058976583,0.291147132,0,0.462342568,0.097005132,0.608279428,0.140369282,0.727507375,0.201731816,0.314476183,0.360251235,0.428051369,1,0.528308208,0.535211268,0.626865672,0.928415642,0.950156863,0.08309696,0.044297419,0.526163862,0.648565484,0.667373738,0.774953776,0.157997263,0.144740936,0,0,0.073992227,0.068823555,0.026874645,0.026874645,0.025372433,0.025372432,0.333333333,0.378787879,0,0.356060606,0.495412844,0.535211268,0.626865672,Research
kevin007,0.003166413,0.007846376,0.164605021,0.003565426,0.207862408,0.010499344,0.016628176,0.483016983,0.009813543,0.430517131,0.004907542,0.001609364,0.196216216,0.008310249,0.4091,0.002602049,0.3636,0.020927093,0.508499788,0.03187251,0.121775726,0.01761745,0.008348457,0.034482759,0.140724947,0.034482759,1,0.054054054,1,0.1875,1,0.09375,0.5,0.09375,0.5,0.00644177,0.771084337,0.014932694,0.840909091,0.004149174,0.884615385,0.013454591,0.953125,0.004505729,0.695631068,0.00168644,0.304368932,0.011437908,0.605061908,0.008229762,0.394938092,0.181545399,0.01581564,0.176458505,0.04805894,0.018653392,0.002867499,0.001482162,0.310248941,0.00374269,0.215696466,0.00332681,0.233458177,0.004873096,0.232153392,0.004691904,0.016126054,0.00762728,0.002009269,0.003639558,0.2,0.115384615,0.003647426,0.7558,0.00304,0.129706247,0.010652854,0.778246069,0.003035559,0.078553616,0.136232262,0.344256617,0.074773482,0.359067005,0.054127772,0,0.547630829,0.539341445,0.936070592,0.790027238,0.479222765,0.254123457,0.070422535,0.23880597,0.547809123,0.689073104,0.005345958,0.006579825,0.025285026,0.170371067,0.045931615,0.26623737,0.605616407,0.630124656,1,0,0.007715957,0.009096391,0.000709056,0.000709056,0.001417206,0.001417206,0.686868687,0.772727273,0,0.007575758,0.027522936,0.070422535,0.23880597,GradStudent
kkarranc,0.021672335,0.017551105,0.035884874,0.025416391,0.236855037,0.078120117,0.043879908,0.078921079,0.077772326,0.461161949,0.037181743,0.050914411,1,0.036472761,0.0568,0.063262319,0.2795,0.144689469,0.52719932,0.139442231,0.059462395,0.16442953,0.290381125,0.431034483,0.28358209,0.431034483,1,0.378378378,0.56,0.53125,0.437086093,0.53125,1,0.46875,0.8824,0.05071481,0.951807229,0.125238433,0.943181818,0.029599621,0.961538462,0.098251734,0.921875,0.029811614,0.714401294,0.009822776,0.285598706,0.082948866,0.518754552,0.06499832,0.481245448,0.182100425,0.051319801,0.242442023,0.033606381,0.130905798,0.001201896,0.006680166,0.225238347,0.05005848,0.313929314,0.02035225,0.230129005,0.081015228,0.438348083,0.021996156,0.079651136,0.037870242,0.011569498,0.049824297,0.19,0.217948718,0.022187181,0.7406,0.0088,0.060405461,0.071149335,0.65683255,0.060277537,0.25436409,0.150687218,0.612269246,0.269493068,0.588308323,0,0.123156342,0.351768793,0.396856728,0.689170812,0.549451367,0.683018751,0.254123457,0.408450704,0.507462687,0.933376005,0.956530729,0.105089559,0.12474916,0.449954867,0.50281547,0.589100392,0.651012453,0.217215094,0.327359622,0,0,0.069535108,0.070978337,0.046967795,0.046967795,0.046144323,0.046144323,0.424242424,0.5,0,0.21969697,0.155963303,0.408450704,0.507462687,Research
krich,0.046980181,0.097253768,0.120146969,0.036774818,0.092219492,0.281982376,0.208314088,0.123376623,0.288518155,0.487550543,0.11206272,0,0,0,0,0,0,0.440819082,0.449638759,0.28685259,0.032989411,0.490771812,0.268602541,0,0,0,0,0,0,0,0,0,0,0,0,0.079024693,0.638554217,0.387541555,0.795454545,0.054363984,0.673076923,0.341347951,0.859375,0.041192465,0.237216828,0.056333028,0.762783172,0.205161476,0.117989803,0.399311387,0.882010197,0.385187755,0.022918669,0.222439706,0.027544941,0.040261553,0,0.011022274,0.173066737,0.417309942,0.883575884,0.025114155,0.132195866,0.644670051,1,0.047095423,0.283456857,0.112528802,0.026250122,0.196912651,0.2,0.243589744,0.054902523,0.8534,0.03072,0.098262309,0.300136826,0.810828335,0.329575022,0.430798005,0.17380955,0.357029471,0.16536115,0.205581517,0.29837805,0.211836283,0.278000535,0.192325721,0.583092838,0.261549836,0.683018751,0.694145759,0.38028169,0.686567164,0.978610407,0.986540949,0.166292322,0.250697278,0.335271523,0.642944501,0.474511238,0.777330177,0.522134995,0.15537096,0,0,0.176852214,0.179725717,0.426118221,0.42611822,0.426412018,0.426412017,0.444444444,0.318181818,0,0.098484848,0.431192661,0.38028169,0.686567164,Operations
krooks,0.003096048,0.004129672,0.094182486,0.006825243,0.569205569,0.016717705,0.013394919,0.21978022,0.015394995,0.403702916,0.006572138,0.001719093,0.213783784,0.005078486,0.234,0.003903074,0.5106,0.01530153,0.246918827,0.027888446,0.151506924,0.014261745,0.092558984,0.051724138,0.215351812,0.051724138,1,0.081081081,1,0.0625,0.225165563,0.0625,1,0.0625,1,0.007232864,0.903614458,0.027140444,0.954545455,0.00419818,0.942307692,0.021552261,0.953125,0.004428044,0.700323625,0.001627267,0.299676375,0.020520953,0.73015295,0.009069533,0.26984705,0.058988813,0.002483039,0.200573134,0.049909796,0.020117117,0.000707156,0.001189905,0.254104873,0.005847953,0.174376299,0.003652968,0.261617423,0.01177665,0.31120944,0.003310856,0.018349135,0.007224681,0.001069449,0.004706325,0.11,0.038461538,0.003265163,0.6902,0.00016,0.007033513,0.013487099,0.578699951,0.00954033,0.178304239,0.083819479,0.32979599,0.284912747,0.4694143,0.020976256,0.206858407,0.648643786,0.688130796,0.97559059,0.915154664,0.831559292,0.272944694,0.126760563,0.119402985,0.654418091,0.75189012,0.00581691,0.000319525,0.078869357,0.073487307,0.13720211,0.125601896,0.45880205,0.902424253,0,0,0.010689671,0.010829645,0.003285073,0.003285073,0.003904265,0.003904265,0.606060606,0.863636364,0,0.007575758,0.018348624,0.126760563,0.119402985,GradStudent
ksterne,0.015362965,0.054098699,0.221800367,0.025721999,0.42031122,0.158833823,0.220785219,0.344655345,0.212217861,0.823579485,0.054819568,0.000585223,0.016081081,0.006463527,0.875,0.000975768,0.375,0.021377138,0.031449214,0.055776892,0.201194678,0.025587248,0.340108893,0.189655172,0.174840085,0.189655172,1,0.189189189,0.6364,0.25,0.105960265,0.25,1,0.21875,0.875,0.005961462,0,0.021908551,0,0.009964552,0,0.093227025,0.140625,0.018236551,0.530097087,0.011538803,0.469902913,0.222462514,0.909686817,0.03812563,0.090313183,0.126094875,0.003032384,0.332537419,1,0.056221908,1,0.008600714,0.40625,0.173333333,0.616683992,0.003392042,0.053682896,0.01035533,0.001179941,0.016333469,0.169860169,0.058581507,0.013027838,0.050451807,0.3,0,0.01435079,0.6709,0.01344,0.129292511,0.057808835,0.094018479,0.076756288,0.125935162,0.099122594,0.612300555,0.117404609,0.305107582,0.027480017,0.005162242,0.585815603,0.584249835,1,0.838757546,0.556180588,0.436607622,0.112676056,0.208955224,0.584682092,0.675413908,0.066269584,0.104219232,0.054612568,0.147265012,0.093341604,0.232626342,0.632642434,0.620272011,1,0,0.011592405,0.011305058,0.002448188,0.002448188,0.002233149,0.002233149,0.646464646,0.803030303,0,0,0.024464832,0.112676056,0.208955224,Research
kstraub,0.002861499,0.010324179,0.235517453,0.006468701,0.583456183,0.046840822,0.09330254,0.555944056,0.067406771,0.925728878,0.014714,0.000585223,0.078108108,0.005540166,0.75,0.001138396,0.4375,0.02610261,0.154058649,0.055776892,0.162774912,0.02852349,0.243738657,0.155172414,0.692963753,0.155172414,1,0.135135135,0.5556,0.25,0.337748344,0.1875,0.75,0.21875,0.875,0.005085608,0.65060241,0.023271023,0.25,0.003740791,0.884615385,0.027905818,0.171875,0.004136726,0.707928803,0.001479334,0.292071197,0.069108035,0.995994173,0.005122607,0.004005827,0.067973289,0.000933886,0.175204047,0.254536512,0.022524475,0.010956924,0.001315158,0.301112288,0.065964912,0.833679834,0.002413568,0.185323901,0.008730964,0.069026549,0.008790623,0.137444292,0.044094671,0.002300937,0.018511546,0.26,0.076923077,0.002866972,0.6498,0.00128,0.059784857,0.011581314,0,0.014310494,0.054239401,0.111522556,0.841023104,0.194036819,0.330209494,0.08268473,0.087389381,0.677321458,0.59103944,0.970166276,0.909976998,0.691806571,0.458861789,0.112676056,0.268656716,0.577690468,0.691656959,0.006257131,0.008718278,0.065362833,0.224478434,0.115125383,0.338564972,0.526633868,0.613401528,1,0,0.0085772,0.009544487,0.001428015,0.001428015,0.0016587,0.0016587,0.626262626,0.742424242,0,0.007575758,0.06116208,0.112676056,0.268656716,GradStudent
leslie,0.12229389,0.042948586,0,0.067080935,0.004258804,0.083932254,0.072979215,0.178821179,0.089916585,0.540966163,0.112787208,0.000877835,0.003108108,0.007848569,0.7083,0.002114165,0.5417,0.168541854,0.572885678,0.123505976,0.041270703,0.210989933,0.402359347,0,0,0,0,0,0,0,0,0,0,0,0,0.255890829,0.843373494,0.133304267,0.931818182,0.167012431,0.961538462,0.109090154,0.96875,0.187822878,0.879935275,0.022959259,0.120064725,0.095347943,0.60396941,0.058951965,0.39603059,0.875865059,0.013063422,0.994831231,0.002206996,0.130391025,0.000862983,0.008391959,0.050847458,0.029590643,0.117463617,0.024331376,0.049521432,0.048121827,0.232448378,0.170574409,0.117816362,0.157659276,0.263862333,0.067394578,0.78,0.320512821,0.017281473,0.1037,0.03712,0.0459247,0.08165559,0.719403469,0.096270598,0.418952618,0.779913412,0.442864705,0.76212001,0.299698024,0.006747892,1,0,0.027290575,0,0.032537421,0.787107303,0,1,0.970149254,0.987336242,0.990452732,0.470602012,0.101921148,1,0.957206056,1,0.981189247,0.082089137,0.032065573,0,0,0.328026161,0.286154082,0.091665748,0.091665748,0.091324169,0.091324169,0,0.03030303,0,1,0.79204893,1,0.970149254,Operations
matthewv,0.007880849,0.009911212,0.073729333,0.009371976,0.238493038,0.030748078,0.029099307,0.231268731,0.028765947,0.406469462,0.013963638,0.002560351,0.134189189,0.012927054,0.4,0.003577818,0.3143,0.053105311,0.478113047,0.071713147,0.094895466,0.061241611,0.304355717,0.103448276,0.181236674,0.103448276,1,0.054054054,0.3333,0.3125,0.635761589,0.21875,0.7,0.21875,0.7,0.01774312,0.891566265,0.048395008,0.920454545,0.010225918,0.865384615,0.03824592,0.90625,0.008953195,0.472168285,0.006804935,0.527831715,0.030805459,0.467771304,0.028804165,0.532228696,0.276159917,0.037657593,0.378063428,0.043995154,0.072707839,0.001235089,0.000960274,0.086334746,0.009122807,0.107588358,0.002674494,0.080732418,0.017258883,0.238643068,0.036355393,0.143765092,0.066109818,0.004050945,0.021711847,0.18,0.269230769,0.008282365,0.7376,0.00464,0.085022755,0.026534402,0.618252553,0.031656548,0.365336658,0.240044548,0.665642423,0.260807745,0.554037207,0.004115103,0.101769912,0.44855682,0.532731132,0.752694134,0.790375437,0.62864933,0.122962963,0.253521127,0.313432836,0.815993411,0.853954793,0.016307237,0.019477863,0.213559286,0.262679763,0.336483782,0.388949849,0.338529231,0.536708705,0,0,0.022753961,0.019604148,0.017295697,0.017295697,0.01652502,0.01652502,0.515151515,0.696969697,0,0.068181818,0.058103976,0.253521127,0.313432836,Research
mcarrick,0.013134748,0.012595499,0.04898959,0.016655631,0.27010647,0.03087307,0.030484988,0.243756244,0.028888616,0.406682273,0.017862071,0.00113387,0.036351351,0.006001847,0.4194,0.002602049,0.5161,0.047254725,0.423714407,0.067729084,0.102362205,0.042365772,0.05862069,0.24137931,0.257995736,0.24137931,1,0.189189189,0.5,0.28125,0.569536424,0.28125,1,0.28125,1,0.026953721,0.807228916,0.049866478,0.954545455,0.017152098,0.884615385,0.039117977,0.9375,0.019343562,0.799352751,0.004230894,0.200647249,0.038831219,0.752731245,0.015115888,0.247268755,0.154904171,0.005152855,0.455831461,0.027815821,0.192317466,0.001671899,0.006742793,0.370895127,0.018596491,0.306912682,0.016568819,0.305590234,0.032081218,0.442772861,0.014666282,0.034781821,0.020106886,0.001847231,0.015562249,0.05,0.153846154,0.008139016,0.4432,0.00464,0.052130741,0.03303362,0.820230183,0.014310494,0.125935162,0.058574772,0.207850583,0.080722538,0.383697914,0.124804841,0.172566372,0.342856151,0.337172864,0.568196107,0.517473854,0.674325616,0.528308208,0.23943662,0.447761194,0.843901987,0.895964462,0.037876018,0.005691594,0.142916562,0.367683926,0.244240397,0.51504252,0.326783641,0.230711068,0,0,0.03608843,0.03416281,0.011000805,0.011000805,0.011346617,0.011346617,0.525252525,0.560606061,0,0.053030303,0.266055046,0.23943662,0.447761194,GradStudent
mdarden,0.011668817,0.020028908,0.100918555,0.011511231,0.166748567,0.026310856,0.025404157,0.243756244,0.027109912,0.504788253,0.015524736,0,0,0,0,0,0,0,0,0,0.660602769,0.000419463,0.546279492,0,0,0,0,0,0,0,0,0,0,0,0,0.024495677,0.831325301,0.037495231,0.829545455,0.016106637,0.980769231,0.034633113,0.984375,0.012604389,0.425404531,0.010799136,0.574595469,0.023740869,0.362709395,0.029224051,0.637290605,0.281137802,0.047946823,0.282630607,0.045216234,0.032807877,0.002282147,0.001586539,0.097854873,0.015555556,0.305093555,0.003783431,0.078235539,0.027208122,0.44159292,0.015002071,0.034307935,0.020223149,0.007648184,0.024912149,0.23,0.41025641,0.00858499,0.5243,0.01248,0.157012826,0.026192338,0.748905819,0.04509974,0.651496259,0.045604787,0.274476715,0.010246054,0.206815266,0.347764596,0.002212389,0.589537133,0.36625824,0.95118118,0.448149077,0.502967898,0.653850676,0.126760563,0.268656716,0.844145293,0.892780776,0.008453538,0.000560141,0.078247555,0.16260028,0.133776335,0.266717804,0.273085364,0.360754891,1,0,0.023326278,0.023788065,0.039382873,0.039382873,0.037266247,0.037266247,0.646464646,0.712121212,0,0.007575758,0.128440367,0.126760563,0.268656716,Operations
mifowler,0.083452562,0.092091679,0.052541335,0.074568329,0.133824734,0.226454597,0.187066975,0.153846154,0.204857704,0.360289423,0.123559649,0.127761522,0.66027027,0.129270545,0.0802,0.124410473,0.219,0.335508551,0.42520187,0.3187251,0.056204181,0.322147651,0.119963702,0,0,0,0,0,0,0.5,0.145695364,0.4375,0.875,0.46875,0.9375,0.154206928,0.722891566,0.304212764,0.772727273,0.102291847,0.769230769,0.268884183,0.828125,0.071742086,0.221197411,0.101807746,0.778802589,0.183342945,0.21576839,0.288209607,0.78423161,0.347671494,0.057313154,0.316492754,0.048432488,0.114289061,0.001342558,0.024152976,0.214247881,0.232982456,0.573024948,0.059817352,0.177971979,0.34822335,0.662241888,0.084813572,0.230559359,0.125680046,0.109602359,0.192896586,0.47,0.346153846,0.067007518,0.5885,0.07232,0.130740588,0.234655981,0.782136489,0.273633998,0.448254364,0.301334172,0.469721097,0.716004273,0.270340157,0.239801923,0.07300885,0.248874002,0.116548901,0.440164743,0.15620837,0.618514173,0.627690518,0.521126761,0.805970149,0.977907678,0.985605236,0.107827008,0.013630386,0.583321445,0.776312092,0.724363579,0.873754857,0.184688643,0.10040665,0,0,0.176621676,0.172953685,0.245691438,0.245691438,0.245730408,0.245730408,0.323232323,0.196969697,0,0.553030303,0.611620795,0.521126761,0.805970149,Research
