pid,total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_vt_sent,inter_vt_received,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_current_flow_closeness_centrality,pg_current_flow_betweenness_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_eccentricity,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths,pg_max_shortest_paths,fg_avg_shortest_paths,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
ksterne,262,122,0.4656,183,0.6985,1029,241,0.2342,875,0.8503,1291,6,0.0229,6,1.0,5,0.8333,19,0.0185,7,0.3684,17,0.8947,4,0.0153,4,1.0,3,0.75,2,0.0019,2,1.0,2,1.0,20,10,52,44,187,0.7137,75,0.2863,929,0.9028,100,0.0972,1.2476,1.0135,404.55343511450377,3903.2085769980513,165870.50668667324,103455346.33271392,77,0.2939,283,0.275,8,0.0305,16,0.0155,1.256,4.9329,6.1889,67,147,0.26,0.14,171,0.6527,13,0.0496,224,0.2177,30,0.0292,23.519083969465647,39.28765792031098,238.53971213798718,568.9959701220482,0.00024187706821273788,0.0,22.75,47.3,1.0,0.9215686274509804,0.44966442953020136,0.5608108108108109,0.059701492537313425,0.24096385542168675,23.798627187741186,0.05663400410858582,1131227.4058914792,164515244808130.7,0.011987736942944471,0.0,0.00024187706821273786,1.0571428571428572,0.4231429637924599,3.0,0.0039585249496180645,0.003995657755310357,0.0003929294745341355,0.0003929294744071785,0.0006159925813676246,0.0006159925815215235,2.1911764705882355,3.0,1.761904761904762,2.0,1.0,9.0,Research
kstraub,67,32,0.4776,47,0.7015,331,103,0.3112,279,0.8429,398,3,0.0448,3,1.0,3,1.0,22,0.0665,8,0.3636,18,0.8182,1,0.0149,1,1.0,1,1.0,1,0.003,1,1.0,1,1.0,66,28,96,46,51,0.7612,16,0.2388,320,0.9668,11,0.0332,1.1964,1.0353,288.1641791044776,1129.1752265861028,85986.97304522165,1094620.815217093,21,0.3134,141,0.426,10,0.1493,11,0.0332,0.859,4.2436,5.1026,29,85,0.43,0.26,47,0.7015,1,0.0149,67,0.2024,4,0.0121,28.402985074626866,45.764350453172206,425.07640899977724,607.817581073558,0.0006954338165030059,0.0,39.66666666666666,44.72,1.0,0.8379446640316206,0.4557823129251701,0.5804195804195804,0.04477611940298507,0.3012048192771085,25.0982086446318,0.002016890250498309,2102149.2172432714,240140415660494.7,0.022969977954777912,0.0,0.0006954338165030059,0.4734042553191489,0.332247425997426,3.0,0.0032725527832123324,0.003409579416267514,0.0005195900304813933,0.0005195900303625084,0.0005194218222635278,0.0005194218226066751,2.161764705882353,3.0,1.7023809523809523,2.0,1.0,23.0,GradStudent
leslie,2035,152,0.0747,702,0.345,502,87,0.1733,434,0.8645,2537,5,0.0025,5,1.0,4,0.8,131,0.261,20,0.1527,124,0.9466,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,91,97,98,1878,0.9229,157,0.0771,381,0.759,121,0.241,2.6532,1.1183,1064.496805896806,325.26294820717135,363808.13205367967,233389.99460326013,74,0.0364,54,0.1076,69,0.0339,48,0.0956,12.7347,3.1414,15.8761,1579,208,0.78,0.41,200,0.0983,35,0.0172,305,0.6076,46,0.0916,75.78624078624078,33.17928286852589,1017.5204003646311,578.7965429120178,0.09325779639166404,0.11325808892673768,17.15,29.842105263157894,0.3538461538461539,0.3613476490188819,0.7127659574468085,0.9021739130434784,0.5970149253731343,0.9156626506024096,52.75408567112402,0.15863748174128384,111033429.7522272,1147588178253894.8,0.7485838044084571,0.11285181632026953,0.09319657852670753,0.22595720259080104,0.17410496438660344,2.0,0.03826876811965084,0.038257819987036035,0.014677131063461687,0.014677131072315337,0.013967159830062952,0.01396715984849234,1.3823529411764706,2.0,1.0952380952380951,2.0,55.0,332.0,Operations
matthewv,163,36,0.2209,109,0.6687,210,49,0.2333,164,0.781,373,8,0.0491,5,0.625,6,0.75,45,0.2143,12,0.2667,44,0.9778,0,0.0,0,0.0,0,0.0,2,0.0095,1,0.5,2,1.0,94,89,96,92,111,0.681,52,0.319,149,0.7095,61,0.2905,1.304,1.1639,379.5582822085889,526.3809523809524,148551.17911852145,347690.86439909297,6,0.0368,25,0.119,6,0.0368,25,0.119,3.26,4.2,7.46,29,70,0.18,0.33,123,0.7546,7,0.0429,116,0.5524,16,0.0762,35.17177914110429,39.22857142857143,367.47969438066923,1002.8334693877543,0.0018366331433997925,0.0001031362225392076,30.7,43.35483870967741,0.9555555555555556,0.8054187192118226,0.5153846153846153,0.6058394160583942,0.14925373134328354,0.3734939759036145,41.04589243008796,0.00793922123284452,17310167.904933687,358377361964400.8,0.1703599116572241,0.0001048564481400302,0.0018366331433997925,0.4071462153267513,0.3321026299596008,3.0,0.00556177621495888,0.005498721450383924,0.0037836651974321204,0.003783665196723287,0.003174618520932335,0.003174618518723789,1.9117647058823528,3.0,1.630952380952381,2.0,2.0,17.0,Research
mcarrick,243,46,0.1893,143,0.5885,213,38,0.1784,165,0.7746,456,6,0.0247,5,0.8333,4,0.6667,42,0.1972,10,0.2381,33,0.7857,3,0.0123,3,1.0,3,1.0,1,0.0047,1,1.0,1,1.0,83,93,93,95,206,0.8477,37,0.1523,178,0.8357,35,0.1643,1.3135,1.0321,481.48971193415633,383.488262910798,595150.3321986828,220507.91183407183,68,0.2798,33,0.1549,50,0.2058,30,0.1408,1.2223,1.0714,2.2938,8,50,0.03,0.23,111,0.4568,5,0.0206,140,0.6573,10,0.0469,18.761316872427983,23.5774647887324,153.29282460329568,439.69939826753927,0.003492448622178585,5.025378159706517e-05,28.66666666666667,42.40625,0.9333333333333332,0.7157258064516129,0.4620689655172414,0.6194029850746269,0.08955223880597014,0.3855421686746988,37.02463306147335,0.009970146043613784,4606459.102014074,360969287851399.25,0.051104550548971714,5.02537815970652e-05,0.003496603832868269,0.2688679245283019,0.2668780665481113,4.0,0.005279187176294883,0.007118493255820505,0.0011806964251665955,0.001180696425854934,0.0018787114140273813,0.0018787114152321548,2.1323529411764706,4.0,1.5952380952380951,2.0,2.0,53.0,GradStudent
mdarden,203,43,0.2118,113,0.5567,190,33,0.1737,148,0.7789,393,0,0.0,0,0.0,0,0.0,1,0.0053,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,86,85,99,99,129,0.6355,74,0.3645,121,0.6368,69,0.3632,1.4,1.1988,324.76847290640393,448.9,77860.52274988472,253964.9215789469,15,0.0739,41,0.2158,12,0.0591,37,0.1947,1.1707,1.0957,2.2664,37,66,0.18,0.35,105,0.5172,13,0.064,126,0.6632,26,0.1368,20.25615763546798,25.92631578947368,124.2890630687472,323.67878116343496,0.0013833404167192696,0.0,31.625,45.523809523809526,1.0,0.7571428571428571,0.5037593984962406,0.5608108108108109,0.11940298507462685,0.2530120481927711,42.375606762718455,0.0067287818380307035,11917673.527439415,174711566511644.47,0.12023519463985807,0.0,0.0013833404167192696,0.39875173370319,0.2786715589425158,3.0,0.005817842308007051,0.005347193634861865,0.0067575046639752855,0.006757504661064596,0.006266903225960085,0.006266903219297386,1.9558823529411764,3.0,1.761904761904762,3.0,1.0,20.0,Operations
mifowler,1432,205,0.1432,785,0.5482,1471,213,0.1448,1132,0.7695,2903,723,0.5049,126,0.1743,397,0.5491,289,0.1965,47,0.1626,233,0.8062,0,0.0,0,0.0,0,0.0,4,0.0027,4,1.0,4,1.0,77,77,88,89,741,0.5175,691,0.4825,788,0.5357,683,0.4643,1.3743,1.2706,355.7143854748603,466.025152957172,304939.29482099053,323657.85048901424,219,0.1529,436,0.2964,170,0.1187,373,0.2536,6.5388,6.7169,13.2557,652,638,0.46,0.43,814,0.5684,110,0.0768,965,0.656,145,0.0986,38.09148044692738,33.781781101291635,826.8023855177732,555.3072411512703,0.017055611105216903,0.023279020570304797,23.04347826086957,36.2037037037037,0.5810276679841897,0.548265460030166,0.5982142857142857,0.7280701754385965,0.34328358208955223,0.6506024096385542,52.24697053998762,0.08360827760017349,57753860.60173266,818712174884294.6,0.4869436856976477,0.0232399853024005,0.01704932636076761,0.26124910007199426,0.21959143953603352,3.0,0.027095040459799324,0.025728409997287826,0.039279131786705175,0.03927913176018495,0.03881618401782709,0.038816183962450526,1.6470588235294117,3.0,1.3571428571428572,2.0,14.0,230.0,Research
mlapan4,80,29,0.3625,48,0.6,114,23,0.2018,94,0.8246,194,0,0.0,0,0.0,0,0.0,21,0.1842,2,0.0952,19,0.9048,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,82,95,86,62,0.775,18,0.225,97,0.8509,17,0.1491,1.2308,1.1613,306.025,620.0438596491229,97307.274375,1300618.6033394893,5,0.0625,32,0.2807,3,0.0375,24,0.2105,0.486,0.6926,1.1786,19,36,0.24,0.32,58,0.725,1,0.0125,69,0.6053,11,0.0965,34.5,43.42982456140351,520.45,1083.122268390274,0.0010674172357157412,0.0,38.0,41.77777777777778,1.0,0.7450980392156863,0.43506493506493504,0.5533333333333333,0.02985074626865672,0.21686746987951808,33.76826367235934,0.0020680179965348114,863588.9780466676,110360610593613.4,0.009652319598196865,0.0,0.001067417235715741,0.3103448275862069,0.3977368866328257,3.0,0.0038585693097082,0.003772951960157002,0.004248207135302523,0.004248207130754674,0.0040659059568859245,0.0040659059473486265,2.264705882352941,3.0,1.7857142857142858,3.0,1.0,12.0,GradStudent
mlerch,14,11,0.7857,9,0.6429,55,19,0.3455,42,0.7636,69,0,0.0,0,0.0,0,0.0,1,0.0182,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,78,79,80,6,0.4286,8,0.5714,27,0.4909,28,0.5091,1.4,1.303,121.57142857142857,498.01818181818186,28199.530612244904,289311.545123967,0,0.0,10,0.1818,0,0.0,10,0.1818,0.0864,0.3395,0.4259,2,14,0.14,0.25,9,0.6429,1,0.0714,34,0.6182,1,0.0182,23.92857142857143,32.05454545454545,60.78061224489796,405.7970247933885,0.00024426619701283447,0.0,10.0,49.06666666666667,0.0,0.8857142857142857,0.32211538461538464,0.5460526315789473,0.01492537313432836,0.18072289156626506,9.08730890229352,3.4787992377218835e-15,11253.265980930322,97688674445972.92,0.0003161451445791178,0.0,0.0002554953196800732,0.0,0.43370524130773225,4.0,0.003152305527994017,0.0027572384800866982,5.832583168709692e-06,5.8325831647985625e-06,0.0008226503217417361,0.000822650321098526,3.0588235294117645,4.0,1.809523809523809,3.0,1.0,8.0,GradStudent
mlgood3,1560,157,0.1006,990,0.6346,3027,211,0.0697,2192,0.7241,4587,20,0.0128,12,0.6,15,0.75,828,0.2735,39,0.0471,667,0.8056,2,0.0013,2,1.0,2,1.0,2,0.0007,2,1.0,2,1.0,89,87,96,95,797,0.5109,763,0.4891,1254,0.4143,1773,0.5857,1.3176,1.2125,390.53012820512816,520.4000660720185,232931.8567845993,415619.9030459164,196,0.1256,603,0.1992,171,0.1096,530,0.1751,7.5072,14.5669,22.0741,1188,1720,0.76,0.57,1190,0.7628,120,0.0769,2013,0.665,273,0.0902,28.54230769230769,30.726461843409314,460.2328254437877,579.5518699723633,0.007477428057550233,0.0020585338916809907,24.54545454545455,39.11627906976744,0.8052631578947368,0.6451219512195122,0.5630252100840336,0.664,0.3283582089552239,0.5180722891566265,53.207095089073604,0.4478415188771165,63289367.17086364,591715305455863.6,0.4814017633952989,0.002054962663850045,0.007472226730287796,0.4594442093384116,0.2623356114735425,3.0,0.04339149524422315,0.04123629058083582,0.0841984785638581,0.08419847853787096,0.08240892789622421,0.08240892784005745,1.75,3.0,1.488095238095238,2.0,10.0,70.0,Director
mryan91,80,40,0.5,62,0.775,147,59,0.4014,124,0.8435,227,1,0.0125,1,1.0,1,1.0,31,0.2109,7,0.2258,27,0.871,1,0.0125,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,50,46,81,78,58,0.725,22,0.275,135,0.9184,12,0.0816,1.1429,1.018,216.125,703.6326530612246,57200.284375,681027.8378453418,19,0.2375,20,0.1361,3,0.0375,7,0.0476,0.7561,1.3894,2.1456,15,55,0.19,0.37,44,0.55,3,0.0375,51,0.3469,3,0.0204,24.15,37.911564625850346,213.27749999999992,684.8153084362992,0.002236731080309729,0.0,30.0,44.83333333333334,1.0,0.7908496732026143,0.4267515923566879,0.5608108108108109,0.02985074626865672,0.21686746987951808,17.09209946130626,0.001643123769322597,486075.245052021,121499388068752.31,0.005735759125712525,0.0,0.002356586055309819,12.0,0.4721816342587389,4.0,0.0029113456295960364,0.003979481912548772,0.0002055225446601936,0.0002055225445978908,0.00044075890109822276,0.0004407589011464168,2.3088235294117645,4.0,1.761904761904762,2.0,1.0,14.0,GradStudent
odge,2077,240,0.1156,966,0.4651,1386,169,0.1219,1017,0.7338,3463,1210,0.5826,176,0.1455,543,0.4488,504,0.3636,41,0.0813,403,0.7996,0,0.0,0,0.0,0,0.0,5,0.0036,5,1.0,5,1.0,71,76,89,91,778,0.3746,1299,0.6254,754,0.544,632,0.456,1.4524,1.1384,445.05681271064043,438.9285714285714,556539.2129494951,233065.7474232113,204,0.0982,221,0.1595,145,0.0698,165,0.119,12.189,8.1338,20.3228,1079,681,0.52,0.49,1297,0.6245,289,0.1391,909,0.6558,100,0.0722,35.01588830043332,34.73015873015873,543.5466902677475,655.276392038297,0.011581109205253909,0.015610581622833197,24.22727272727273,37.833333333333336,0.696969696969697,0.6038647342995169,0.5877192982456141,0.6916666666666667,0.3283582089552239,0.5783132530120483,52.57790096933192,0.07863789696424464,60956990.8660744,696100097517445.1,0.4971044322177539,0.015983803309108605,0.011578586178928358,0.3807829181494662,0.2375406337873681,3.0,0.03049643414192056,0.02917602946378471,0.03699141458964077,0.03699141459284352,0.036379477608175566,0.036379477614770665,1.6764705882352942,3.0,1.4285714285714286,2.0,12.0,118.0,PM
oshea,921,108,0.1173,539,0.5852,1065,116,0.1089,781,0.7333,1986,5,0.0054,5,1.0,4,0.8,334,0.3136,26,0.0778,276,0.8263,7,0.0076,7,1.0,7,1.0,5,0.0047,5,1.0,4,0.8,89,83,92,87,663,0.7199,258,0.2801,694,0.6516,371,0.3484,1.3045,1.1376,230.78827361563518,448.37746478873237,78694.91608399017,279155.4781776105,230,0.2497,211,0.1981,198,0.215,175,0.1643,5.7925,6.6981,12.4906,225,367,0.24,0.34,710,0.7709,19,0.0206,691,0.6488,66,0.062,29.6742671009772,33.10985915492957,616.8689252229018,756.5804192289888,0.010274177266302836,0.005957871451925246,23.285714285714285,38.708333333333336,0.6428571428571429,0.6241545893719807,0.5677966101694916,0.6916666666666667,0.31343283582089554,0.5783132530120483,51.54267448885042,0.04801095472656472,52302147.57872099,727135676152486.2,0.4375471068555985,0.005970788094261636,0.010271553530943278,0.33270440251572325,0.23565756306502664,3.0,0.02089325701923256,0.01989325779030069,0.022292647008655284,0.022292647007676008,0.022134685484536745,0.02213468548362088,1.7352941176470589,3.0,1.4285714285714286,2.0,14.0,167.0,Research
pudavid,204,62,0.3039,167,0.8186,572,144,0.2517,399,0.6976,776,48,0.2353,25,0.5208,44,0.9167,79,0.1381,18,0.2278,67,0.8481,2,0.0098,2,1.0,2,1.0,2,0.0035,2,1.0,2,1.0,61,40,91,63,199,0.9755,5,0.0245,504,0.8811,68,0.1189,1.0408,1.0238,282.5,962.2167832167833,95312.77941176471,2007406.0753826604,79,0.3873,186,0.3252,44,0.2157,47,0.0822,1.3368,3.7484,5.0852,35,94,0.17,0.16,116,0.5686,2,0.0098,192,0.3357,7,0.0122,22.950980392156858,38.92832167832168,372.2721068819687,691.1084985818392,0.0025419794843913822,0.006382110150766868,27.88888888888889,42.766666666666666,0.6944444444444444,0.7328042328042328,0.4926470588235294,0.6014492753623188,0.13432835820895522,0.3614457831325301,37.54494063291964,0.022643888890976384,10493933.284608644,321081983395565.06,0.11586836420120375,0.006670457476088413,0.0025419794843913822,0.31125439624853457,0.27716924940689514,3.0,0.006177303783202524,0.005300156927111143,0.0011200605694135569,0.0011200605699549198,0.0009613531255258463,0.0009613531265969193,2.0,3.0,1.6428571428571428,2.0,3.0,19.0,GradStudent
rchase,133,54,0.406,95,0.7143,275,76,0.2764,241,0.8764,408,29,0.218,10,0.3448,25,0.8621,106,0.3855,23,0.217,96,0.9057,0,0.0,0,0.0,0,0.0,4,0.0145,3,0.75,4,1.0,83,89,95,96,119,0.8947,14,0.1053,227,0.8255,48,0.1745,1.064,1.0853,181.015037593985,446.4436363636364,33950.33060093844,303275.6868231403,3,0.0226,20,0.0727,3,0.0226,19,0.0691,0.7037,1.455,2.1587,15,91,0.11,0.33,75,0.5639,3,0.0226,139,0.5055,27,0.0982,19.601503759398497,27.701818181818187,299.99909548306863,615.765633057851,0.01636182201560363,0.00011845534233593936,33.625,36.7,0.9642857142857144,0.5531914893617021,0.5037593984962406,0.7033898305084746,0.11940298507462685,0.6024096385542169,39.79875550318911,0.0065794520506868475,12533994.624876387,706723550501563.6,0.12691480672112115,0.0001206090758329564,0.01636617517039262,0.3285638579756227,0.21006211396866384,3.0,0.005163689132863331,0.0069927316708607995,0.003475491859350324,0.0034754918568317647,0.003676337820777167,0.0036763378161038533,1.9558823529411764,3.0,1.4047619047619049,2.0,2.0,141.0,Operations
rwmcgwi,4772,545,0.1142,2603,0.5455,6381,878,0.1376,4871,0.7634,11153,225,0.0472,71,0.3156,154,0.6844,885,0.1387,69,0.078,723,0.8169,6,0.0013,6,1.0,4,0.6667,1,0.0002,1,1.0,1,1.0,71,57,86,75,2436,0.5105,2336,0.4895,4148,0.6501,2233,0.3499,1.319,1.0683,434.8912405699916,772.0730293057513,447929.41713198985,1223976.089636161,1043,0.2186,1699,0.2663,756,0.1584,993,0.1556,21.3991,28.6143,50.0135,4314,2485,0.9,0.39,3910,0.8194,177,0.0371,3228,0.5059,444,0.0696,24.134953897736803,34.713211095439576,339.9327514018948,735.3924426116118,0.05730260401274553,0.08232445227756108,18.076923076923077,31.53521126760563,0.3978978978978979,0.4079283887468031,0.67,0.8556701030927835,0.582089552238806,0.8554216867469878,53.89506300722902,0.35983618322633265,115004355.39058784,1110820525641634.0,0.7335936301748092,0.08222712591945976,0.05730258924785885,0.2547796247604617,0.17679276107909728,3.0,0.07830896992922085,0.07557073476936615,0.110858693436993,0.11085869338390196,0.10849739259841214,0.1084973924840384,1.4705882352941178,3.0,1.1547619047619049,2.0,48.0,346.0,Director
saikou,295,81,0.2746,211,0.7153,408,100,0.2451,311,0.7623,703,103,0.3492,37,0.3592,78,0.7573,68,0.1667,17,0.25,59,0.8676,3,0.0102,3,1.0,3,1.0,4,0.0098,4,1.0,4,1.0,64,67,92,88,237,0.8034,58,0.1966,303,0.7426,105,0.2574,1.0967,1.0735,278.0576271186441,624.5122549019608,187600.9492214883,1157959.107692955,62,0.2102,56,0.1373,31,0.1051,35,0.0858,1.3747,1.9012,3.2759,82,133,0.28,0.33,187,0.6339,15,0.0508,224,0.549,15,0.0368,20.12542372881356,33.181372549019606,182.73342143062342,675.0455353710107,0.011436874745267054,0.02994766427602249,32.666666666666664,37.80434782608695,0.75,0.5887949260042283,0.5193798449612403,0.680327868852459,0.13432835820895522,0.5542168674698795,41.80626501341945,0.0389143467147534,13459053.131375842,623597843638036.8,0.16432134933204864,0.02994766427602249,0.011425356888507031,0.2598934550989346,0.2092536961771809,3.0,0.008331737439451719,0.007043789233798897,0.002849647869215167,0.0028496478687693536,0.0027052111529082315,0.002705211152894554,1.897058823529412,3.0,1.4523809523809523,2.0,3.0,162.0,GradStudent
sarowe,1684,209,0.1241,933,0.554,2038,216,0.106,1546,0.7586,3722,87,0.0517,37,0.4253,69,0.7931,354,0.1737,33,0.0932,295,0.8333,0,0.0,0,0.0,0,0.0,1,0.0005,1,1.0,1,1.0,83,78,95,95,1200,0.7126,484,0.2874,1179,0.5785,859,0.4215,1.4187,1.0564,377.96971496437055,472.5235525024534,186301.03055550094,357825.9952745242,123,0.073,325,0.1595,106,0.0629,267,0.131,7.5583,9.1472,16.7056,669,911,0.4,0.45,794,0.4715,198,0.1176,1308,0.6418,156,0.0765,32.100356294536816,32.04072620215898,595.0938478540511,559.1234640457411,0.05701429402710966,0.11444107497224265,18.0,31.04109589041096,0.3725490196078432,0.39396378269617705,0.67,0.8736842105263158,0.5373134328358209,0.8795180722891567,52.89470378796109,0.22294257367413167,92310107.25609688,1140077926076555.0,0.6688166731493258,0.11380660196128305,0.05700734093982771,0.2379084967320261,0.17129198018795813,2.0,0.03775762657148226,0.034178530304891104,0.039421865497016456,0.03942186549589992,0.03841131326130035,0.03841131325807117,1.4705882352941178,2.0,1.130952380952381,2.0,30.0,357.0,PM
sdh11,355,121,0.3408,249,0.7014,517,138,0.2669,432,0.8356,872,80,0.2254,46,0.575,64,0.8,81,0.1567,20,0.2469,73,0.9012,4,0.0113,4,1.0,4,1.0,1,0.0019,1,1.0,1,1.0,52,45,68,49,273,0.769,82,0.231,447,0.8646,70,0.1354,1.1639,1.0197,332.8169014084507,917.8046421663443,463129.4509819477,1460984.1262453757,72,0.2028,146,0.2824,26,0.0732,52,0.1006,1.7035,2.4808,4.1843,83,93,0.23,0.18,244,0.6873,13,0.0366,163,0.3153,18,0.0348,25.40281690140845,38.47388781431334,529.5475976988694,786.0752369158482,0.011721531645393655,0.00045799142814068186,29.125,38.75,0.7857142857142857,0.6116642958748222,0.4962962962962963,0.6484375,0.11940298507462685,0.4819277108433735,39.57156488185268,0.00931377897476346,9401409.74390756,487710216151709.6,0.09911492425693516,0.0004706805079939409,0.01171054522416132,0.18030842230130487,0.248758377213978,3.0,0.005390473195655666,0.00775477370809062,0.002832184054492484,0.002832184052852407,0.0033576171501893434,0.003357617148293386,1.9852941176470589,3.0,1.5238095238095235,2.0,5.0,77.0,GradStudent
snyder84,10,9,0.9,5,0.5,76,21,0.2763,62,0.8158,86,0,0.0,0,0.0,0,0.0,11,0.1447,6,0.5455,11,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,50,50,90,88,6,0.6,4,0.4,34,0.4474,42,0.5526,1.6667,1.0769,177.1,481.39473684210526,9150.29,301682.68628808873,0,0.0,17,0.2237,0,0.0,3,0.0395,0.0479,0.3643,0.4123,0,18,0.0,0.24,10,1.0,0,0.0,53,0.6974,2,0.0263,64.0,36.21052631578947,1070.4,515.1925207756233,0.00016124940197125638,0.0,10.0,42.18181818181818,0.0,0.8363636363636363,0.32211538461538464,0.5253164556962026,0.01492537313432836,0.13253012048192772,9.087308902293756,0.0,11253.265980930006,43518808267252.84,0.00031614514457786974,0.0,0.00016124940197125638,0.0,0.2631192660550459,4.0,0.003152305527994017,0.002796047959896046,5.832583168709692e-06,5.8325831647985625e-06,0.0003723577811966065,0.00037235778139980806,3.0588235294117645,4.0,1.880952380952381,3.0,1.0,5.0,Operations
tandonr,47,18,0.383,36,0.766,179,38,0.2123,147,0.8212,226,0,0.0,0,0.0,0,0.0,37,0.2067,8,0.2162,34,0.9189,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96,86,100,98,28,0.5957,19,0.4043,130,0.7263,49,0.2737,1.093,1.0171,377.91489361702133,483.3240223463688,509263.3119058397,408748.82238382037,10,0.2128,46,0.257,10,0.2128,43,0.2402,0.2324,0.8853,1.1177,16,124,0.34,0.69,37,0.7872,1,0.0213,98,0.5475,21,0.1173,26.893617021276604,31.45810055865922,420.6057039384337,621.2203114759218,0.000996657217258773,0.0,38.333333333333336,44.96,1.0,0.8300395256916996,0.4527027027027027,0.5804195804195804,0.04477611940298507,0.3012048192771085,31.72674637950327,0.0015456839354549658,2053356.056982297,241178559720856.1,0.02237141666549217,0.0,0.000995782638805587,0.3059701492537313,0.32992550324932635,3.0,0.003576935079191378,0.004055051311618109,0.003880318156476503,0.003880318153457936,0.004258882407608373,0.004258882402495293,2.176470588235294,3.0,1.7023809523809523,2.0,1.0,13.0,Research
tcc,17205,2238,0.1301,9447,0.5491,6232,1026,0.1646,4552,0.7304,23437,5466,0.3177,986,0.1804,2976,0.5445,878,0.1409,119,0.1355,714,0.8132,12,0.0007,12,1.0,11,0.9167,6,0.001,6,1.0,6,1.0,41,50,72,73,10351,0.6016,6854,0.3984,3774,0.6056,2458,0.3944,1.2727,1.0021,515.4271432723045,566.9180038510913,220644.036845341,704905.4773908801,9647,0.5607,1224,0.1964,3128,0.1818,557,0.0894,77.2217,27.9713,105.193,6075,3137,0.35,0.5,12665,0.7361,1246,0.0724,4212,0.6759,427,0.0685,29.800116245277533,31.294608472400512,503.7192443921856,520.6702661817502,0.07468507096389489,0.15225783946072882,16.475,30.41666666666667,0.33712660028449504,0.3784679089026915,0.6767676767676768,0.8645833333333334,0.5970149253731343,0.8674698795180723,54.1877494111715,0.7311131336607755,103609293.48052593,1060943817853240.6,0.7153459414243185,0.15247424345174238,0.07468590051762665,0.3823088455772114,0.1803100285354637,3.0,0.14275555187504455,0.1356029393987956,0.16107436768802266,0.16107436788150414,0.15769807141772071,0.15769807182760928,1.4558823529411764,3.0,1.1428571428571428,2.0,40.0,293.0,Director
