@relation trai_unnorm_email_features_60_20_20

@attribute total_sent numeric
@attribute unique_addresses_sent numeric
@attribute unique_add_sent_perc numeric
@attribute unique_subjects_sent numeric
@attribute unique_sub_sent_perc numeric
@attribute total_received numeric
@attribute unique_addresses_received numeric
@attribute unique_add_rec_perc numeric
@attribute unique_subjects_received numeric
@attribute unique_sub_rec_perc numeric
@attribute total_emails numeric
@attribute total_sent_signed numeric
@attribute total_sent_signed_perc numeric
@attribute unique_addresses_sent_signed numeric
@attribute unique_add_sent_perc_signed numeric
@attribute unique_subjects_sent_signed numeric
@attribute unique_sub_sent_perc_signed numeric
@attribute total_received_signed numeric
@attribute total_rec_signed_perc numeric
@attribute unique_addresses_received_signed numeric
@attribute unique_add_rec_perc_signed numeric
@attribute unique_subjects_received_signed numeric
@attribute unique_sub_rec_perc_signed numeric
@attribute total_sent_encrypted numeric
@attribute total_sent_encrypted_perc numeric
@attribute unique_addresses_sent_encrypted numeric
@attribute unique_add_sent_perc_encrypted numeric
@attribute unique_subjects_sent_encrypted numeric
@attribute unique_sub_sent_perc_encrypted numeric
@attribute total_received_encrypted numeric
@attribute total_rec_encrypted_perc numeric
@attribute unique_addresses_received_encrypted numeric
@attribute unique_add_rec_perc_encrypted numeric
@attribute unique_subjects_received_encrypted numeric
@attribute unique_sub_rec_perc_encrypted numeric
@attribute inter_hume_sent numeric
@attribute inter_hume_received numeric
@attribute inter_vt_sent numeric
@attribute inter_vt_received numeric
@attribute sent_to numeric
@attribute sent_to_perc numeric
@attribute sent_cc numeric
@attribute sent_cc_perc numeric
@attribute rec_to numeric
@attribute rec_to_perc numeric
@attribute rec_cc numeric
@attribute rec_cc_perc numeric
@attribute avg_recipients_sent numeric
@attribute avg_recipients_rec numeric
@attribute avg_body_chars_sent numeric
@attribute avg_body_chars_rec numeric
@attribute var_body_chars_sent numeric
@attribute var_body_chars_rec numeric
@attribute after_hours_sent numeric
@attribute after_hours_sent_perc numeric
@attribute after_hours_rec numeric
@attribute after_hours_rec_perc numeric
@attribute after_hours_sent_hume numeric
@attribute after_hours_sent_hume_perc numeric
@attribute after_hours_rec_hume numeric
@attribute after_hours_rec_hume_perc numeric
@attribute avg_sent_per_day numeric
@attribute avg_rec_per_day numeric
@attribute avg_emails_per_day numeric
@attribute attached_sent numeric
@attribute attached_rec numeric
@attribute avg_attachments_sent numeric
@attribute avg_attachments_rec numeric
@attribute sent_re numeric
@attribute sent_re_perc numeric
@attribute sent_fw numeric
@attribute sent_fw_perc numeric
@attribute rec_re numeric
@attribute rec_re_perc numeric
@attribute rec_fw numeric
@attribute rec_fw_perc numeric
@attribute avg_subject_chars_sent numeric
@attribute avg_subject_chars_rec numeric
@attribute var_subject_chars_sent numeric
@attribute var_subject_chars_rec numeric
@attribute fg_between_centrality numeric
@attribute pg_between_centrality numeric
@attribute pg_avg_neighbor_degree numeric
@attribute fg_avg_neighbor_degree numeric
@attribute pg_clustering numeric
@attribute fg_clustering numeric
@attribute pg_closeness_centrality numeric
@attribute fg_closeness_centrality numeric
@attribute pg_degree_centrality numeric
@attribute fg_degree_centrality numeric
@attribute pg_current_flow_closeness_centrality numeric
@attribute pg_current_flow_betweenness_centrality numeric
@attribute pg_communicability_centrality numeric
@attribute fg_communicability_centrality numeric
@attribute pg_communicability_betweenness_centrality numeric
@attribute pg_load_centrality numeric
@attribute fg_load_centrality numeric
@attribute pg_square_clustering numeric
@attribute fg_square_clustering numeric
@attribute pg_eccentricity numeric
@attribute pg_pagerank numeric
@attribute fg_pagerank numeric
@attribute pg_hubs numeric
@attribute pg_authorities numeric
@attribute fg_hubs numeric
@attribute fg_authorities numeric
@attribute pg_avg_shortest_paths numeric
@attribute pg_max_shortest_paths numeric
@attribute fg_avg_shortest_paths numeric
@attribute fg_max_shortest_paths numeric
@attribute pg_num_cliques numeric
@attribute fg_num_cliques numeric
@attribute Status {GradStudent,Research,Director,PM,Operations,Outreach}

@data
327,37,0.1131,56,0.1713,254,33,0.1299,94,0.3701,581,20,0.0612,12,0.6,5,0.25,68,0.2677,9,0.1324,37,0.5441,0,0,0,0,0,0,1,0.0039,1,1,1,1,61,63,80,73,121,0.37,206,0.63,124,0.4882,130,0.5118,2.8435,1.5,366.198777,333.322835,412698.642445,180728.864282,140,0.4281,59,0.2323,85,0.2599,40,0.1575,0.6925,0.5379,1.2304,94,70,0.29,0.28,236,0.7217,12,0.0367,205,0.8071,8,0.0315,22.16208,22.562992,87.389632,279.600363,0.000015,0.000434,32.5,52.285714,0.785714,0.984848,0.52027,0.534591,0.12987,0.164706,87.625747,0.029639,5696589347.822808,2.788846145236619E15,0.063422,0.000484,0.000015,0.369149,0.488263,3,0.003643,0.003255,0.001243,0.001243,0.000893,0.000893,1.897436,3,1.848837,3,3,2,GradStudent
123,33,0.2683,67,0.5447,281,29,0.1032,214,0.7616,404,35,0.2846,9,0.2571,21,0.6,56,0.1993,4,0.0714,37,0.6607,3,0.0244,3,1,3,1,2,0.0071,2,1,2,1,86,93,96,97,105,0.8537,18,0.1463,238,0.847,43,0.153,1.2947,1.8209,314.756098,840.548043,160870.395796,523671.998582,20,0.1626,37,0.1317,17,0.1382,29,0.1032,0.1964,0.4486,0.645,8,121,0.07,0.43,97,0.7886,0,0,111,0.395,6,0.0214,24.926829,49.512456,304.685703,1073.701802,0.000773,0.000023,44.833333,49.727273,0.933333,0.82684,0.496774,0.574324,0.077922,0.258824,84.266038,0.003894,3407675688.024552,6.618247449295606E15,0.040219,0.000023,0.000778,0.482046,0.413298,3,0.003416,0.003377,0.000396,0.000396,0.000604,0.000604,1.987179,3,1.72093,2,2,13,GradStudent
213,39,0.1831,78,0.3662,325,38,0.1169,185,0.5692,538,0,0,0,0,0,0,48,0.1477,6,0.125,23,0.4792,1,0.0047,1,1,1,1,1,0.0031,1,1,1,1,76,86,85,91,146,0.6854,67,0.3146,228,0.7015,97,0.2985,1.6136,1.642,616.821596,543.861538,845241.235778,241651.706982,17,0.0798,27,0.0831,16,0.0751,23,0.0708,0.3876,0.5913,0.9789,18,77,0.08,0.24,162,0.7606,3,0.0141,174,0.5354,14,0.0431,24.835681,31.584615,304.409619,856.808994,0.00205,0,48.714286,43.931034,1,0.740741,0.516779,0.594406,0.090909,0.341176,88.723473,0.003837,5381112214.68067,8.994134803569002E15,0.062429,0,0.002055,0.472441,0.342433,3,0.00349,0.00378,0.000722,0.000722,0.000891,0.000891,1.910256,3,1.662791,2,1,25,GradStudent
282,68,0.2411,80,0.2837,297,47,0.1582,178,0.5993,579,0,0,0,0,0,0,3,0.0101,2,0.6667,3,1,0,0,0,0,0,0,0,0,0,0,0,0,78,82,94,91,129,0.4574,153,0.5426,188,0.633,109,0.367,2.35,2.1615,445.184397,486.282828,302502.129118,245889.273544,38,0.1348,58,0.1953,32,0.1135,53,0.1785,0.6395,0.6735,1.3129,48,145,0.17,0.49,222,0.7872,6,0.0213,164,0.5522,31,0.1044,24.624113,29.360269,163.674312,366.594112,0.00191,0.000962,33.181818,41.357143,0.745455,0.704615,0.531034,0.590278,0.142857,0.329412,97.812903,0.01207,7160724785.11566,7.676137571197306E15,0.084244,0.001092,0.001913,0.326828,0.26748,3,0.004271,0.00368,0.00188,0.00188,0.00197,0.00197,1.858974,3,1.674419,2,5,36,Research
143,29,0.2028,46,0.3217,199,30,0.1508,143,0.7186,342,0,0,0,0,0,0,64,0.3216,8,0.125,50,0.7813,0,0,0,0,0,0,0,0,0,0,0,0,83,87,93,90,67,0.4685,76,0.5315,157,0.7889,42,0.2111,2.1667,1.6753,141.545455,660.301508,13520.289892,480443.657837,52,0.3636,43,0.2161,41,0.2867,39,0.196,0.2312,0.3217,0.5529,57,83,0.4,0.42,92,0.6434,2,0.014,102,0.5126,4,0.0201,25.251748,40.180905,150.426133,995.002449,0.000423,0,58.4,46.73913,1,0.880952,0.513333,0.562914,0.064935,0.270588,73.32979,0.001454,3566712564.315472,6.310839408952508E15,0.042248,0,0.000423,0.334805,0.483594,3,0.002784,0.003045,0.001862,0.001862,0.001839,0.001839,1.923077,3,1.755814,3,1,16,GradStudent
5185,297,0.0573,2069,0.399,5537,392,0.0708,3213,0.5803,10722,3235,0.6239,229,0.0708,1307,0.404,1301,0.235,61,0.0469,869,0.6679,40,0.0077,40,1,27,0.675,18,0.0033,18,1,18,1,84,78,95,92,4297,0.8287,888,0.1713,4200,0.7585,1337,0.2415,1.4806,1.4896,323.074831,565.94311,150341.521883,664855.519429,800,0.1543,1398,0.2525,674,0.13,1060,0.1914,10.2877,10.9861,21.2738,842,1965,0.16,0.35,3254,0.6276,261,0.0503,3059,0.5525,295,0.0533,21.984185,31.223767,273.180849,727.510159,0.028882,0.043108,24.543478,37.784615,0.406763,0.511009,0.712963,0.794393,0.597403,0.764706,150.736378,0.134861,87445979840.186592,3.7491879992887768E16,0.671323,0.04292,0.028861,0.244406,0.208333,2,0.037052,0.037075,0.017961,0.017961,0.018048,0.018048,1.384615,2,1.244186,2,64,222,Research
195,39,0.2,81,0.4154,525,72,0.1371,316,0.6019,720,55,0.2821,26,0.4727,18,0.3273,96,0.1829,11,0.1146,65,0.6771,0,0,0,0,0,0,1,0.0019,1,1,1,1,89,83,95,90,121,0.6205,74,0.3795,312,0.5943,213,0.4057,1.56,2.2316,162.697436,568.935238,89830.200763,347746.418663,25,0.1282,97,0.1848,24,0.1231,77,0.1467,0.3736,1.0057,1.3793,16,269,0.08,0.51,163,0.8359,1,0.0051,301,0.5733,42,0.08,30.646154,37.211429,425.900434,739.633393,0.001014,0,45.555556,49.714286,1,0.870769,0.531034,0.590278,0.116883,0.329412,110.045166,0.002814,8831126409.65891,1.066415208214002E16,0.09899,0,0.001018,0.409742,0.409328,2,0.004098,0.004244,0.004677,0.004677,0.004817,0.004817,1.858974,2,1.674419,2,1,7,Research
539,63,0.1169,286,0.5306,332,61,0.1837,206,0.6205,871,174,0.3228,28,0.1609,116,0.6667,12,0.0361,5,0.4167,11,0.9167,0,0,0,0,0,0,0,0,0,0,0,0,62,80,95,89,392,0.7273,147,0.2727,227,0.6837,105,0.3163,1.4727,2.0785,452.508349,456.581325,385801.54121,343826.020495,73,0.1354,46,0.1386,55,0.102,33,0.0994,1.0082,0.621,1.6293,275,145,0.51,0.44,262,0.4861,5,0.0093,210,0.6325,16,0.0482,28.144712,28.936747,254.498539,386.113469,0.001086,0.002039,34.666667,47.125,0.742424,0.778986,0.538462,0.582192,0.155844,0.282353,102.600044,0.016265,9209948248.292972,7.02019245088351E15,0.107007,0.002295,0.001093,0.340316,0.331948,3,0.004844,0.003924,0.001488,0.001488,0.001726,0.001726,1.833333,3,1.697674,2,5,34,GradStudent
137,35,0.2555,29,0.2117,183,38,0.2077,92,0.5027,320,0,0,0,0,0,0,95,0.5191,11,0.1158,57,0.6,0,0,0,0,0,0,1,0.0055,1,1,1,1,23,84,100,94,137,1,0,0,76,0.4153,107,0.5847,4.5667,2.2947,876.868613,624.846995,9985.792956,470381.408283,16,0.1168,23,0.1257,2,0.0146,20,0.1093,0.5708,0.7625,1.3333,137,91,1,0.5,0,0,0,0,117,0.6393,18,0.0984,92.978102,30.972678,152.138207,656.966467,0.000021,0.000127,39,58.333333,0.7,0.986928,0.48125,0.559211,0.064935,0.211765,72.608159,0.001613,2047413319.140609,5.835453969556047E15,0.024122,0.000127,0.000021,0.539535,0.410082,3,0.00275,0.002746,0.002011,0.002011,0.00211,0.00211,2.051282,3,1.767442,2,2,2,Director
4966,292,0.0588,1910,0.3846,7972,347,0.0435,4063,0.5097,12938,217,0.0437,55,0.2535,85,0.3917,1174,0.1473,52,0.0443,758,0.6457,11,0.0022,11,1,10,0.9091,8,0.001,8,1,8,1,75,72,91,91,2627,0.529,2339,0.471,4128,0.5178,3844,0.4822,1.8006,1.6623,281.257954,539.577145,102768.6453,331368.704661,881,0.1774,1421,0.1782,683,0.1375,1172,0.147,7.8229,12.5583,20.3812,4758,4440,0.96,0.56,3240,0.6524,641,0.1291,4951,0.621,589,0.0739,29.236408,31.140492,538.609436,641.642329,0.023557,0.011988,31.090909,39.813559,0.666667,0.564536,0.626016,0.752212,0.428571,0.694118,150.980208,0.077623,67234588865.062848,3.3755992963134272E16,0.545817,0.011874,0.02355,0.275123,0.22207,2,0.033553,0.033316,0.05194,0.05194,0.05201,0.05201,1.576923,2,1.313953,2,25,167,PM
1093,94,0.086,290,0.2653,2050,131,0.0639,1434,0.6995,3143,12,0.011,6,0.5,8,0.6667,472,0.2302,32,0.0678,362,0.7669,0,0,0,0,0,0,0,0,0,0,0,0,94,66,98,99,942,0.8618,151,0.1382,1410,0.6878,640,0.3122,2.7122,1.4978,301.615737,467.898537,375923.003302,321603.746778,67,0.0613,219,0.1068,60,0.0549,135,0.0659,1.6426,3.0809,4.7235,1031,706,0.94,0.34,248,0.2269,530,0.4849,826,0.4029,129,0.0629,26.014639,38.018049,255.00253,633.587479,0.009689,0.002898,35.148148,42.134615,0.789174,0.640816,0.606299,0.708333,0.350649,0.611765,139.114747,0.022131,56171153151.842896,2.910152563390516E16,0.489736,0.002897,0.009695,0.314151,0.262822,2,0.010589,0.010248,0.007591,0.007591,0.007361,0.007361,1.628205,2,1.395349,2,17,114,Operations
1769,123,0.0695,429,0.2425,1774,180,0.1015,945,0.5327,3543,535,0.3024,96,0.1794,205,0.3832,408,0.23,27,0.0662,239,0.5858,0,0,0,0,0,0,4,0.0023,4,1,4,1,70,59,83,81,856,0.4839,913,0.5161,1259,0.7097,515,0.2903,1.8014,1.5928,319.275862,523.764938,76948.206546,510079.195591,147,0.0831,156,0.0879,124,0.0701,91,0.0513,12.1832,12.2176,24.4008,488,663,0.28,0.37,1253,0.7083,102,0.0577,1033,0.5823,96,0.0541,28.564161,36.461669,398.776126,696.330831,0.000065,0.000526,36.363636,52.428571,0.900433,0.981538,0.583333,0.590278,0.285714,0.329412,135.133485,0.014763,40382244638.575848,1.2071427754317402E16,0.378557,0.000526,0.000065,0.490829,0.447255,2,0.008445,0.008296,0.00734,0.00734,0.007361,0.007361,1.692308,2,1.674419,2,9,5,PM
6588,475,0.0721,2199,0.3338,8441,623,0.0738,4312,0.5108,15029,1278,0.194,132,0.1033,369,0.2887,1318,0.1561,73,0.0554,830,0.6297,0,0,0,0,0,0,6,0.0007,6,1,6,1,66,58,80,73,3713,0.5636,2875,0.4364,5804,0.6876,2637,0.3124,1.7045,1.4733,476.827565,457.005213,184574.003053,534712.608432,1178,0.1788,1972,0.2336,757,0.1149,1070,0.1268,9.9187,12.7085,22.6272,1912,2707,0.29,0.32,4698,0.7131,551,0.0836,5468,0.6478,562,0.0666,29.468124,34.523279,410.019476,690.923549,0.008978,0.006212,30.25,41.229167,0.685057,0.624155,0.620968,0.685484,0.415584,0.564706,150.645217,0.102567,62042343248.654824,2.3456760739384248E16,0.513297,0.006192,0.008985,0.439143,0.270255,2,0.03084,0.03115,0.048367,0.048367,0.048453,0.048453,1.589744,2,1.44186,2,26,51,Research
1067,83,0.0778,339,0.3177,1361,94,0.0691,860,0.6319,2428,562,0.5267,61,0.1085,152,0.2705,316,0.2322,29,0.0918,216,0.6835,17,0.0159,14,0.8235,12,0.7059,16,0.0118,16,1,15,0.9375,93,94,98,97,880,0.8247,187,0.1753,1079,0.7928,282,0.2072,1.9506,1.4719,339.402062,507.432035,269364.037971,283803.23142,177,0.1659,198,0.1455,168,0.1575,189,0.1389,1.7165,2.1895,3.906,97,539,0.09,0.4,698,0.6542,20,0.0187,719,0.5283,84,0.0617,15.772259,33.584129,252.421423,1038.539763,0.007457,0.014125,27.575758,43,0.533333,0.660714,0.626016,0.702479,0.428571,0.6,138.322975,0.053078,52051607049.232664,2.8573782074348248E16,0.462517,0.01423,0.007455,0.299181,0.227019,2,0.012066,0.011192,0.004235,0.004235,0.004102,0.004102,1.576923,2,1.406977,2,24,178,Research
187,42,0.2246,60,0.3209,243,43,0.177,135,0.5556,430,28,0.1497,15,0.5357,13,0.4643,62,0.2551,10,0.1613,31,0.5,2,0.0107,2,1,2,1,4,0.0165,3,0.75,2,0.5,80,84,95,97,149,0.7968,38,0.2032,173,0.7119,70,0.2881,1.7477,1.3619,221.449198,492.312757,70922.664531,413155.581195,47,0.2513,32,0.1317,33,0.1765,21,0.0864,0.4079,0.5301,0.938,40,53,0.21,0.22,150,0.8021,11,0.0588,167,0.6872,5,0.0206,23.59893,29.63786,187.22417,618.979966,0.000925,0,40.833333,48.148148,1,0.843333,0.49359,0.586207,0.077922,0.317647,79.847312,0.003623,2972341307.583729,9.387311983099164E15,0.035138,0,0.000932,0.628205,0.406065,3,0.003264,0.003304,0.000333,0.000333,0.000434,0.000434,2,3,1.686047,2,1,17,GradStudent
3273,299,0.0914,986,0.3013,2762,219,0.0793,1420,0.5141,6035,166,0.0507,35,0.2108,79,0.4759,905,0.3277,36,0.0398,576,0.6365,0,0,0,0,0,0,3,0.0011,3,1,3,1,75,79,91,91,2101,0.6419,1172,0.3581,1883,0.6818,879,0.3182,1.8865,1.395,480.137489,469.898986,127260.757754,352873.500658,158,0.0483,281,0.1017,127,0.0388,228,0.0825,8.0103,6.7597,14.7699,1241,1095,0.38,0.4,2029,0.6199,558,0.1705,1917,0.6941,242,0.0876,29.597006,30.8874,365.592866,501.570594,0.01906,0.006287,31.1,39.833333,0.679894,0.578431,0.611111,0.720339,0.38961,0.635294,145.050547,0.084473,55290879052.333088,2.8281038769054988E16,0.473874,0.006261,0.019043,0.305391,0.266395,2,0.01612,0.016795,0.016323,0.016323,0.016363,0.016363,1.615385,2,1.372093,2,20,87,Outreach
1111,78,0.0702,427,0.3843,1548,99,0.064,923,0.5963,2659,842,0.7579,62,0.0736,334,0.3967,410,0.2649,32,0.078,286,0.6976,14,0.0126,14,1,10,0.7143,12,0.0078,12,1,12,1,96,92,98,95,925,0.8326,186,0.1674,1080,0.6977,468,0.3023,1.6266,1.7951,304.591359,453.2823,395896.164246,309876.772374,197,0.1773,287,0.1854,191,0.1719,259,0.1673,1.6941,2.3605,4.0546,207,497,0.19,0.32,816,0.7345,29,0.0261,913,0.5898,86,0.0556,26.422142,39.99354,384.141328,1108.704093,0.005598,0.001653,33.851852,44.555556,0.793333,0.713178,0.596899,0.669291,0.350649,0.529412,139.180369,0.062786,51675016396.003472,2.3931021601612192E16,0.448736,0.001653,0.005601,0.284168,0.299886,2,0.011182,0.011561,0.007556,0.007556,0.007544,0.007544,1.653846,2,1.476744,2,14,59,Research
351,53,0.151,118,0.3362,433,47,0.1085,265,0.612,784,3,0.0085,3,1,2,0.6667,96,0.2217,8,0.0833,62,0.6458,0,0,0,0,0,0,0,0,0,0,0,0,85,87,94,95,234,0.6667,117,0.3333,292,0.6744,141,0.3256,1.9831,1.5223,571.740741,659.866051,444416.944181,365845.875822,54,0.1538,71,0.164,50,0.1425,64,0.1478,0.5669,0.6993,1.2661,111,198,0.32,0.46,216,0.6154,36,0.1026,265,0.612,28,0.0647,23.327635,33.133949,268.772997,635.469356,0.000164,0.000357,40.7,55.055556,0.933333,0.928105,0.531034,0.559211,0.12987,0.211765,108.209991,0.004436,8920033135.926192,5.249277950524869E15,0.100621,0.000438,0.000164,0.6077,0.454759,3,0.004112,0.003923,0.00279,0.00279,0.002833,0.002833,1.858974,3,1.767442,2,2,3,Outreach
2509,399,0.159,630,0.2511,5479,374,0.0683,3355,0.6123,7988,0,0,0,0,0,0,1221,0.2229,56,0.0459,831,0.6806,0,0,0,0,0,0,0,0,0,0,0,0,70,79,83,91,1320,0.5261,1189,0.4739,2604,0.4753,2875,0.5247,2.4288,1.3,266.728976,411.78226,97163.573417,131846.543755,317,0.1263,2159,0.3941,228,0.0909,1901,0.347,3.7707,8.2341,12.0048,522,1877,0.21,0.34,2149,0.8565,117,0.0466,3728,0.6804,468,0.0854,29.499801,31.247673,318.690813,440.604656,0.015831,0.003,32.44,39.851852,0.778656,0.572398,0.587786,0.720339,0.324675,0.635294,149.590804,0.097827,41520999175.233032,2.7940534851712104E16,0.378941,0.003018,0.015839,0.467504,0.248149,2,0.026231,0.026624,0.067376,0.067376,0.067521,0.067521,1.679487,2,1.372093,2,7,109,Operations
188,27,0.1436,103,0.5479,369,36,0.0976,208,0.5637,557,24,0.1277,9,0.375,15,0.625,44,0.1192,8,0.1818,25,0.5682,2,0.0106,2,1,2,1,1,0.0027,1,1,1,1,92,93,95,97,155,0.8245,33,0.1755,299,0.8103,70,0.1897,1.245,1.1,265.87234,496.96206,85418.707107,210128.480945,35,0.1862,49,0.1328,34,0.1809,48,0.1301,0.3069,0.6024,0.9092,25,76,0.13,0.21,124,0.6596,1,0.0053,205,0.5556,13,0.0352,21.292553,27.98103,493.238881,699.547066,0.000261,0,51.6,52.35,1,0.910526,0.490446,0.566667,0.064935,0.235294,82.221012,0.002207,2987055078.36189,5.9158102451937E15,0.035139,0,0.000261,0.753788,0.481633,3,0.003191,0.00352,0.000558,0.000558,0.000865,0.000865,2.012821,3,1.744186,2,1,8,GradStudent
815,217,0.2663,387,0.4748,3056,407,0.1332,2236,0.7317,3871,9,0.011,9,1,2,0.2222,57,0.0187,14,0.2456,42,0.7368,6,0.0074,6,1,5,0.8333,4,0.0013,4,1,3,0.75,17,9,47,45,582,0.7141,233,0.2859,2792,0.9136,264,0.0864,1.5377,1.0414,390.360736,3433.466404,170582.17171,94399713.367193,256,0.3141,894,0.2925,38,0.0466,36,0.0118,1.3023,4.8833,6.1857,263,520,0.32,0.17,546,0.6699,53,0.065,749,0.2451,101,0.033,24.142331,38.340969,267.606736,620.097746,0.000563,0,40.555556,49.615385,1,0.876812,0.516779,0.582192,0.116883,0.305882,76.791073,0.037842,6494022066.723732,9.255954931046186E15,0.071623,0,0.000563,0.509768,0.380732,3,0.003492,0.003463,0.000578,0.000578,0.000587,0.000587,1.910256,3,1.697674,2,1,12,Research
159,49,0.3082,91,0.5723,925,173,0.187,715,0.773,1084,10,0.0629,8,0.8,4,0.4,77,0.0832,14,0.1818,53,0.6883,5,0.0314,5,1,3,0.6,4,0.0043,4,1,3,0.75,72,32,92,48,131,0.8239,28,0.1761,885,0.9568,40,0.0432,1.2823,1.027,235.264151,1097.651892,46315.414501,1112191.829091,34,0.2138,332,0.3589,22,0.1384,35,0.0378,0.6795,3.953,4.6325,28,190,0.18,0.21,106,0.6667,4,0.0252,165,0.1784,25,0.027,24.742138,45.290811,407.751117,607.334889,0.000229,0.000019,42.444444,50,0.972222,0.933333,0.509934,0.582192,0.116883,0.317647,92.159108,0.004671,7297851407.213278,1.0332269869843576E16,0.083403,0.000019,0.000229,0.443636,0.384925,3,0.003664,0.003297,0.000577,0.000577,0.000461,0.000461,1.935897,3,1.697674,3,2,25,GradStudent
6303,189,0.03,1143,0.1813,1704,146,0.0857,1092,0.6408,8007,9,0.0014,8,0.8889,7,0.7778,478,0.2805,29,0.0607,358,0.749,0,0,0,0,0,0,0,0,0,0,0,0,88,91,98,98,5835,0.9257,468,0.0743,1269,0.7447,435,0.2553,4.5118,1.2095,1030.421387,327.828052,354054.68837,173350.841913,247,0.0392,168,0.0986,229,0.0363,155,0.091,13.1477,3.5544,16.7021,4926,727,0.78,0.43,675,0.1071,138,0.0219,1062,0.6232,145,0.0851,75.554657,33.748239,1052.713457,554.420772,0.055976,0.190271,19.80597,34.68,0.260096,0.425799,0.865169,0.876289,0.87013,0.882353,151.350887,0.242533,127771766592.298256,4.2881113037261792E16,0.819737,0.190071,0.055938,0.226357,0.19225,2,0.044023,0.041834,0.014732,0.014732,0.014683,0.014683,1.141026,2,1.127907,2,95,253,Operations
396,52,0.1313,163,0.4116,631,62,0.0983,370,0.5864,1027,44,0.1111,20,0.4545,19,0.4318,154,0.2441,15,0.0974,109,0.7078,6,0.0152,6,1,2,0.3333,7,0.0111,5,0.7143,5,0.7143,91,92,93,95,262,0.6616,134,0.3384,412,0.6529,219,0.3471,1.8249,1.4788,408.406566,495.543582,215864.574603,355384.488988,26,0.0657,54,0.0856,22,0.0556,52,0.0824,2.64,4.2067,6.8467,79,241,0.2,0.38,286,0.7222,16,0.0404,350,0.5547,46,0.0729,34.613636,39.633914,409.691632,1042.640942,0.000924,0.001135,37.8125,49.419355,0.816667,0.87931,0.557971,0.602837,0.207792,0.364706,114.91019,0.009657,20790227920.51868,1.3176170703374266E16,0.219495,0.001191,0.000927,0.393997,0.378237,2,0.004989,0.004643,0.002975,0.002975,0.002932,0.002932,1.769231,2,1.639535,2,5,17,Research
692,59,0.0853,277,0.4003,646,66,0.1022,368,0.5697,1338,17,0.0246,9,0.5294,12,0.7059,139,0.2152,16,0.1151,76,0.5468,10,0.0145,10,1,6,0.6,5,0.0077,5,1,5,1,85,93,95,96,613,0.8858,79,0.1142,532,0.8235,114,0.1765,1.6595,1.1173,494.953757,396.678019,507680.032544,256808.41026,198,0.2861,109,0.1687,159,0.2298,103,0.1594,1.1603,1.0832,2.2435,31,170,0.04,0.26,306,0.4422,21,0.0303,443,0.6858,20,0.031,21.219653,25.71517,203.148284,658.46686,0.003819,0.007572,32.777778,43.538462,0.660131,0.708709,0.566176,0.639098,0.233766,0.458824,123.71344,0.02411,19215720147.998568,1.664604278712174E16,0.211577,0.007841,0.003816,0.28956,0.269216,2,0.00735,0.006853,0.002056,0.002056,0.002038,0.002038,1.74359,2,1.546512,2,7,62,GradStudent
600,75,0.125,195,0.325,521,47,0.0902,329,0.6315,1121,0,0,0,0,0,0,2,0.0038,1,0.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,85,83,99,99,406,0.6767,194,0.3233,309,0.5931,212,0.4069,2.0067,1.577,333.275,467.236084,73851.176042,321554.495128,43,0.0717,86,0.1651,31,0.0517,82,0.1574,1.1534,1.0015,2.1549,137,294,0.23,0.56,311,0.5183,46,0.0767,326,0.6257,67,0.1286,20.795,28.243762,153.512975,446.341732,0.002482,0.000019,41.5,44.958333,0.977778,0.692029,0.527397,0.582192,0.12987,0.282353,121.280362,0.005154,9824380408.56893,6.536420829523545E15,0.108393,0.000019,0.002525,0.415082,0.36192,3,0.005178,0.005128,0.006206,0.006206,0.005832,0.005832,1.871795,3,1.697674,2,2,25,Operations
4259,377,0.0885,1269,0.298,4332,334,0.0771,2411,0.5566,8591,2056,0.4827,238,0.1158,653,0.3176,897,0.2071,67,0.0747,552,0.6154,0,0,0,0,0,0,6,0.0014,6,1,6,1,76,77,88,90,2206,0.518,2053,0.482,2292,0.5291,2040,0.4709,2.1908,1.6914,359.765673,482.488227,315579.074933,281389.770175,708,0.1662,1162,0.2682,559,0.1313,1003,0.2315,6.4825,6.5936,13.0761,1938,1849,0.46,0.43,2528,0.5936,247,0.058,2869,0.6623,362,0.0836,38.777647,34.734534,908.754269,572.473849,0.032754,0.021283,28.157895,37.09375,0.532006,0.491274,0.663793,0.787037,0.493506,0.752941,149.57642,0.072751,76199103285.470704,3.4831553244331568E16,0.610851,0.021145,0.032778,0.253127,0.21489,2,0.027064,0.025826,0.038404,0.038404,0.038359,0.038359,1.487179,2,1.255814,2,50,189,Research
